# FEAT_ID     Score                   Feature Expression
0             0.553006959740841686    (av_W_change_H + av_EA)
1             0.554624302406280134    (av_delta_M1_M2_subsurf / av_BE_H_surf)
2             0.554820061312869539    av_EA
3             0.563298277251815138    (av_E_coh * av_EA)
4             0.564304251398693668    (particle_diameter / av_W_change_H)
5             0.56460638736281521     (av_d_band_center_surf + av_mu_C_critical_subsurf)
6             0.564630640478966717    (av_E_coh / av_BE_H_surf)
7             0.568622595390400498    (av_d_band_center_surf / av_EA)
8             0.571494399781490081    (av_mu_C_critical_surf / av_BE_H_subsurf)
9             0.573021528409159098    (av_EA / av_IP)
10            0.577512413087720056    (av_mu_C_critical_surf * av_EA)
11            0.581346514351255506    (av_W_change_H - av_E_def_subsurf)
12            0.582623969104656303    (av_delta_M1_M2_subsurf * av_E_coh)
13            0.584241439814316754    (av_BE_H_subsurf * av_EA)
14            0.584616135974806994    sqrt(av_EA)
15            0.587343068924958245    (av_BE_H_surf / av_EA)
16            0.587986922412756186    (av_BE_H_surf * av_EA)
17            0.590333405379587228    (av_BE_H_subsurf / av_mu_C_critical_surf)
18            0.590668299957424647    (av_BE_H_surf / av_E_coh)
19            0.591606711502222438    (1.0 / av_delta_M1_M2_subsurf)
20            0.592921967889259882    (total_metal_loading / av_delta_M1_M2_subsurf)
21            0.593682093193046989    (av_delta_M1_M2_subsurf^3)
22            0.593881465931673014    (av_delta_M1_M2_subsurf * av_EA)
23            0.594417293004259162    cbrt(av_EA)
24            0.596919322912980443    ln(av_delta_M1_M2_subsurf)
25            0.596933959270025793    (ln(1.0*av_delta_M1_M2_subsurf+3.235817e-04))
26            0.597283197366911156    (av_delta_M1_M2_subsurf^2)
27            0.597847473531517792    cbrt(av_delta_M1_M2_subsurf)
28            0.598167010479344619    sqrt(av_delta_M1_M2_subsurf)
29            0.59857328903594853     (exp(-1.0 * av_delta_M1_M2_subsurf))
30            0.598581063997495111    (exp(1.000001e+00*av_delta_M1_M2_subsurf))
31            0.598581064015685671    exp(av_delta_M1_M2_subsurf)
32            0.598585732489962496    av_delta_M1_M2_subsurf
33            0.602073240169720192    (av_EA / av_PE)
34            0.603659988415278459    (av_E_def_subsurf + av_EA)
35            0.605951037422716943    (av_EA / av_d_band_center_surf)
36            0.614340967376170388    (av_EA / av_bulk_int_dist)
37            0.61879807329347325     (av_delta_M1_M2_subsurf * av_PE)
