# c0 + a0 * ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+3.243627e+01)))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.232471899510771; Max AE: 0.661653107641497
# Coefficients
# Task   a0                      c0
# 2   , -2.491371234188718e+00,  7.814782696832823e-01, 
# 3   , -2.397815742365231e+00,  9.644821147424534e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               18|11|sub|0|log:1.0000000000000e+00,3.2436267651638e+01|div; ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+3.243627e+01))); $\left(\frac{ \left(av_{d, band, center, surf} - av_{mu, C, critical, surf}\right) }{ \left(\ln{ \left(1.0time+3.244e+01 \right)}\right) } \right)$; ((av_d_band_center_surf - av_mu_C_critical_surf) ./ log(1.0*time+3.243627e+01)); av_d_band_center_surf,av_mu_C_critical_surf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 173                   
# 3   , 172                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  6.636553915940516e-01,  4.729238118846553e-02
PdAg_1_9_100,  4.212956441336370e-01,  6.710869051793523e-01,  4.430948025290074e-02
PdAg_1_9_100,  4.889175556194310e-01,  6.763543272046219e-01,  4.219521403958597e-02
PdAg_1_9_100,  5.343009987338970e-01,  6.861675091302872e-01,  3.825634624220572e-02
PdAg_1_9_100,  5.224295719363120e-01,  6.883801055389044e-01,  3.736824238267087e-02
PdAg_1_9_100,  5.245052994310410e-01,  6.902829920371930e-01,  3.660445155448131e-02
PdAg_1_9_100,  5.250038067660980e-01,  6.919449169376897e-01,  3.593737918979704e-02
PdAg_1_9_100,  5.309811253181910e-01,  6.947284376167558e-01,  3.482011467262338e-02
PdAg_1_9_100,  5.311850747278510e-01,  6.969891140904021e-01,  3.391271217771485e-02
PdAg_1_9_100,  5.331594707700800e-01,  6.979732816344705e-01,  3.351768170992954e-02
PdAg_1_9_100,  5.337303696543760e-01,  6.997152674516850e-01,  3.281847406342969e-02
PdAg_1_9_100,  5.357515610659280e-01,  7.004922790384029e-01,  3.250659296917321e-02
PdAg_1_9_100,  5.368098128623250e-01,  7.018944736627770e-01,  3.194377254115670e-02
PdAg_1_9_100,  5.372121836650180e-01,  7.025307186357426e-01,  3.168839310824264e-02
PdAg_1_9_100,  5.374193757726820e-01,  7.031297300953098e-01,  3.144795866340878e-02
PdAg_1_9_100,  5.370904880212340e-01,  7.036952078966622e-01,  3.122098413886082e-02
PdAg_1_9_100,  5.397703104721880e-01,  7.052203681515010e-01,  3.060880710401782e-02
PdAg_1_9_100,  5.406782826954460e-01,  7.056798080348022e-01,  3.042439464994577e-02
PdAg_1_9_100,  5.449528999218350e-01,  7.061181269380445e-01,  3.024845984856920e-02
PdAg_1_5_100,  2.374958845661730e-01,  4.245378747352395e-01,  1.432706575599022e-01
PdAg_1_5_100,  4.808701435604430e-01,  4.470513919503774e-01,  1.342340608029885e-01
PdAg_1_5_100,  5.367991849441260e-01,  4.751366898468067e-01,  1.229610327166805e-01
PdAg_1_5_100,  5.423108450430540e-01,  4.847919402582650e-01,  1.190855563208063e-01
PdAg_1_5_100,  5.645630120222940e-01,  4.994405532606233e-01,  1.132058171629732e-01
PdAg_1_5_100,  5.565493546496050e-01,  5.146929027688766e-01,  1.070837469957707e-01
PdAg_1_5_100,  5.598480318312991e-01,  5.186726090029177e-01,  1.054863510800484e-01
PdAg_1_5_100,  5.575686028510159e-01,  5.222610359751598e-01,  1.040460089411497e-01
PdAg_1_5_100,  5.602593885180470e-01,  5.255212513586230e-01,  1.027374061369093e-01
PdAg_1_5_100,  5.581440247555720e-01,  5.285027534028084e-01,  1.015406747934344e-01
PdAg_1_5_100,  5.573180603724570e-01,  5.312450307856565e-01,  1.004399647325586e-01
PdAg_1_5_100,  5.579843483292020e-01,  5.337800400866352e-01,  9.942244905035470e-02
