# FEAT_ID     Feature Postfix Expression (RPN)
0             11|sp|0|log:1.0000000000000e+00,6.1307800341335e+00|div
1             12|11|div|exp:5.3678944981940e-01,0.0000000000000e+00,9.0823432134955e+00,4.0519979867893e+00
2             2|log:1.0000000000000e+00,-2.9998962451521e+00|13|17|div|abd
3             11|16|div|exp:2.5830837214809e-01,0.0000000000000e+00,6.1697038639247e+00,2.1599999977052e+00
4             12|sp|6|9|div|mult
5             3|exp:4.6384103896874e-01,0.0000000000000e+00|13|17|div|abd
6             12|2|div|exp:5.0955189628891e-01,0.0000000000000e+00,6.0741163224157e+00,-3.3846603565225e+00
7             16|sp|2|cbrt|div
8             11|cb|14|2|mult|div
9             2|16|div|exp:8.1518764331145e-02,0.0000000000000e+00,8.9847948860521e+01,6.9260536375954e-01
10            18|11|sub|17|abs|div
11            2|19|div|exp:1.3226766706781e-01,0.0000000000000e+00,5.6090140208677e+01,-2.2433904524060e-01
12            0|19|div|exp:3.9303728269629e-03,0.0000000000000e+00,1.1527357214043e+03,4.5628741027861e-01
13            14|11|mult|exp:5.6776291469400e+00,0.0000000000000e+00,-1.7203921209950e-01,5.2325111311630e+00
14            18|11|sub|0|log:1.0000000000000e+00,6.1307800341335e+00|div
15            12|9|mult|exp:4.6968595021867e-01,0.0000000000000e+00,4.6270954266258e+00,-2.9778742105984e+00
16            10|15|div|2|sqrt|div
17            9|15|div|2|cbrt|div
18            19|cb|2|cbrt|div
19            16|3|div|exp:3.5875764741684e+00,0.0000000000000e+00,2.1318226342447e+00,4.5732128205415e+00
20            13|11|mult|exp:7.0626526706159e-01,0.0000000000000e+00,-4.6516593808721e+00,4.7541528142464e+00
21            19|cb|0|log:1.0000000000000e+00,6.1307800341335e+00|div
22            13|cb|0|log:1.0000000000000e+00,6.1307800341335e+00|div
23            19|sp|3|cbrt|div
24            11|sp|2|3|div|mult
25            12|cb|0|log:1.0000000000000e+00,6.1307800341335e+00|div
26            11|sp|14|2|mult|div
27            16|sp|0|log:1.0000000000000e+00,6.1307800341335e+00|div
28            18|16|abd|log:1.0000000000000e+00,-2.5806460065314e-01,2.8957726529096e+00,5.1504900714279e+00
29            16|2|div|exp:1.1428561529660e-02,0.0000000000000e+00,2.4694312629830e+00,-2.9521289607371e+00
30            2|3|div|19|sp|mult
31            16|sp|3|cbrt|div
32            19|2|div|exp:1.2610326145001e-01,0.0000000000000e+00,1.8705317009501e+00,-2.8684250857448e+00
33            3|11|div|exp:8.1289820704222e-01,0.0000000000000e+00,2.0891003303692e+01,1.6512456140040e+00
34            19|sp|3|sqrt|div
35            11|sp|3|sqrt|div
36            19|cb|3|cbrt|div
37            11|sp|3|cbrt|div
38            0|11|div|exp:4.5173234861950e-03,0.0000000000000e+00,1.5144176713156e+03,2.9270525859344e+00
39            18|13|add|0|log:1.0000000000000e+00,6.1307800341335e+00|div
40            19|3|div|exp:1.0953867120817e+00,0.0000000000000e+00,5.9149819937599e-01,1.3631763235975e+01
41            18|12|sub|0|log:1.0000000000000e+00,6.1307800341335e+00|div
42            0|16|div|exp:2.1546707762357e-03,0.0000000000000e+00,1.5980162018409e+03,1.4555450496771e+00
43            3|16|div|exp:2.1872609790508e-01,0.0000000000000e+00,2.6086923936706e+01,1.1875164985562e+00
44            3|19|div|exp:3.4294095953700e-01,0.0000000000000e+00,2.2046903732293e+01,2.2125812625676e-02
45            13|0|div|exp:3.6689186336467e+00,0.0000000000000e+00,-4.4958915283463e+00,4.7157136989652e+02
46            12|0|div|exp:8.4840372800256e+01,0.0000000000000e+00,4.2133035905319e+00,4.3607543557560e+02
47            19|0|div|exp:2.0419942319328e+01,0.0000000000000e+00,1.3730058209956e+00,5.5262325110093e+02
48            16|0|div|exp:3.8752274813090e+01,0.0000000000000e+00,2.1126437406913e+00,5.7177475976392e+02
49            0|12|div|exp:3.7339824177242e-03,0.0000000000000e+00,4.3850665637152e+02,4.1286521453995e+00
#-----------------------------------------------------------------------
50            3|2|add|14|7|div|mult
51            17|16|mult|18|16|sub|div
52            18|17|mult|18|16|sub|div
53            17|9|mult|18|16|sub|div
54            3|2|add|14|8|div|mult
55            14|17|div|18|16|sub|div
56            17|8|mult|18|16|sub|div
57            19|17|mult|18|16|sub|div
58            17|11|mult|18|16|sub|div
59            3|17|div|18|16|sub|div
60            1|4|div|14|3|mult|mult
61            17|5|mult|18|16|sub|div
62            17|3|div|18|16|sub|div
63            1|5|div|14|3|mult|mult
64            0|17|div|18|16|abd|div
65            3|2|add|14|5|div|mult
66            17|6|mult|18|16|sub|div
67            14|log:-1.0000000000000e+00,3.7136179939642e-01|3|2|add|mult
68            17|cbrt|18|16|sub|div
69            17|4|div|18|16|sub|div
70            7|3|mult|14|1|mult|mult
71            17|1|div|18|16|sub|div
72            17|7|mult|18|16|sub|div
73            17|15|div|18|16|sub|div
74            17|10|mult|18|16|sub|div
75            2|17|div|18|16|sub|div
76            15|17|div|18|16|sub|div
77            4|17|div|18|16|sub|div
78            1|17|div|18|16|sub|div
79            3|1|mult|14|8|div|mult
80            17|2|mult|18|16|sub|div
81            3|7|div|14|1|mult|mult
82            17|14|div|18|16|sub|div
83            6|17|div|18|16|sub|div
84            13|17|div|18|16|sub|div
85            3|cbrt|15|1|mult|mult
86            12|17|div|18|16|sub|div
87            16|17|div|18|16|sub|div
88            10|17|div|18|16|sub|div
89            18|17|div|18|16|sub|div
90            9|17|div|18|16|sub|div
91            7|17|div|18|16|sub|div
92            5|17|div|18|16|sub|div
93            8|17|div|18|16|sub|div
94            11|17|div|18|16|sub|div
95            19|17|div|18|16|sub|div
96            17|0|mult|18|16|sub|div
97            14|log:-1.0000000000000e+00,3.7136179939642e-01|3|1|mult|mult
98            3|sqrt|14|1|mult|mult
99            0|17|div|18|16|sub|div
#-----------------------------------------------------------------------
100           10|1|mult|3|cb|mult
101           10|3|mult|3|1|mult|mult
102           3|cb|18|9|mult|div
103           3|cb|9|4|mult|div
104           10|7|div|3|cb|mult
105           3|exp:4.6384103896874e-01,0.0000000000000e+00|14|4|div|mult
106           3|cb|18|14|abd|div
107           9|3|div|19|6|add|div
108           8|18|div|3|cb|mult
109           3|exp:4.6384103896874e-01,0.0000000000000e+00|18|16|div|sub
110           3|sq|5|4|mult|div
