# FEAT_ID     Feature Postfix Expression (RPN)
0             19|13|add|12|11|abd|sub
1             9|cb|12|6|add|mult
2             6|4|mult|19|sp|mult
3             12|sp|12|5|add|mult
4             9|exp:9.8035279323420e-01,0.0000000000000e+00|12|6|add|mult
5             7|10|div|12|9|mult|mult
6             12|cb|6|sqrt|mult
7             8|6|mult|13|sp|mult
8             19|12|sub|12|11|abd|sub
9             18|12|sub|0|log:1.0000000000000e+00,1.9277399418193e+01|div
10            12|sp|6|5|mult|mult
11            11|cb|exp:2.4900861082655e-01,0.0000000000000e+00,1.0000000000000e+00,3.9449238581300e+00
12            11|18|div|3|2|div|sub
13            8|6|mult|12|sp|mult
14            18|14|div|12|17|div|abd
15            15|11|mult|exp:5.6624397466697e+00,0.0000000000000e+00,-5.9363107570138e-02,5.1711241314538e+00
16            11|6|add|6|cbrt|mult
17            0|16|div|exp:2.1230046381385e-03,0.0000000000000e+00,1.1786082614100e+03,1.6100035183113e+00
18            12|sp|17|6|abd|mult
19            1|19|div|17|abs|mult
20            11|sp|0|log:1.0000000000000e+00,1.9277399418193e+01|div
21            11|cb|3|cbrt|div
22            16|sp|0|log:1.0000000000000e+00,1.9277399418193e+01|div
23            13|sp|14|6|sub|mult
24            13|11|mult|exp:8.2551793114261e-01,0.0000000000000e+00,-4.3967224892558e+00,4.9279143817849e+00
25            6|13|div|12|sp|mult
26            18|6|mult|13|sp|mult
27            12|sp|14|6|sub|mult
28            17|13|mult|exp:2.2754576952760e-01,0.0000000000000e+00,-2.9813786260704e-01,-4.7081604007327e+00
29            3|19|div|exp:3.5885617213746e-01,0.0000000000000e+00,2.8432081949463e+01,-8.8387578246066e-01
30            19|3|div|exp:4.1997452161856e+00,0.0000000000000e+00,1.1771965683823e+00,6.0714146218001e+00
31            12|9|mult|exp:9.5396578673693e-01,0.0000000000000e+00,4.4774162683351e+00,-3.1171802781337e+00
32            2|sqrt|15|10|div|mult
33            12|5|add|13|sp|mult
34            11|cb|0|log:1.0000000000000e+00,1.9277399418193e+01|div
35            12|sp|18|6|mult|mult
36            16|3|div|exp:1.4770010349116e-02,0.0000000000000e+00,2.1730779152714e+00,4.2437866077500e+00
37            11|sp|3|sqrt|div
38            3|16|div|exp:1.5595922650390e-01,0.0000000000000e+00,1.8409983773247e+01,1.3708721773315e+00
39            18|11|sub|0|log:1.0000000000000e+00,1.9277399418193e+01|div
40            18|16|abd|log:1.0000000000000e+00,-1.9404649063813e-01,3.4374584819339e+00,6.5317779542841e+00
41            11|sp|3|cbrt|div
42            11|0|div|exp:1.1099560413732e+01,0.0000000000000e+00,3.9337953874122e+00,5.7637068610561e+02
43            11|sp|2|3|div|mult
44            19|0|div|exp:4.9918178699135e+01,0.0000000000000e+00,1.3667986666676e+00,5.0935987996682e+02
45            10|15|div|2|sqrt|div
46            3|11|div|exp:5.7301060565420e-01,0.0000000000000e+00,1.2818748753092e+01,2.6988360931789e+00
47            0|19|div|exp:8.8676512290789e-04,0.0000000000000e+00,3.8062855004864e+02,1.3662999682021e+00
48            16|0|div|exp:1.5599374743660e+02,0.0000000000000e+00,2.0368177271342e+00,7.0606410950222e+02
49            0|11|div|exp:2.5754352261176e-03,0.0000000000000e+00,6.5412505594115e+02,4.0519221517999e+00
#-----------------------------------------------------------------------
50            3|sqrt|15|1|mult|mult
51            8|1|mult|14|3|mult|mult
52            3|1|mult|13|12|add|mult
53            3|1|mult|8|sq|div
54            14|2|mult|8|7|mult|div
55            14|log:-1.0000000000000e+00,3.7770280486161e-01|3|1|mult|mult
56            9|7|mult|14|2|mult|div
57            3|1|mult|14|sqrt|mult
58            8|sp|19|2|div|mult
59            1|5|div|14|3|mult|mult
60            3|1|mult|15|1|mult|mult
61            3|1|mult|14|15|div|mult
62            14|2|mult|9|7|mult|div
63            3|sq|12|11|abd|mult
64            5|sq|14|2|mult|div
65            12|2|mult|14|10|div|mult
66            3|1|mult|8|exp:1.0845035914083e+00,0.0000000000000e+00|div
67            14|log:-1.0000000000000e+00,3.7770280486161e-01|2|1|mult|mult
68            3|1|mult|8|cb|div
69            2|19|div|8|sp|div
70            2|1|mult|14|5|div|mult
71            7|2|div|14|log:-1.0000000000000e+00,3.7770280486161e-01|div
72            14|log:-1.0000000000000e+00,3.7770280486161e-01|2|7|div|mult
73            2|1|mult|14|7|div|mult
74            10|2|div|14|12|mult|div
75            14|2|mult|5|sq|div
76            2|1|mult|14|8|div|mult
77            1|cb|14|3|mult|mult
78            9|14|div|2|1|mult|div
79            7|log|14|2|mult|div
80            2|11|div|8|sp|div
81            2|10|div|14|13|mult|mult
82            3|exp:4.5754986030533e-01,0.0000000000000e+00|14|1|mult|mult
83            7|14|div|2|1|mult|div
84            17|3|mult|14|2|mult|add
85            7|exp|14|2|mult|div
86            8|sp|11|2|div|mult
87            10|13|div|14|2|mult|div
88            14|2|mult|7|log|div
89            1|sq|14|3|mult|mult
90            7|nexp|14|2|mult|mult
91            14|2|mult|5|cb|div
92            5|cb|14|2|mult|div
93            5|1|div|14|2|mult|div
94            14|2|mult|7|sq|div
95            7|sq|14|2|mult|div
96            14|2|mult|7|5|mult|div
97            7|5|mult|14|2|mult|div
98            8|2|div|14|1|mult|div
99            3|2|add|14|1|mult|mult
#-----------------------------------------------------------------------
100           11|0|mult|17|2|mult|div
101           13|0|mult|17|2|mult|div
102           10|0|mult|17|2|mult|div
103           0|17|div|14|cb|mult
104           14|0|mult|17|2|mult|div
105           0|18|div|17|2|mult|div
106           17|0|mult|18|16|abd|div
107           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|2|div|mult
108           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|3|div|mult
109           14|0|mult|17|cb|div
110           15|0|mult|17|cb|div
111           9|log:-1.0000000000000e+00,3.8550000001000e+00|14|0|mult|mult
112           0|2|div|17|cb|div
113           0|17|div|18|16|sub|div
114           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|6|div|mult
115           9|log:-1.0000000000000e+00,3.8550000001000e+00|15|0|mult|mult
116           9|log:-1.0000000000000e+00,3.8550000001000e+00|4|0|mult|mult
117           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|7|div|mult
118           9|log:-1.0000000000000e+00,3.8550000001000e+00|1|0|mult|mult
119           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|10|div|mult
120           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|18|div|mult
121           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|5|div|mult
122           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|8|div|mult
123           9|log:-1.0000000000000e+00,3.8550000001000e+00|13|0|mult|mult
124           9|log:-1.0000000000000e+00,3.8550000001000e+00|12|0|mult|mult
125           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|9|div|mult
126           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|19|div|mult
127           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|11|div|mult
128           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|16|div|mult
129           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|mult
130           9|log:-1.0000000000000e+00,3.8550000001000e+00|19|0|mult|mult
131           9|log:-1.0000000000000e+00,3.8550000001000e+00|16|0|mult|mult
132           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|12|div|mult
133           9|log:-1.0000000000000e+00,3.8550000001000e+00|11|0|mult|mult
134           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|13|div|mult
135           9|log:-1.0000000000000e+00,3.8550000001000e+00|6|0|mult|mult
136           9|log:-1.0000000000000e+00,3.8550000001000e+00|9|0|mult|mult
137           9|log:-1.0000000000000e+00,3.8550000001000e+00|8|0|mult|mult
138           9|log:-1.0000000000000e+00,3.8550000001000e+00|5|0|mult|mult
139           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|1|div|mult
140           9|log:-1.0000000000000e+00,3.8550000001000e+00|18|0|mult|mult
141           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|4|div|mult
142           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|15|div|mult
143           9|log:-1.0000000000000e+00,3.8550000001000e+00|7|0|mult|mult
144           9|log:-1.0000000000000e+00,3.8550000001000e+00|3|0|mult|mult
145           9|log:-1.0000000000000e+00,3.8550000001000e+00|17|0|mult|mult
146           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|14|div|mult
147           9|log:-1.0000000000000e+00,3.8550000001000e+00|2|0|mult|mult
148           9|log:-1.0000000000000e+00,3.8550000001000e+00|0|17|div|mult
149           0|17|div|18|16|abd|div
#-----------------------------------------------------------------------
150           0|log:1.0000000000000e+00,1.9277399418193e+01|6|14|div|abd
151           0|cbrt|14|cb|mult
152           4|0|div|12|11|sub|div
153           11|cb|0|3|div|mult
154           0|3|div|18|4|mult|div
155           0|3|div|19|cb|mult
156           0|6|div|18|3|mult|div
157           10|0|mult|18|3|mult|div
158           0|3|div|12|5|add|div
159           0|3|div|16|sp|mult
160           11|0|mult|18|3|mult|div
161           19|0|mult|18|3|mult|div
162           2|0|mult|18|16|abd|div
163           13|0|mult|18|3|mult|div
164           12|0|mult|18|3|mult|div
165           6|0|div|12|11|sub|div
166           0|3|div|13|5|sub|div
167           15|0|div|17|sp|div
168           12|cb|0|3|div|mult
169           0|3|div|13|cb|mult
170           18|exp:6.8025479139916e-01,0.0000000000000e+00|0|3|div|mult
171           19|18|sub|18|sp|div
172           19|6|add|4|0|mult|div
173           3|0|div|12|11|sub|div
174           0|18|div|18|3|mult|div
175           0|14|div|18|16|sub|div
176           0|3|div|18|13|add|mult
177           0|3|div|18|12|sub|mult
178           0|log:1.0000000000000e+00,1.9277399418193e+01|14|log:-1.0000000000000e+00,3.7770280486161e-01|mult
179           2|0|mult|18|16|sub|div
180           0|3|div|12|exp:8.2710882307431e-01,0.0000000000000e+00|div
181           18|0|div|12|11|sub|div
182           0|3|div|18|11|sub|mult
183           15|0|div|12|11|sub|div
184           13|exp:8.7141904048139e-01,0.0000000000000e+00|0|3|div|mult
185           14|0|div|12|11|sub|div
186           3|exp:4.5754986030533e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,1.9277399418193e+01|abd
187           0|3|div|18|cb|div
188           7|0|div|12|11|sub|div
189           1|0|div|12|11|sub|div
190           10|0|div|12|11|sub|div
191           5|0|div|12|11|sub|div
192           9|0|div|12|11|sub|div
