# FEAT_ID     Score                   Feature Expression
0             0.75754332268502067     (av_d_band_center_surf / av_bulk_int_dist)
1             0.758822555584782621    (av_d_band_center_surf / av_BE_H_subsurf)
2             0.760281431556933174    (ln(-1.0*av_mu_C_critical_surf+2.322110e-01))
3             0.761951707549107127    (av_BE_H_surf - av_E_def_subsurf)
4             0.762716639752498704    (av_mu_C_critical_surf^6)
5             0.763720033511019691    (av_mu_C_critical_surf / av_d_band_center_surf)
6             0.765312593321689549    (av_bulk_int_dist / av_d_band_center_surf)
7             0.765328417639949743    (av_BE_H_subsurf^2)
8             0.765506831359833884    cbrt(av_mu_C_critical_surf)
9             0.766224342653834323    (av_mu_C_critical_surf / av_bulk_int_dist)
10            0.766385401908399877    (av_BE_H_subsurf - av_d_band_center_surf)
11            0.767667112656421291    (av_BE_H_surf^6)
12            0.768153403345719688    (av_BE_H_subsurf * av_E_coh)
13            0.770686333318066907    (av_E_b_C_subsurf * av_IP)
14            0.770949663227429638    (av_W_change_H - av_E_b_C_subsurf)
15            0.77145486386862272     (av_E_def_subsurf - av_mu_C_critical_surf)
16            0.77237250005821656     (av_E_def_subsurf + av_mu_C_critical_surf)
17            0.772475241545444002    (av_W_change_H + av_mu_C_critical_subsurf)
18            0.772805187555012707    av_BE_H_subsurf
19            0.772947749671635154    (1.0 / av_BE_H_subsurf)
20            0.774423784925890479    (exp(9.934891e-01*av_BE_H_subsurf))
21            0.77501466146459308     cbrt(av_BE_H_subsurf)
22            0.775076277466800745    (av_d_band_center_surf - av_mu_C_critical_surf)
23            0.775138825126547304    (av_BE_H_subsurf * av_BE_H_surf)
24            0.775295820747611275    (ln(-1.0*av_BE_H_subsurf-8.785674e-06))
25            0.775797930566882066    av_mu_C_critical_surf
26            0.779066823990461121    (av_mu_C_critical_subsurf * av_IP)
27            0.779945378973177728    (av_BE_H_subsurf + av_BE_H_surf)
28            0.782503211854073899    (|av_BE_H_subsurf - av_E_def_subsurf|)
29            0.782503211854073899    (av_BE_H_subsurf - av_E_def_subsurf)
30            0.784187847775463021    (av_BE_H_surf^3)
31            0.784556470760882751    (av_BE_H_surf + av_mu_C_critical_surf)
32            0.785534802678569566    (av_E_b_C_subsurf * av_E_coh)
33            0.785556430243670389    (exp(9.938831e-01*av_BE_H_surf))
34            0.786019146189193885    (av_mu_C_critical_surf^2)
35            0.786278574696202659    (1.0 / av_BE_H_surf)
36            0.786852927235505706    (av_BE_H_surf^2)
37            0.78705084865886521     (av_mu_C_critical_subsurf * av_mu_C_critical_surf)
38            0.787872808473764175    (ln(-1.0*av_BE_H_surf+1.329572e-03))
39            0.788075483867527571    av_BE_H_surf
40            0.788096602819493119    cbrt(av_BE_H_surf)
41            0.78816381286246362     (av_E_b_C_subsurf - av_mu_C_critical_surf)
42            0.788425846073409153    (av_mu_C_critical_subsurf + av_mu_C_critical_surf)
43            0.788644780932575284    (av_E_b_C_subsurf * av_mu_C_critical_surf)
44            0.78878448413127511     (av_BE_H_subsurf + av_mu_C_critical_surf)
45            0.789544498116413362    (av_mu_C_critical_surf^3)
46            0.792150688679088888    (av_BE_H_subsurf * av_mu_C_critical_surf)
47            0.793038936872379252    (av_BE_H_surf * av_mu_C_critical_surf)
48            0.794368204893256213    (av_W_change_H - av_mu_C_critical_surf)
49            0.794419643708982992    (av_mu_C_critical_subsurf * av_E_coh)
#-----------------------------------------------------------------------
50            0.228156169010514026    (av_mu_C_critical_surf / time)
51            0.228521296233780369    (total_metal_loading / std_dev)
52            0.229318254304845759    (surface_area / std_dev)
53            0.230245392036492968    (av_BE_H_surf / time)
54            0.234191440451371968    (av_BE_H_subsurf / time)
55            0.237646985823262602    (av_delta_M1_M2_subsurf / time)
56            0.242197369640869575    (av_mu_C_critical_subsurf / time)
57            0.24264880111267112     (av_E_b_C_subsurf / time)
58            0.251933694156224353    (av_E_def_subsurf / time)
59            0.254754398391715375    (av_d_band_center_surf * time)
60            0.257196386163538182    (surface_area / time)
61            0.257732530511956603    (total_metal_loading / time)
62            0.267672701540877522    (time / av_B_0)
63            0.275575385280073526    (time / av_BE_H_subsurf)
64            0.276394643452580691    (time / av_mu_C_critical_surf)
65            0.280121146384158581    (time / av_E_b_C_subsurf)
66            0.280807393936927663    (time / av_mu_C_critical_subsurf)
67            0.281821555222347808    (time^2)
68            0.292990041426303582    (surface_area * time)
69            0.295378039082718813    (time / av_E_def_subsurf)
70            0.29977510462327317     (av_EA * time)
71            0.305906870943200071    (time / av_BE_H_surf)
72            0.308085908932871688    (time / av_E_coh)
73            0.313727317697782004    (time / total_metal_loading)
74            0.314876313886037873    (av_bulk_int_dist * time)
75            0.321319418799137835    (time / av_PE)
76            0.323969270049695501    (time / av_IP)
77            0.324082117940021897    (time / av_d_band_center_surf)
78            0.3265198723043366      time
79            0.330484514776337335    (av_IP * time)
80            0.331435505048450374    (time / av_delta_M1_M2_subsurf)
81            0.331743301853213157    (av_PE * time)
82            0.331937095186723707    (av_BE_H_subsurf * time)
83            0.33331090279340031     (av_mu_C_critical_surf * time)
84            0.334608928883659507    (av_mu_C_critical_subsurf * time)
85            0.335156671149313412    (av_BE_H_surf * time)
86            0.336219581461331296    (av_B_0 * time)
87            0.336359250872602711    (av_E_b_C_subsurf * time)
88            0.336442355151548855    (time / av_bulk_int_dist)
89            0.339408822314169856    (total_metal_loading * time)
90            0.340371890505729635    (ln(1.0*time+1.118737e+02))
91            0.341786489954827688    sqrt(time)
92            0.342862816885405097    (av_E_coh * time)
93            0.342972946538949774    cbrt(time)
94            0.348080207170350264    (time / av_EA)
95            0.353627645964748938    (time / surface_area)
96            0.361646353028382384    (particle_diameter * time)
97            0.368295723544145692    (av_delta_M1_M2_subsurf * time)
98            0.381004720411640518    (av_E_def_subsurf * time)
99            0.426618045525920364    (std_dev * time)
#-----------------------------------------------------------------------
100           0.141000663803060394    (av_BE_H_surf / av_W_change_H)
101           0.14577982293683972     (av_B_0 / av_W_change_H)
102           0.147000257695042158    (av_E_b_C_subsurf / av_W_change_H)
103           0.147646297168263524    (av_mu_C_critical_surf / av_W_change_H)
104           0.148557157246897192    (av_mu_C_critical_subsurf / av_W_change_H)
105           0.148648385303733588    (av_W_change_H / std_dev)
106           0.148675402105110627    (particle_diameter / av_W_change_H)
107           0.150699640465746104    (av_BE_H_subsurf / av_W_change_H)
108           0.154071374759912866    (std_dev / av_BE_H_surf)
109           0.162655968472907669    (av_bulk_int_dist * std_dev)
110           0.16509029774374756     (av_EA * std_dev)
111           0.168854143268196838    (std_dev / av_W_change_H)
112           0.169701746227210931    (av_mu_C_critical_subsurf * std_dev)
113           0.171321427080301542    (av_BE_H_subsurf * std_dev)
114           0.178231179491297409    (time / av_W_change_H)
