# FEAT_ID     Feature Postfix Expression (RPN)
0             7|6|div|13|6|mult|div
1             9|6|div|19|13|add|div
2             10|9|div|12|6|mult|div
3             18|6|sub|13|8|div|mult
4             14|2|div|15|sp|div
5             6|log:1.0000000000000e+00,-8.3781564754618e-01|18|19|div|sub
6             10|19|div|16|6|mult|div
7             18|16|div|16|6|div|sub
8             18|14|div|13|5|sub|div
9             19|6|mult|exp:1.6942227121836e+00,0.0000000000000e+00,-1.1690856130747e+00,-3.0319832270015e-02
10            11|6|mult|exp:6.9152127581803e-01,0.0000000000000e+00,-2.0100044328950e+00,-1.7900300455102e-01
11            7|13|div|6|inv|add
12            8|13|div|18|6|sub|div
13            19|6|sub|12|6|mult|div
14            5|6|div|18|19|div|add
15            6|19|div|13|6|sub|mult
16            6|log:1.0000000000000e+00,-8.3781564754618e-01|19|6|div|sub
17            6|10|div|16|12|sub|mult
18            10|13|div|16|6|mult|div
19            19|6|sub|13|6|mult|div
20            18|1|div|6|cb|div
21            7|12|div|6|inv|sub
22            12|6|mult|exp:6.1444383136336e-01,0.0000000000000e+00,-1.2618982497808e+00,-3.3728760824544e-01
23            18|1|div|6|sq|div
24            6|10|div|16|13|mult|mult
25            6|14|div|8|sp|div
26            7|16|div|6|inv|abd
27            10|16|div|12|6|mult|div
28            6|10|div|16|12|mult|mult
29            10|6|div|11|6|add|div
30            19|6|div|13|6|sub|div
31            19|6|div|18|16|div|abd
32            6|19|div|12|6|add|mult
33            6|log:1.0000000000000e+00,-8.3781564754618e-01|18|16|div|abd
34            11|6|div|12|6|add|div
35            11|6|div|13|6|sub|div
36            17|6|mult|exp:1.1517228082821e+02,0.0000000000000e+00,-1.2199500382877e-01,-8.4336887630228e-01
37            19|6|div|12|6|add|div
38            8|sp|14|6|div|mult
39            5|19|div|5|6|div|sub
40            18|6|div|exp:1.9421102376088e-01,0.0000000000000e+00,1.5660311256951e+00,-8.9899984244873e-01
41            6|11|div|12|6|add|mult
42            6|18|div|exp:1.9009008377923e+00,0.0000000000000e+00,-9.1399043022158e-01,1.8490395260862e+00
43            6|11|div|13|6|sub|mult
44            11|6|add|6|10|div|mult
45            6|8|div|14|6|add|div
46            8|6|div|14|6|add|mult
47            18|14|mult|exp:7.1455803659534e+01,0.0000000000000e+00,2.4032205936591e+00,-2.0894496515460e-01
48            9|8|mult|exp:5.5701648396835e+02,0.0000000000000e+00,-3.7153587537372e+00,-2.6774747966536e+00
49            17|2|mult|exp:3.2090218236868e+01,0.0000000000000e+00,-7.2478954085945e-02,-5.9219074136280e+00
#-----------------------------------------------------------------------
50            16|2|div|18|16|sub|div
51            18|2|div|18|16|sub|div
52            15|6|div|18|16|sub|div
53            17|2|div|18|16|sub|div
54            4|7|div|18|16|sub|div
55            4|6|div|18|16|sub|div
56            14|16|div|18|16|sub|div
57            8|5|mult|14|2|mult|div
58            14|18|div|18|16|sub|div
59            17|cb|18|16|sub|div
60            15|1|mult|18|16|sub|div
