# c0 + a0 * (exp(1.124832e-03*((time+4.397488e+02) / (av_BE_H_subsurf+1.358339e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.198322146983139; Max AE: 0.750176910660263
# Coefficients
# Task   a0                      c0
# 2   ,  3.206277008580938e+00,  2.912716838886928e-01, 
# 3   ,  3.182008731429176e+00,  9.500772835085572e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|19|div|exp:1.1248316705870e-03,0.0000000000000e+00,4.3974880306658e+02,1.3583386336010e+00; (exp(1.124832e-03*((time+4.397488e+02) / (av_BE_H_subsurf+1.358339e+00)))); $\left(\exp{ \left(1.125e-03\left(\frac{ time +4.397e+02 }{ av_{BE, H, subsurf}+1.358e+00 } \right) \right)}\right)$; exp(1.124832e-03.*((time+4.397488e+02) ./ (av_BE_H_subsurf+1.358339e+00))); time,av_BE_H_subsurf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 212                   
# 3   , 219                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  2.944349890365950e-01,  9.865975832519368e-04
PdAg_1_9_100,  6.062451827416920e-01,  2.938457023230561e-01,  8.028060044326999e-04
PdAg_1_9_100,  3.628741788873400e-01,  2.933661928249666e-01,  6.532526449424900e-04
PdAg_1_9_100,  3.099375324862660e-01,  2.929760103323439e-01,  5.315593253763872e-04
PdAg_1_9_100,  2.919675286925200e-01,  2.926585142698971e-01,  4.325360464778146e-04
PdAg_1_9_100,  2.856868471553150e-01,  2.924001640066866e-01,  3.519596450879399e-04
PdAg_1_9_100,  2.773647395214370e-01,  2.920188807543233e-01,  2.330418936451066e-04
PdAg_1_9_100,  2.742250823045090e-01,  2.918796867263283e-01,  1.896289172795225e-04
PdAg_1_9_100,  2.739275035497000e-01,  2.917664229160853e-01,  1.543032701380515e-04
PdAg_1_9_100,  2.710137208355010e-01,  2.915992638297821e-01,  1.021683217677393e-04
PdAg_1_9_100,  2.691444146104700e-01,  2.914885833283218e-01,  6.764837818082102e-05
PdAg_1_9_100,  2.679801391469650e-01,  2.914481775021459e-01,  5.504627734307862e-05
PdAg_1_9_100,  2.658907762370700e-01,  2.914152988083211e-01,  4.479180034784908e-05
PdAg_1_9_100,  2.637375021423530e-01,  2.913667751677442e-01,  2.965784889977427e-05
PdAg_1_9_100,  2.642144249687690e-01,  2.913490607757717e-01,  2.413293887951531e-05
PdAg_1_9_100,  2.621887653386570e-01,  2.913346463676262e-01,  1.963725491119001e-05
PdAg_1_9_100,  2.609797547787540e-01,  2.913229171949565e-01,  1.597906423135153e-05
PdAg_1_9_100,  2.597681369110620e-01,  2.913133730298316e-01,  1.300235164560403e-05
PdAg_1_9_100,  2.586590858830060e-01,  2.913056068309279e-01,  1.058016576366454e-05
PdAg_1_9_100,  2.564021611090790e-01,  2.912992873839543e-01,  8.609204752931378e-06
PdAg_1_9_100,  2.562832756759230e-01,  2.912941451759648e-01,  7.005410702773759e-06
PdAg_1_9_100,  2.479231710514490e-01,  2.912815311826254e-01,  3.071254887269850e-06
PdAg_1_9_100,  2.453013105463630e-01,  2.912796967470564e-01,  2.499116059575720e-06
PdAg_1_5_100,  2.565338589410230e-01,  3.895291564659982e-01,  3.064534733410105e-02
PdAg_1_5_100,  2.398208440226360e-01,  3.803591581939126e-01,  2.778533297865266e-02
