# FEAT_ID     Feature Postfix Expression (RPN)
0             3|11|div|exp:6.1645054934619e-01,0.0000000000000e+00,1.1009582994742e+01,3.0591463449780e+00
1             16|2|div|exp:7.5343552669809e-04,0.0000000000000e+00,2.4506866487647e+00,-2.5467957255246e+00
2             0|log:1.0000000000000e+00,1.7290271210703e+01|13|12|mult|div
3             19|exp:8.9779809124847e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,1.7290271210703e+01|mult
4             19|2|div|exp:5.2519845136789e-01,0.0000000000000e+00,1.8418989663897e+00,-2.4435842970673e+00
5             16|3|div|exp:1.8436337611777e+00,0.0000000000000e+00,2.2393422699056e+00,3.1618214213171e+00
6             11|sp|3|cbrt|div
7             11|sp|0|cbrt|div
8             19|cb|3|cbrt|div
9             0|log:1.0000000000000e+00,1.7290271210703e+01|12|sq|div
10            0|log:1.0000000000000e+00,1.7290271210703e+01|19|sq|div
11            0|log:1.0000000000000e+00,1.7290271210703e+01|19|13|mult|div
12            13|11|mult|exp:7.1050434017730e-01,0.0000000000000e+00,-4.6247070949997e+00,4.7659839271602e+00
13            19|sp|0|log:1.0000000000000e+00,1.7290271210703e+01|div
14            16|18|div|0|log:1.0000000000000e+00,1.7290271210703e+01|div
15            11|0|div|exp:9.9545001908662e+00,0.0000000000000e+00,3.8329956146435e+00,5.3941132300066e+02
16            19|log:-1.0000000000000e+00,5.0744283829330e-02|0|log:1.0000000000000e+00,1.7290271210703e+01|div
17            0|log:1.0000000000000e+00,1.7290271210703e+01|19|12|mult|div
18            3|19|div|exp:3.3283049303918e-01,0.0000000000000e+00,2.2938171310779e+01,-2.7868004332819e-02
19            3|16|div|exp:1.9059659422721e-01,0.0000000000000e+00,3.3243927090753e+01,9.4030821577740e-01
20            18|11|sub|0|log:1.0000000000000e+00,1.7290271210703e+01|div
21            13|18|div|0|log:1.0000000000000e+00,1.7290271210703e+01|div
22            13|sq|0|log:1.0000000000000e+00,1.7290271210703e+01|div
23            11|sp|0|log:1.0000000000000e+00,1.7290271210703e+01|div
24            13|12|mult|0|log:1.0000000000000e+00,1.7290271210703e+01|div
25            12|18|div|0|log:1.0000000000000e+00,1.7290271210703e+01|div
26            12|sq|0|log:1.0000000000000e+00,1.7290271210703e+01|div
