# c0 + a0 * (exp(8.677807e-04*((time+3.662775e+02) / (av_BE_H_subsurf+1.374624e+00))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.235952506382379; Max AE: 0.646399361219819
# Coefficients
# Task   a0                      c0
# 2   , -2.858237509531203e+00,  5.252897627300847e-01, 
# 3   , -2.663247084889456e+00,  6.801778825431561e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|19|div|exp:8.6778074326820e-04,0.0000000000000e+00,3.6627754152416e+02,1.3746241384703e+00; (exp(8.677807e-04*((time+3.662775e+02) / (av_BE_H_subsurf+1.374624e+00)))); $\left(\exp{ \left(8.678e-04\left(\frac{ time +3.663e+02 }{ av_{BE, H, subsurf}+1.375e+00 } \right) \right)}\right)$; exp(8.677807e-04.*((time+3.662775e+02) ./ (av_BE_H_subsurf+1.374624e+00))); time,av_BE_H_subsurf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 168                   
# 3   , 177                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  4.212956441336370e-01,  5.178276578222081e-01,  2.610736470637282e-03
PdAg_1_9_100,  5.056601140297000e-01,  5.203294129575313e-01,  1.735457517442964e-03
PdAg_1_9_100,  5.190263630918930e-01,  5.212455147549855e-01,  1.414944685881805e-03
PdAg_1_9_100,  5.245052994310410e-01,  5.230978957051612e-01,  7.668596530604459e-04
PdAg_1_9_100,  5.250038067660980e-01,  5.235027004897801e-01,  6.252322399189495e-04
PdAg_1_9_100,  5.324653140763990e-01,  5.238327439354186e-01,  5.097612741444530e-04
PdAg_1_9_100,  5.309811253181910e-01,  5.241018333339331e-01,  4.156160543657546e-04
PdAg_1_9_100,  5.301609565427799e-01,  5.243212259785979e-01,  3.388580369045620e-04
PdAg_1_9_100,  5.331594707700800e-01,  5.246459388875820e-01,  2.252520444349710e-04
PdAg_1_9_100,  5.354507873556270e-01,  5.247648434419794e-01,  1.836513887858675e-04
PdAg_1_9_100,  5.337303696543760e-01,  5.248617881183432e-01,  1.497337468682330e-04
