# FEAT_ID     Feature Postfix Expression (RPN)
0             8|6|mult|13|sp|mult
1             12|sp|12|5|add|mult
2             1|11|div|17|abs|mult
3             9|cb|12|6|add|mult
4             6|4|mult|19|sp|mult
5             19|18|div|0|log:1.0000000000000e+00,5.7939001318629e+01|div
6             19|12|sub|12|11|abd|sub
7             2|sqrt|15|10|div|mult
8             11|6|add|6|cbrt|mult
9             15|11|mult|exp:4.4353078793348e+00,0.0000000000000e+00,-5.8640612165823e-02,5.1988851655452e+00
10            18|14|div|12|17|div|abd
11            12|sp|6|5|mult|mult
12            3|19|div|exp:3.3343258997463e-01,0.0000000000000e+00,2.5490688233033e+01,-4.7769487993340e-01
13            19|3|div|exp:5.8923705284847e+00,0.0000000000000e+00,1.2125247553122e+00,6.6254068107874e+00
14            8|11|div|exp:7.1973635204530e-01,0.0000000000000e+00,3.1546906511534e-01,4.0519993640977e+00
15            12|sp|17|6|sub|mult
16            8|6|mult|12|sp|mult
17            13|sp|14|6|sub|mult
18            18|6|mult|13|sp|mult
19            1|19|div|17|abs|mult
20            11|9|mult|exp:1.2251493372310e+00,0.0000000000000e+00,5.0859305947617e+00,-2.7624726076452e+00
21            13|11|mult|exp:7.8758429802123e-01,0.0000000000000e+00,-4.3938873938845e+00,4.9226290155279e+00
22            11|16|div|exp:4.5604676919261e-01,0.0000000000000e+00,5.1651533754996e+00,2.1599998273605e+00
23            6|13|div|12|sp|mult
24            11|sp|3|sqrt|div
25            11|18|div|0|log:1.0000000000000e+00,5.7939001318629e+01|div
26            12|sp|14|6|sub|mult
27            11|sq|0|log:1.0000000000000e+00,5.7939001318629e+01|div
28            17|13|mult|exp:2.4453400489041e-01,0.0000000000000e+00,-2.9287160520671e-01,-4.7435502288058e+00
29            12|9|mult|exp:7.0760251640000e-01,0.0000000000000e+00,4.4582713974452e+00,-3.0827792407449e+00
30            12|5|add|13|sp|mult
31            18|11|sub|0|log:1.0000000000000e+00,5.7939001318629e+01|div
32            16|sp|0|log:1.0000000000000e+00,5.7939001318629e+01|div
33            11|sp|2|3|div|mult
34            12|sp|18|6|mult|mult
35            3|16|div|exp:1.7645943799582e-01,0.0000000000000e+00,4.4824969495722e+01,3.1125564263908e-01
36            10|15|div|2|sqrt|div
37            11|cb|exp:7.4817421821939e-01,0.0000000000000e+00,1.0000000000000e+00,4.2849922063247e+00
38            11|0|div|exp:1.1628754091343e+01,0.0000000000000e+00,4.0455683079386e+00,6.0009197904613e+02
39            12|11|mult|0|log:1.0000000000000e+00,5.7939001318629e+01|div
40            13|11|mult|0|log:1.0000000000000e+00,5.7939001318629e+01|div
41            19|11|mult|0|log:1.0000000000000e+00,5.7939001318629e+01|div
42            18|16|abd|log:1.0000000000000e+00,-1.9310416789029e-01,3.8424233564638e+00,7.5846844385468e+00
43            19|0|div|exp:1.0543476112049e+02,0.0000000000000e+00,1.3593992011707e+00,6.0042772714193e+02
44            11|sp|3|cbrt|div
45            3|11|div|exp:5.1459429322916e-01,0.0000000000000e+00,1.4344541288924e+01,2.7379502115799e+00
46            0|16|div|exp:1.2187329544410e-03,0.0000000000000e+00,2.2486315976177e+03,1.5297655087003e+00
47            11|cb|0|log:1.0000000000000e+00,5.7939001318629e+01|div
48            16|0|div|exp:2.1960342987637e+02,0.0000000000000e+00,2.1375553609863e+00,5.2826825411321e+02
49            0|11|div|exp:2.1732580741400e-03,0.0000000000000e+00,7.8208340125760e+02,4.0519822712544e+00
#-----------------------------------------------------------------------
50            15|3|mult|6|5|mult|div
51            18|3|mult|13|5|abd|div
52            3|log:1.0000000000000e+00,-2.6671518790660e-02|14|6|div|mult
53            15|3|mult|14|6|add|div
54            3|sq|14|6|div|mult
55            14|3|mult|15|7|mult|div
56            3|6|div|15|1|add|mult
57            14|3|mult|14|6|add|div
