# FEAT_ID     Score                   Feature Expression
0             0.81946143501328228     ((av_bulk_int_dist * av_EA) * (av_E_b_C_subsurf^6))
1             0.819512361394201472    ((av_mu_C_critical_subsurf^6) * (av_mu_C_critical_subsurf + av_IP))
2             0.819535636045223281    ((total_metal_loading / av_mu_C_critical_surf) * (|av_W_change_H|))
3             0.819778695453428963    ((av_E_coh^3) * (av_mu_C_critical_subsurf + av_EA))
4             0.820024234691499765    ((av_EA * surface_area) * (av_BE_H_subsurf^6))
5             0.820428600979030476    ((av_BE_H_subsurf / av_d_band_center_surf) / (ln(1.0*time+5.793900e+01)))
6             0.820814579006111988    ((av_BE_H_subsurf - av_mu_C_critical_subsurf) - (|av_mu_C_critical_subsurf - av_mu_C_critical_surf|))
7             0.820903403843051716    (sqrt(particle_diameter) * (av_delta_M1_M2_subsurf / av_B_0))
8             0.821430388878690909    ((av_mu_C_critical_surf + av_EA) * cbrt(av_EA))
9             0.821582572393165567    (exp(4.435308e+00*(av_delta_M1_M2_subsurf * (av_mu_C_critical_surf+5.198885e+00))))
10            0.821672692130684168    (|(av_d_band_center_surf / av_E_def_subsurf) - (av_mu_C_critical_subsurf / av_W_change_H)|)
11            0.821758702447657252    ((av_mu_C_critical_subsurf^6) * (av_EA * av_IP))
12            0.822274913599109758    (exp(3.334326e-01*((std_dev+2.549069e+01) / (av_BE_H_subsurf-4.776949e-01))))
13            0.822740476633490481    (exp(5.892371e+00*((av_BE_H_subsurf+1.212525e+00) / (std_dev+6.625407e+00))))
14            0.823420800024955879    (exp(7.197364e-01*((av_bulk_int_dist+3.154691e-01) / (av_mu_C_critical_surf+4.051999e+00))))
15            0.823449379481191346    ((av_mu_C_critical_subsurf^6) * (av_W_change_H - av_EA))
16            0.823459668383500487    ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
17            0.824501893715952505    ((av_E_b_C_subsurf^6) * (av_E_def_subsurf - av_EA))
18            0.825319730115394723    ((av_d_band_center_surf * av_EA) * (av_E_b_C_subsurf^6))
19            0.825704852705235859    ((total_metal_loading / av_BE_H_subsurf) * (|av_W_change_H|))
20            0.825826963387786606    (exp(1.225149e+00*(av_mu_C_critical_surf * (av_E_coh-2.762473e+00))))
21            0.826050562959851242    (exp(7.875843e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.922629e+00))))
22            0.826182986882453618    (exp(4.560468e-01*((av_mu_C_critical_surf+5.165153e+00) / (av_BE_H_surf+2.160000e+00))))
23            0.826673708721347711    ((av_EA / av_E_b_C_subsurf) * (av_mu_C_critical_subsurf^6))
24            0.827114185337547547    ((av_mu_C_critical_surf^6) / sqrt(std_dev))
25            0.827558585817534054    ((av_mu_C_critical_surf / av_d_band_center_surf) / (ln(1.0*time+5.793900e+01)))
26            0.827943885837285842    ((av_mu_C_critical_subsurf^6) * (av_E_def_subsurf - av_EA))
27            0.828196110039423505    ((av_mu_C_critical_surf^2) / (ln(1.0*time+5.793900e+01)))
28            0.828914365136986353    (exp(2.445340e-01*(av_W_change_H * (av_E_b_C_subsurf-4.743550e+00))))
29            0.830084691290167598    (exp(7.076025e-01*(av_mu_C_critical_subsurf * (av_E_coh-3.082779e+00))))
30            0.831498043504436568    ((av_mu_C_critical_subsurf + av_IP) * (av_E_b_C_subsurf^6))
31            0.832886849805196339    ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+5.793900e+01)))
32            0.833222059813401028    ((av_BE_H_surf^6) / (ln(1.0*time+5.793900e+01)))
