# c0 + a0 * (exp(1.596775e+02*(av_W_change_H * (av_EA-9.183798e-01))))
# Property Label: $S_{C4}$; Unit of the Property: Unitless
# RMSE: 0.0176591648230243; Max AE: 0.067968366139501
# Coefficients
# Task   a0                      c0
# 2   , -9.278769582930138e-02,  1.380595601724030e-01, 
# 3   , -8.546273750405257e-02,  1.368470552425762e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         17|6|mult|exp:1.5967753640419e+02,0.0000000000000e+00,-1.0883785734741e-01,-9.1837980565662e-01; (exp(1.596775e+02*(av_W_change_H * (av_EA-9.183798e-01)))); $\left(\exp{ \left(1.597e+02\left(av_{W, change, H} * \left(av_{EA}-9.184e-01\right)\right) \right)}\right)$; exp(1.596775e+02.*(av_W_change_H .* (av_EA-9.183798e-01))); av_W_change_H,av_EA
# Number of Samples Per Task
# Task, n_samples               
# 2   , 178                   
# 3   , 168                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.739314961236501e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.460314808079400e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.236301709318101e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.106406789827700e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.403354012486200e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.484064918597000e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.624140955711101e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.690934710656100e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.687620918890400e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.681367034897300e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.746072776044501e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.697005438102600e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.907950298867700e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.944109445923200e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  7.992160875437500e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  8.016373252178199e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_9_100,  8.064863733312801e-02,  6.865059618719346e-02,  7.480406034966001e-01
PdAg_1_5_100,  5.737490641647600e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  5.540968779262700e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  6.369128751365800e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  6.603272598831700e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  6.783442568252800e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  6.978509288779200e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.195603596803600e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.236155798974900e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.342513693604499e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.479978112520599e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.581028328531100e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.625246816708101e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.652448575173899e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.782656960335800e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.827570721293500e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.863335891894600e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  7.935891091470000e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  8.073321891950801e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  8.118700916977900e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_5_100,  8.232400549504200e-02,  7.826409495624014e-02,  6.444331296486416e-01
PdAg_1_1_100,  3.009804408552100e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  2.369807884796900e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  3.230869246046200e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  3.559849175272900e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  3.714431523677600e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  3.871765226704800e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  4.054328665297000e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  4.233116079846100e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  4.412626246903200e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  4.556967115939200e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  5.226652898659100e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  5.366931621849900e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  5.495949808906900e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  5.627720349399800e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  5.917132330163300e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  6.081410115943100e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  6.205660167495200e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  6.203159876601600e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAg_1_1_100,  6.262771401804200e-02,  5.231959947485876e-02,  9.240445075312290e-01
PdAu_1_9_100,  1.085359410344180e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.229121460533910e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.275390330420670e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.285722970520160e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.297118745789040e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.307721035144380e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.308177711605350e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.314127475135620e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.314821753186720e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.326679103374530e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.318767376725740e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.322951294635270e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.325187647264450e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.316156212923530e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.318358404055550e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.316618265521550e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.318762518572490e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.319510782308400e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.329907530813730e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.380954807362000e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_9_100,  1.345740571566530e-01,  1.380595601724030e-01,  1.041995525680615e-21
PdAu_1_5_100,  7.009119403290200e-02,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.146800840881460e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.238835629544040e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.375288772767070e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.415235048146980e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.448451521430290e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.455100238040450e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.479805401256190e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.490567600806810e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.483056380325450e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.464055496249700e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.487329927268190e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.484843486095110e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.486739955638360e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.485248428431850e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.477772870026780e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.473483372020210e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.463809043501940e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.459150806836200e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.452364124942790e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_5_100,  1.426370988925400e-01,  1.380595601724030e-01,  1.107185510656228e-18
PdAu_1_1_100,  1.672605349714430e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.244075527918560e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.262886278106600e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.263618363381140e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.313819994195340e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.311429994517050e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.314449574418670e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.321018337467180e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.330286969018540e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.322525360845010e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.330108354680880e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.328817643888470e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.329928085214630e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.312921232877690e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.334676186115140e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.318904514474060e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.322792159404910e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.319041723436350e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.313985753085430e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdAu_1_1_100,  1.322729341443790e-01,  1.380594783571062e-01,  8.817472625365396e-07
PdCu_1_9_100,  1.342945507147920e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.593505332363990e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.556150473107860e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.573731447006600e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.572459676817210e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.546027865458970e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.541059693970960e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.538885389918250e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.548935322407960e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.555233021878000e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.521162865538970e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.511012279186620e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.501405896813810e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.463274959968450e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.439886356373200e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.407161096301020e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.377323264463950e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.329572407787000e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.333736547199460e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_9_100,  1.305513576281920e-01,  1.130741410299345e-01,  2.692751330783498e-01
PdCu_1_5_100,  6.111189063552100e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  6.994688625488400e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  7.358863580794600e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  7.801764147568800e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  8.019010987930200e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  8.291531226063199e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  8.580497036101700e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  8.550301097221299e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.967593017445400e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.014292726011100e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.008162383744100e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  8.866715884233101e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.599288791337900e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.693743945183500e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.904889007337900e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  9.664658890613900e-02,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  1.058869940802660e-01,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  1.010391034536260e-01,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_5_100,  1.001920843049150e-01,  1.090830244562748e-01,  3.122885578432235e-01
PdCu_1_1_100,  4.360715798504800e-02,  3.013378209161681e-02,  1.163147517741295e+00
PdCu_1_1_100,  3.743567903714500e-02,  3.013378209161681e-02,  1.163147517741295e+00
