# FEAT_ID     Score                   Feature Expression
0             0.771469596902246924    ((av_E_def_subsurf / particle_diameter) / (av_delta_M1_M2_subsurf^6))
1             0.772069031403296857    ((av_d_band_center_surf / av_BE_H_surf) - (av_BE_H_surf / av_EA))
2             0.772178558983287244    ((ln(1.0*av_EA-8.420051e-01)) - (av_BE_H_subsurf / av_EA))
3             0.772203235923945797    ((av_PE / av_E_b_C_subsurf) + (1.0 / av_EA))
4             0.77250550483206204     ((av_mu_C_critical_subsurf * av_EA) / (av_IP^2))
5             0.773331115928242441    ((av_mu_C_critical_surf * av_EA) / (av_IP^3))
6             0.774203711610696899    ((av_EA / av_BE_H_subsurf) * (av_E_b_C_subsurf - av_EA))
7             0.774522406548321274    ((1.0 / av_PE) - (av_W_change_H / av_EA))
8             0.775607506615659026    (exp(2.302599e+00*(av_BE_H_surf * (av_EA-3.444642e-02))))
9             0.775731265918462309    ((av_IP / av_EA) + (av_d_band_center_surf / av_BE_H_subsurf))
10            0.776013262753247668    ((av_EA / av_PE) * (av_BE_H_subsurf - av_W_change_H))
11            0.77744033927125944     ((|av_BE_H_subsurf - av_EA|) / (av_mu_C_critical_subsurf * av_EA))
12            0.777900736761677369    ((av_d_band_center_surf / av_E_def_subsurf) / (av_E_b_C_subsurf - av_IP))
13            0.77806781469484021     ((av_PE / av_mu_C_critical_subsurf) - (1.0 / av_EA))
14            0.779190314484174418    ((av_d_band_center_surf / total_metal_loading) / (av_EA^3))
15            0.779922318325272701    (exp(6.550298e-01*(av_mu_C_critical_subsurf * (av_EA-1.884051e-01))))
16            0.77992628222906657     (exp(8.549677e-01*(av_mu_C_critical_surf * (av_EA-2.525345e-01))))
17            0.782823878652449845    (|(|av_W_change_H - av_EA|) - (|av_d_band_center_surf - av_BE_H_surf|)|)
18            0.782837277736305293    (|(ln(1.0*av_EA-8.420051e-01)) - (av_d_band_center_surf / av_BE_H_subsurf)|)
19            0.783405593728311089    ((|av_BE_H_subsurf - av_EA|) / (av_E_b_C_subsurf * av_EA))
20            0.784074565057090167    ((av_EA / av_E_def_subsurf) / (av_bulk_int_dist^6))
21            0.784170095196930927    ((av_d_band_center_surf / total_metal_loading) / (av_EA^2))
22            0.784525730241644292    ((av_B_0 / av_E_b_C_subsurf) / (av_BE_H_surf * av_EA))
23            0.785016679926352601    (exp(1.747367e+01*(av_W_change_H * (particle_diameter-5.857976e+00))))
24            0.785991100416396082    ((av_EA / av_B_0) * (av_BE_H_surf - av_mu_C_critical_subsurf))
25            0.786568827656938585    ((av_BE_H_surf / av_B_0) * (av_E_b_C_subsurf * av_EA))
26            0.787420679553192615    ((av_PE / av_BE_H_surf) - (1.0 / av_EA))
27            0.791975579537378183    ((av_B_0 / av_mu_C_critical_subsurf) / (av_BE_H_surf * av_EA))
28            0.79254911404838857     ((av_BE_H_subsurf / av_EA) / (av_E_b_C_subsurf - av_EA))
29            0.792863124563994104    ((av_BE_H_surf / av_B_0) * (av_mu_C_critical_subsurf * av_EA))
30            0.793322097776190449    ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf + av_EA))
31            0.795806306652349305    (|(ln(1.0*av_EA-8.420051e-01)) - (av_d_band_center_surf / av_BE_H_surf)|)
32            0.797166856703899196    ((av_B_0 / av_EA) / (av_mu_C_critical_surf + av_EA))
33            0.798175279696417772    ((av_BE_H_subsurf / av_EA) - (av_d_band_center_surf / av_BE_H_surf))
34            0.79973012124026488     ((av_mu_C_critical_surf / av_EA) / (av_E_b_C_subsurf - av_EA))
35            0.800090699396090566    ((av_mu_C_critical_surf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
36            0.802794185819673101    ((av_BE_H_subsurf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
37            0.804236246961786749    (exp(1.504024e+02*(av_W_change_H * (av_EA-9.119655e-01))))
38            0.804813805466692345    ((ln(-1.0*av_W_change_H+6.154393e-01)) * (av_B_0 * av_EA))
39            0.8060590200311889      (exp(7.933969e+00*(av_BE_H_subsurf * (av_EA-8.319455e-01))))
40            0.807002550434881116    (|(av_IP / av_BE_H_subsurf) - (av_IP / av_EA)|)
41            0.809969707566358998    ((av_bulk_int_dist^6) * (av_E_def_subsurf / av_EA))
42            0.813760309380387348    ((av_EA / av_mu_C_critical_surf) * (av_E_b_C_subsurf - av_EA))
43            0.814178510990591908    ((av_EA / av_mu_C_critical_surf) * (av_mu_C_critical_subsurf + av_EA))
44            0.814408322165741327    ((av_EA / av_bulk_int_dist) / (av_E_def_subsurf + av_EA))
45            0.814595725599968845    (exp(1.996354e-01*((av_d_band_center_surf+1.650997e+00) / (av_EA-8.989999e-01))))
46            0.817005217026252395    (exp(2.143565e+00*((av_EA-9.083858e-01) / (av_d_band_center_surf+1.863976e+00))))
47            0.817585868481278566    ((av_bulk_int_dist / av_EA) * (av_E_def_subsurf + av_EA))
48            0.821075311648833517    ((av_mu_C_critical_surf + av_EA) * (av_EA / av_B_0))
49            0.838063305800227587    (exp(8.061627e+01*(av_d_band_center_surf * (av_E_def_subsurf-2.095250e-01))))
#-----------------------------------------------------------------------
50            0.538460690912035744    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_d_band_center_surf / av_mu_C_critical_subsurf)|)
51            0.538499931450758584    ((surface_area / particle_diameter) / (av_d_band_center_surf - av_BE_H_surf))
52            0.538544493257337997    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_d_band_center_surf / av_BE_H_surf)|)
53            0.538573633701307619    (|(ln(-1.0*surface_area+7.900000e+01)) - cbrt(av_delta_M1_M2_subsurf)|)
54            0.538574760326072988    (|(ln(-1.0*surface_area+7.900000e+01)) - cbrt(av_PE)|)
55            0.538755238823670823    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_BE_H_subsurf / av_d_band_center_surf)|)
56            0.538864159696352374    (|(ln(1.0*av_delta_M1_M2_subsurf+7.066039e-04)) - (ln(-1.0*surface_area+7.900000e+01))|)
57            0.538912691710578651    (|(ln(-1.0*surface_area+7.900000e+01)) - ln(av_delta_M1_M2_subsurf)|)
58            0.539119799371099884    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_IP / av_E_b_C_subsurf)|)
59            0.539174965797531991    (|(exp(3.494541e-01*av_BE_H_subsurf)) - (ln(-1.0*surface_area+7.900000e+01))|)
60            0.539290871303602759    ((av_E_def_subsurf^2) / (av_d_band_center_surf - av_BE_H_surf))
61            0.539299324809226044    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_E_b_C_subsurf / av_IP)|)
62            0.539397435023389549    (|(exp(9.824925e-02*av_mu_C_critical_subsurf)) - (ln(-1.0*surface_area+7.900000e+01))|)
63            0.539466151276836392    ((ln(-1.0*surface_area+7.900000e+01)) / (particle_diameter^3))
64            0.539688180271842732    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_BE_H_subsurf / av_BE_H_surf)|)
65            0.54004908880743796     (|(exp(9.526952e-01*av_W_change_H)) - (ln(-1.0*surface_area+7.900000e+01))|)
66            0.540084645769618343    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_mu_C_critical_subsurf / av_mu_C_critical_surf)|)
67            0.540359464941302492    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_BE_H_surf / av_d_band_center_surf)|)
68            0.540455328070625907    ((ln(1.0*av_EA-8.420051e-01)) / (av_d_band_center_surf - av_BE_H_surf))
69            0.540489897280990728    (|(ln(1.0*av_bulk_int_dist+3.567442e-04)) - (ln(-1.0*surface_area+7.900000e+01))|)
70            0.540502237571155231    (|(ln(-1.0*surface_area+7.900000e+01)) - (exp(-1.0 * av_delta_M1_M2_subsurf))|)
71            0.540550079952774154    (|(ln(-1.0*surface_area+7.900000e+01)) - ln(av_PE)|)
72            0.540561814223554093    ((total_metal_loading^3) / (av_d_band_center_surf - av_BE_H_surf))
73            0.540948419922932855    (|(ln(-1.0*surface_area+7.900000e+01)) - (exp(-1.0 * total_metal_loading))|)
74            0.540954481569443035    (|(exp(9.999239e-01*total_metal_loading)) - (ln(-1.0*surface_area+7.900000e+01))|)
75            0.540996083977751674    (|(ln(1.0*av_PE+2.606717e-01)) - (ln(-1.0*surface_area+7.900000e+01))|)
76            0.541238227324946308    ((total_metal_loading / particle_diameter) / (av_d_band_center_surf - av_BE_H_surf))
77            0.541376190417145131    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_mu_C_critical_surf / av_mu_C_critical_subsurf)|)
78            0.541407474962426805    (|(exp(1.000019e+00*av_delta_M1_M2_subsurf)) - (ln(-1.0*surface_area+7.900000e+01))|)
79            0.543371246503174476    ((ln(-1.0*surface_area+7.900000e+01)) / (std_dev * particle_diameter))
80            0.543869571530364859    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_d_band_center_surf / av_BE_H_subsurf)|)
81            0.544017637867162396    (exp(3.375141e-06*((std_dev+1.425760e+05) / (particle_diameter-3.792179e+00))))
82            0.545012474057380736    ((av_W_change_H + av_E_def_subsurf) / (av_d_band_center_surf - av_BE_H_surf))
83            0.54550299627979093     ((av_E_b_C_subsurf + av_mu_C_critical_surf) / (av_d_band_center_surf - av_BE_H_surf))
84            0.545897996253660422    ((av_delta_M1_M2_subsurf^6) / (av_d_band_center_surf - av_BE_H_surf))
85            0.546007043202708653    ((av_E_def_subsurf / particle_diameter) / (av_d_band_center_surf - av_BE_H_surf))
86            0.54713814735299704     (|(ln(1.0*time-3.491248e+00)) - (ln(-1.0*surface_area+7.900000e+01))|)
87            0.547940603709409335    ((av_E_def_subsurf^3) / (av_d_band_center_surf - av_BE_H_surf))
88            0.548130179012649377    ((ln(-1.0*surface_area+7.900000e+01)) / (exp(1.059642e+00*particle_diameter)))
89            0.55071379419198252     ((av_E_def_subsurf^6) / (av_d_band_center_surf - av_BE_H_surf))
90            0.551315007269302826    ((ln(1.0*time-3.491248e+00)) - (ln(-1.0*surface_area+7.900000e+01)))
91            0.551384282798284664    ((ln(1.0*time-3.491248e+00)) * (av_E_def_subsurf * std_dev))
92            0.552073793016728542    ((|av_mu_C_critical_subsurf - av_mu_C_critical_surf|) / (av_d_band_center_surf - av_BE_H_surf))
93            0.552545703691847634    ((exp(1.897668e+00*av_mu_C_critical_surf)) / (av_d_band_center_surf - av_BE_H_surf))
94            0.552990601531070269    ((av_mu_C_critical_subsurf - av_mu_C_critical_surf) / (av_d_band_center_surf - av_BE_H_surf))
95            0.553546669862611584    (|(ln(-1.0*surface_area+7.900000e+01)) - (av_d_band_center_surf / av_EA)|)
96            0.555051705696984143    (|(ln(-1.0*surface_area+7.900000e+01)) - (ln(1.0*av_E_def_subsurf-1.859055e-01))|)
97            0.555610939378483604    ((ln(-1.0*surface_area+7.900000e+01)) / (std_dev^2))
98            0.557138362704858503    ((ln(-1.0*surface_area+7.900000e+01)) / (std_dev^3))
99            0.563118548279930131    ((ln(-1.0*surface_area+7.900000e+01)) / (particle_diameter^6))
#-----------------------------------------------------------------------
100           0.357601906585784557    (cbrt(surface_area) / (ln(1.0*time-3.491248e+00)))
101           0.357711185325086889    ((av_delta_M1_M2_subsurf * surface_area) / sqrt(time))
102           0.358249423225604879    ((surface_area / av_bulk_int_dist) / cbrt(time))
103           0.358541813241542329    ((av_BE_H_surf * surface_area) / sqrt(time))
104           0.358803476946246258    ((av_mu_C_critical_surf * surface_area) / cbrt(time))
105           0.359081713503418054    ((av_bulk_int_dist * surface_area) / sqrt(time))
106           0.359517769053674052    (cbrt(time) / (av_mu_C_critical_surf * surface_area))
107           0.361303832414467452    (surface_area / sqrt(time))
108           0.361348486994319096    ((av_B_0 * surface_area) / sqrt(time))
109           0.362792342293798697    (sqrt(surface_area) / cbrt(time))
110           0.362930651458154452    ((surface_area / total_metal_loading) / sqrt(time))
111           0.363142883450818466    ((ln(1.0*time-3.491248e+00)) / (av_bulk_int_dist * surface_area))
112           0.364562806250563642    (cbrt(time) / (av_B_0 * surface_area))
113           0.364603198114908822    ((surface_area / total_metal_loading) / (ln(1.0*time-3.491248e+00)))
114           0.365947403207249222    (cbrt(time) * (total_metal_loading / surface_area))
115           0.366186057510017815    ((ln(1.0*time-3.491248e+00)) / surface_area)
116           0.367437002704676496    ((av_bulk_int_dist * surface_area) / cbrt(time))
117           0.367920418167128893    (sqrt(surface_area) / (ln(1.0*time-3.491248e+00)))
118           0.368148230591218484    ((ln(1.0*time-3.491248e+00)) / cbrt(surface_area))
119           0.368181581290970283    ((av_bulk_int_dist * surface_area) / (ln(1.0*time-3.491248e+00)))
120           0.368372615105971968    ((av_BE_H_surf * surface_area) / cbrt(time))
121           0.369313058143703243    ((ln(1.0*time-3.491248e+00)) / (av_mu_C_critical_surf * surface_area))
122           0.369924565710694486    (surface_area / cbrt(time))
123           0.369957280273642553    ((av_W_change_H / time) * (av_BE_H_subsurf + av_EA))
124           0.370215120526960151    ((av_PE * surface_area) / sqrt(time))
125           0.370382503328895774    ((av_E_coh * surface_area) / sqrt(time))
126           0.370469439530199007    ((ln(1.0*time-3.491248e+00)) * (av_PE * total_metal_loading))
127           0.370547256113534784    ((av_BE_H_surf * surface_area) / (ln(1.0*time-3.491248e+00)))
128           0.370617804702959464    ((surface_area / total_metal_loading) / cbrt(time))
129           0.371466123738878384    ((av_IP * surface_area) / sqrt(time))
130           0.372144159498997373    (surface_area / (ln(1.0*time-3.491248e+00)))
131           0.373588911434196203    ((ln(1.0*time-3.491248e+00)) * cbrt(particle_diameter))
132           0.37418502173584256     ((ln(1.0*time-3.491248e+00)) / (av_BE_H_surf * surface_area))
133           0.37526633619646893     (cbrt(time) / (av_PE * surface_area))
134           0.375834013753358565    ((av_B_0 * surface_area) / cbrt(time))
135           0.37606295929308986     ((av_B_0 * surface_area) / (ln(1.0*time-3.491248e+00)))
136           0.380368747009824426    ((ln(1.0*time-3.491248e+00)) / sqrt(surface_area))
137           0.381625526704825913    (cbrt(time) / (av_IP * surface_area))
138           0.38254494112840981     ((ln(1.0*time-3.491248e+00)) * (total_metal_loading / surface_area))
139           0.385226089838162256    ((ln(1.0*time-3.491248e+00)) / (av_B_0 * surface_area))
140           0.391892391553228858    ((av_E_coh * surface_area) / cbrt(time))
141           0.393308241115124746    (cbrt(time) / (av_E_coh * surface_area))
142           0.393470156901415291    ((av_PE * surface_area) / cbrt(time))
143           0.394493429929890338    ((av_IP * surface_area) / cbrt(time))
144           0.402424821602145544    ((av_E_coh * surface_area) / (ln(1.0*time-3.491248e+00)))
145           0.402806301445437054    ((av_PE * surface_area) / (ln(1.0*time-3.491248e+00)))
146           0.406267158338786405    ((av_IP * surface_area) / (ln(1.0*time-3.491248e+00)))
147           0.429676233045261313    ((ln(1.0*time-3.491248e+00)) / (av_PE * surface_area))
148           0.43315066286484788     ((ln(1.0*time-3.491248e+00)) / (av_IP * surface_area))
149           0.438457029876890225    ((ln(1.0*time-3.491248e+00)) / (av_E_coh * surface_area))
#-----------------------------------------------------------------------
150           0.183921337150953934    ((surface_area / particle_diameter) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
151           0.184104674041326882    ((av_bulk_int_dist / time) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
152           0.18489418836757926     (|(av_mu_C_critical_surf / av_EA) - (av_IP / av_BE_H_subsurf)|)
153           0.18593182463214708     ((av_mu_C_critical_surf / time) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
154           0.186180374229590079    ((av_delta_M1_M2_subsurf / std_dev) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
155           0.186337706213354271    ((total_metal_loading / std_dev) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
156           0.18641414277074364     (|(av_EA * av_IP) - (av_BE_H_subsurf * av_mu_C_critical_subsurf)|)
157           0.18706870646175694     (|(av_BE_H_subsurf + av_EA) - (av_delta_M1_M2_subsurf * av_mu_C_critical_surf)|)
158           0.187441803529040413    ((total_metal_loading / time) / (ln(1.0*av_EA-8.420051e-01)))
159           0.187826506867368126    ((av_E_def_subsurf / time) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
160           0.189073052128333391    ((surface_area / time) / (ln(1.0*av_EA-8.420051e-01)))
161           0.189940767981901654    ((av_E_def_subsurf / std_dev) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
162           0.190280622400173627    (|(av_BE_H_subsurf + av_EA) - (av_delta_M1_M2_subsurf * av_mu_C_critical_subsurf)|)
163           0.19033691917503226     ((av_d_band_center_surf * av_delta_M1_M2_subsurf) / (|av_W_change_H|))
164           0.190593291877558663    ((|av_W_change_H|) / (av_d_band_center_surf * av_delta_M1_M2_subsurf))
165           0.190796985922550649    ((av_d_band_center_surf / time) / (ln(1.0*av_EA-8.420051e-01)))
166           0.191968835087556217    ((av_E_def_subsurf / time) / (ln(1.0*av_EA-8.420051e-01)))
167           0.19201149661144179     ((av_E_coh / time) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
168           0.192211134704483227    ((av_IP / time) / (av_mu_C_critical_subsurf - av_mu_C_critical_surf))
