# FEAT_ID     Score                   Feature Expression
0             0.773086467672299715    ((|av_d_band_center_surf - av_BE_H_surf|) / (av_EA^6))
1             0.773110251083049205    ((1.0 / av_PE) - (av_W_change_H / av_EA))
2             0.773382381950941777    ((av_mu_C_critical_surf * av_EA) / (av_IP^3))
3             0.774236113999921205    ((av_d_band_center_surf - av_EA) * (av_E_b_C_subsurf / av_bulk_int_dist))
4             0.774616238556091519    ((av_PE / av_E_b_C_subsurf) + (1.0 / av_EA))
5             0.775911417542263671    ((av_d_band_center_surf / av_BE_H_surf) - (av_BE_H_surf / av_EA))
6             0.776415854831868257    ((av_EA / av_PE) * (av_BE_H_subsurf - av_W_change_H))
7             0.777203970570725433    ((av_EA / av_BE_H_subsurf) * (av_E_b_C_subsurf - av_EA))
8             0.777776976472293713    ((ln(1.0*av_EA-8.380420e-01)) - (av_BE_H_subsurf / av_EA))
9             0.778961049825906304    (exp(2.791205e+00*(av_BE_H_surf * (av_EA-1.006894e-01))))
10            0.779016917175386348    ((av_d_band_center_surf / av_E_def_subsurf) / (|av_E_b_C_subsurf - av_IP|))
11            0.77931758885504443     ((av_IP / av_EA) + (av_d_band_center_surf / av_BE_H_subsurf))
12            0.780384692478119257    (exp(2.171541e+00*(av_BE_H_subsurf * (av_EA-1.654869e-01))))
13            0.780441351074530942    (exp(6.345841e-01*(av_mu_C_critical_subsurf * (av_EA-1.700237e-01))))
14            0.780599610505418262    ((av_PE / av_mu_C_critical_subsurf) - (1.0 / av_EA))
15            0.780660472015386686    ((av_BE_H_subsurf - av_EA) / (av_mu_C_critical_subsurf * av_EA))
16            0.781452454530253249    ((av_bulk_int_dist / av_E_b_C_subsurf) / (av_d_band_center_surf - av_EA))
17            0.781604876320715958    ((ln(1.0*av_EA-8.380420e-01)) - (av_d_band_center_surf / av_BE_H_subsurf))
18            0.782140290315306963    ((av_d_band_center_surf / total_metal_loading) / (av_EA^3))
19            0.784539622846813445    ((av_B_0 / av_EA) / (av_BE_H_surf * av_E_b_C_subsurf))
20            0.785106668201236868    ((av_EA / av_B_0) * (av_BE_H_surf - av_mu_C_critical_subsurf))
21            0.785943377249038178    ((av_BE_H_subsurf - av_EA) / (av_E_b_C_subsurf * av_EA))
22            0.787001729152799645    ((av_EA / av_B_0) * (av_BE_H_surf * av_E_b_C_subsurf))
23            0.787216095690809414    (|(av_PE / av_BE_H_surf) - (1.0 / av_EA)|)
24            0.787960921564623384    ((av_EA / av_E_def_subsurf) / (av_bulk_int_dist^6))
25            0.78815251216747817     ((av_d_band_center_surf / total_metal_loading) / (av_EA^2))
26            0.788704629744510166    (exp(1.081887e+00*(av_mu_C_critical_surf * (av_EA-4.455887e-01))))
27            0.789956142613165047    (|(|av_W_change_H - av_EA|) - (|av_d_band_center_surf - av_BE_H_surf|)|)
28            0.792504966951839362    ((av_B_0 / av_mu_C_critical_subsurf) / (av_BE_H_surf * av_EA))
29            0.793877375634399751    ((av_BE_H_subsurf / av_EA) / (av_E_b_C_subsurf - av_EA))
30            0.793973049720411495    ((av_mu_C_critical_subsurf / av_B_0) * (av_BE_H_surf * av_EA))
31            0.796766164387051057    ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf + av_EA))
32            0.798001915831801689    ((av_B_0 / av_EA) / (av_mu_C_critical_surf + av_EA))
33            0.799835517380544814    ((ln(1.0*av_EA-8.380420e-01)) - (av_d_band_center_surf / av_BE_H_surf))
34            0.8004463178591954      ((av_mu_C_critical_surf / av_EA) / (av_E_b_C_subsurf - av_EA))
35            0.800961848905713092    ((av_mu_C_critical_surf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
36            0.801803421372372704    (|(av_BE_H_subsurf / av_EA) - (av_d_band_center_surf / av_BE_H_surf)|)
37            0.804727757271291533    ((av_BE_H_subsurf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
38            0.809169362302995077    (|(av_IP / av_BE_H_subsurf) - (av_IP / av_EA)|)
39            0.813199281103149429    ((av_bulk_int_dist^6) * (av_E_def_subsurf / av_EA))
40            0.815379160392595725    ((av_EA / av_mu_C_critical_surf) * (av_E_b_C_subsurf - av_EA))
41            0.81564425107481564     ((av_EA / av_mu_C_critical_surf) * (av_mu_C_critical_subsurf + av_EA))
42            0.818688948977676523    (exp(2.045517e-01*((av_d_band_center_surf+1.659046e+00) / (av_EA-8.989999e-01))))
43            0.820002916681983107    ((av_EA / av_bulk_int_dist) / (av_E_def_subsurf + av_EA))
44            0.821828918940799569    (exp(2.057744e+00*((av_EA-9.086147e-01) / (av_d_band_center_surf+1.874187e+00))))
45            0.822320350641256081    ((av_mu_C_critical_surf + av_EA) * (av_EA / av_B_0))
46            0.822911796803763584    ((av_bulk_int_dist / av_EA) * (av_E_def_subsurf + av_EA))
47            0.837757702755209666    (exp(7.441545e+01*(av_d_band_center_surf * (av_E_def_subsurf-2.096211e-01))))
48            0.842339757857414217    (exp(5.574225e+02*(av_E_coh * (av_bulk_int_dist-2.677142e+00))))
49            0.845524794782906763    (exp(2.782428e+01*(av_W_change_H * (particle_diameter-5.924872e+00))))
#-----------------------------------------------------------------------
50            0.456633087751800726    ((av_PE / std_dev) / (av_d_band_center_surf - av_BE_H_surf))
51            0.456644788801841117    ((av_E_def_subsurf * std_dev) / (av_d_band_center_surf * av_mu_C_critical_surf))
52            0.456826921949793407    ((exp(1.514096e+00*av_E_b_C_subsurf)) * (std_dev^3))
53            0.457164415064977625    ((av_B_0 / std_dev) / (av_d_band_center_surf - av_BE_H_surf))
54            0.457372028867623459    ((av_B_0 * total_metal_loading) * (av_E_def_subsurf * std_dev))
55            0.457538619411353376    ((av_delta_M1_M2_subsurf * std_dev) / (av_bulk_int_dist^3))
56            0.457643257459429298    ((std_dev / av_bulk_int_dist) * (av_E_b_C_subsurf + av_mu_C_critical_subsurf))
57            0.457893717441998138    ((std_dev / av_d_band_center_surf) * (av_BE_H_surf * av_mu_C_critical_surf))
58            0.458579989055988957    ((av_E_b_C_subsurf / av_mu_C_critical_surf) * (av_E_def_subsurf * std_dev))
59            0.459261484055200953    ((av_E_def_subsurf * std_dev) / (av_PE * surface_area))
60            0.459344814339726237    ((std_dev / av_d_band_center_surf) / (av_d_band_center_surf - av_E_def_subsurf))
61            0.459452182394925246    ((std_dev / total_metal_loading) / (av_mu_C_critical_subsurf + av_IP))
62            0.459815872018287441    ((av_E_coh^6) * (std_dev / av_EA))
63            0.459880350274208038    ((av_B_0 * std_dev) / (av_mu_C_critical_subsurf + av_IP))
64            0.460403376656252639    ((av_E_def_subsurf * particle_diameter) / (av_d_band_center_surf * av_mu_C_critical_surf))
65            0.461023493297149423    ((particle_diameter / av_delta_M1_M2_subsurf) * (av_E_def_subsurf^2))
66            0.461069200116494826    ((av_E_def_subsurf * std_dev) / (|av_d_band_center_surf - av_IP|))
67            0.461317213040910001    ((av_delta_M1_M2_subsurf * std_dev) / (av_bulk_int_dist^6))
68            0.462139293916694227    ((time / std_dev) * (av_BE_H_subsurf - av_d_band_center_surf))
69            0.462522312426797644    ((av_bulk_int_dist * std_dev) / (av_d_band_center_surf^2))
70            0.462605268597716335    ((av_E_def_subsurf * std_dev) / (av_bulk_int_dist^3))
71            0.462866250405243207    ((av_E_def_subsurf * std_dev) / (av_bulk_int_dist * av_PE))
72            0.463425824646951146    ((av_d_band_center_surf * av_mu_C_critical_surf) / (av_E_def_subsurf * particle_diameter))
73            0.463482531528854935    ((av_E_def_subsurf * std_dev) / (exp(1.061909e+00*av_bulk_int_dist)))
74            0.463565152760716359    ((av_bulk_int_dist * av_PE) / (av_E_def_subsurf * particle_diameter))
75            0.463758752629553794    ((av_E_coh * std_dev) * (av_E_def_subsurf / av_PE))
76            0.465572116487587728    ((std_dev / av_EA) * (av_delta_M1_M2_subsurf^3))
77            0.46700752555683811     ((std_dev^2) / (av_d_band_center_surf^3))
78            0.468413563873903926    ((av_bulk_int_dist^3) / (av_E_def_subsurf * particle_diameter))
79            0.469651996309869479    ((av_E_def_subsurf * std_dev) / (av_bulk_int_dist * av_IP))
80            0.470128457025356161    ((av_E_def_subsurf * std_dev) / (av_bulk_int_dist^2))
81            0.470187387612965635    ((ln(1.0*av_E_def_subsurf-1.853348e-01)) / (particle_diameter * total_metal_loading))
82            0.470613760182362451    ((av_E_def_subsurf * std_dev) * (av_E_def_subsurf * total_metal_loading))
83            0.470712549142660142    ((particle_diameter / av_EA) * (av_delta_M1_M2_subsurf^3))
84            0.471739271128013671    ((exp(1.061909e+00*av_bulk_int_dist)) / (av_E_def_subsurf * particle_diameter))
85            0.471927392478220242    ((av_W_change_H / std_dev) / (av_d_band_center_surf - av_BE_H_surf))
86            0.472102034364494438    ((time / std_dev) / (ln(1.0*av_BE_H_subsurf+2.140000e+00)))
87            0.473482107409316788    ((av_bulk_int_dist * av_IP) / (av_E_def_subsurf * particle_diameter))
88            0.475551586053404474    ((particle_diameter * total_metal_loading) / (ln(1.0*av_E_def_subsurf-1.853348e-01)))
89            0.477280980371713681    ((av_E_def_subsurf * particle_diameter) / (av_bulk_int_dist^2))
90            0.478274000701620294    ((std_dev * total_metal_loading) / (ln(1.0*av_E_def_subsurf-1.853348e-01)))
91            0.479801068439186851    ((std_dev / av_EA) / (av_d_band_center_surf + av_EA))
92            0.481978230159138099    ((av_bulk_int_dist^2) / (av_E_def_subsurf * particle_diameter))
93            0.486585412120648597    ((ln(1.0*time-5.277124e+00)) * (av_E_def_subsurf * std_dev))
94            0.49422566145407959     ((av_E_def_subsurf * std_dev) * (av_delta_M1_M2_subsurf * total_metal_loading))
95            0.49534332720524904     ((av_delta_M1_M2_subsurf * particle_diameter) / (av_bulk_int_dist^6))
96            0.49897996344049983     ((std_dev + particle_diameter) * (av_E_def_subsurf / av_bulk_int_dist))
97            0.499338091311136767    ((time / std_dev) / (ln(1.0*av_BE_H_surf+2.635000e+00)))
98            0.499459333686546214    ((av_E_def_subsurf * particle_diameter) / (exp(1.061909e+00*av_bulk_int_dist)))
99            0.49948594352549025     ((av_E_def_subsurf * particle_diameter) / (av_bulk_int_dist^3))
#-----------------------------------------------------------------------
100           0.315298594662756448    ((av_d_band_center_surf * av_bulk_int_dist) / cbrt(time))
101           0.315408658904768824    ((av_d_band_center_surf + av_E_def_subsurf) / cbrt(time))
102           0.315944855057800622    ((av_W_change_H^2) / (av_PE * time))
103           0.316010237735070865    ((av_W_change_H^2) / (av_IP * time))
104           0.316063140393592457    ((av_W_change_H^2) / (av_bulk_int_dist * time))
105           0.316469873268666324    ((av_d_band_center_surf * av_delta_M1_M2_subsurf) / cbrt(time))
106           0.316507907803276478    ((av_d_band_center_surf * av_IP) / cbrt(time))
107           0.316525537686882963    ((av_BE_H_subsurf - av_d_band_center_surf) / (std_dev * time))
108           0.316824545230141918    ((av_d_band_center_surf / av_BE_H_surf) / cbrt(time))
109           0.317099687874457581    ((av_IP / time) * (av_BE_H_subsurf - av_d_band_center_surf))
110           0.317286885477533309    ((av_BE_H_subsurf - av_d_band_center_surf) * (av_BE_H_surf / time))
111           0.317387034003772772    ((av_d_band_center_surf / av_BE_H_surf) / sqrt(time))
112           0.317577215605495067    ((particle_diameter / time) / (ln(1.0*av_BE_H_surf+2.635000e+00)))
113           0.318022292259859896    ((av_d_band_center_surf / av_bulk_int_dist) / cbrt(time))
114           0.31864805361530707     ((|av_W_change_H|) / cbrt(time))
115           0.318692777814324479    ((av_B_0 / time) / (ln(1.0*av_BE_H_subsurf+2.140000e+00)))
116           0.318892071272751043    ((|av_d_band_center_surf|) / cbrt(time))
117           0.318900240839933402    ((av_PE / time) * (av_BE_H_subsurf - av_d_band_center_surf))
118           0.319199127863475929    ((av_d_band_center_surf - av_E_def_subsurf) / cbrt(time))
119           0.319780541395029538    ((av_d_band_center_surf + av_W_change_H) / cbrt(time))
