# FEAT_ID     Feature Postfix Expression (RPN)
0             18|16|abd|6|sp|div
1             7|inv|17|6|div|sub
2             11|6|mult|5|cb|div
3             18|6|sub|13|8|div|mult
4             7|13|div|6|inv|add
5             18|16|div|16|6|div|sub
6             6|7|div|19|17|sub|mult
7             6|19|div|13|6|sub|mult
8             6|log:1.0000000000000e+00,-8.3804198938508e-01|19|6|div|sub
9             16|6|mult|exp:2.7912047532183e+00,0.0000000000000e+00,5.9795346232113e-01,-1.0068937397689e-01
10            18|14|div|13|5|abd|div
11            5|6|div|18|19|div|add
12            19|6|mult|exp:2.1715410586395e+00,0.0000000000000e+00,-6.7089772460675e-01,-1.6548687687515e-01
13            12|6|mult|exp:6.3458414495986e-01,0.0000000000000e+00,-2.1480284242388e+00,-1.7002367048050e-01
14            7|12|div|6|inv|sub
15            19|6|sub|12|6|mult|div
16            8|13|div|18|6|sub|div
17            6|log:1.0000000000000e+00,-8.3804198938508e-01|18|19|div|sub
18            18|1|div|6|cb|div
19            10|6|div|16|13|mult|div
20            6|10|div|16|12|sub|mult
21            19|6|sub|13|6|mult|div
22            6|10|div|16|13|mult|mult
23            7|16|div|6|inv|abd
24            6|14|div|8|sp|div
25            18|1|div|6|sq|div
26            11|6|mult|exp:1.0818866260647e+00,0.0000000000000e+00,3.0962009377839e-01,-4.4558866459180e-01
27            17|6|abd|18|16|abd|abd
28            10|12|div|16|6|mult|div
29            19|6|div|13|6|sub|div
30            12|10|div|16|6|mult|mult
31            6|19|div|12|6|add|mult
32            10|6|div|11|6|add|div
33            6|log:1.0000000000000e+00,-8.3804198938508e-01|18|16|div|sub
34            11|6|div|13|6|sub|div
35            11|6|div|12|6|add|div
36            19|6|div|18|16|div|abd
37            19|6|div|12|6|add|div
38            5|19|div|5|6|div|abd
39            8|sp|14|6|div|mult
40            6|11|div|13|6|sub|mult
41            6|11|div|12|6|add|mult
42            18|6|div|exp:2.0455166083648e-01,0.0000000000000e+00,1.6590457623188e+00,-8.9899994992746e-01
43            6|8|div|14|6|add|div
44            6|18|div|exp:2.0577439042132e+00,0.0000000000000e+00,-9.0861466253468e-01,1.8741869241003e+00
45            11|6|add|6|10|div|mult
46            8|6|div|14|6|add|mult
47            18|14|mult|exp:7.4415449355248e+01,0.0000000000000e+00,2.4111113375964e+00,-2.0962106505746e-01
48            9|8|mult|exp:5.5742247027678e+02,0.0000000000000e+00,-3.7158099271276e+00,-2.6771420654573e+00
49            17|2|mult|exp:2.7824281185323e+01,0.0000000000000e+00,-7.2400491111614e-02,-5.9248717919313e+00
#-----------------------------------------------------------------------
50            7|3|div|18|16|sub|div
51            14|3|mult|18|11|mult|div
52            13|exp:1.5140955321099e+00,0.0000000000000e+00|3|cb|mult
53            10|3|div|18|16|sub|div
54            10|1|mult|14|3|mult|mult
55            15|3|mult|8|cb|div
56            3|8|div|13|12|add|mult
57            3|18|div|16|11|mult|mult
58            13|11|div|14|3|mult|mult
59            14|3|mult|7|4|mult|div
60            3|18|div|18|14|sub|div
61            3|1|div|12|5|add|div
62            9|sp|3|6|div|mult
63            10|3|mult|12|5|add|div
64            14|2|mult|18|11|mult|div
65            2|15|div|14|sq|mult
66            14|3|mult|18|5|abd|div
67            15|3|mult|8|sp|div
68            0|3|div|19|18|sub|mult
69            8|3|mult|18|sq|div
70            14|3|mult|8|cb|div
71            14|3|mult|8|7|mult|div
72            18|11|mult|14|2|mult|div
73            14|3|mult|8|exp:1.0619094910084e+00,0.0000000000000e+00|div
74            8|7|mult|14|2|mult|div
75            9|3|mult|14|7|div|mult
76            3|6|div|15|cb|mult
77            3|sq|18|cb|div
78            8|cb|14|2|mult|div
79            14|3|mult|8|5|mult|div
80            14|3|mult|8|sq|div
81            14|log:1.0000000000000e+00,-1.8533484763139e-01|2|1|mult|div
82            14|3|mult|14|1|mult|mult
83            2|6|div|15|cb|mult
84            8|exp:1.0619094910084e+00,0.0000000000000e+00|14|2|mult|div
85            17|3|div|18|16|sub|div
86            0|3|div|19|log:1.0000000000000e+00,2.1400000001000e+00|div
87            8|5|mult|14|2|mult|div
88            2|1|mult|14|log:1.0000000000000e+00,-1.8533484763139e-01|div
89            14|2|mult|8|sq|div
90            3|1|mult|14|log:1.0000000000000e+00,-1.8533484763139e-01|div
91            3|6|div|18|6|add|div
92            8|sq|14|2|mult|div
93            0|log:1.0000000000000e+00,-5.2771240866573e+00|14|3|mult|mult
94            14|3|mult|15|1|mult|mult
95            15|2|mult|8|sp|div
96            3|2|add|14|8|div|mult
97            0|3|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
