# c0 + a0 * (exp(2.061084e-01*((std_dev+2.890040e+01) / (av_BE_H_surf+1.054927e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.230706791321286; Max AE: 1.0797087409727
# Coefficients
# Task   a0                      c0
# 2   ,  1.108902202477495e+02, -4.892682315260366e-02, 
# 3   ,  1.031323947906173e+02, -1.828865659836452e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         3|16|div|exp:2.0610838246751e-01,0.0000000000000e+00,2.8900399819623e+01,1.0549267504392e+00; (exp(2.061084e-01*((std_dev+2.890040e+01) / (av_BE_H_surf+1.054927e+00)))); $\left(\exp{ \left(2.061e-01\left(\frac{ std_{dev} +2.890e+01 }{ av_{BE, H, surf}+1.055e+00 } \right) \right)}\right)$; exp(2.061084e-01.*((std_dev+2.890040e+01) ./ (av_BE_H_surf+1.054927e+00))); std_dev,av_BE_H_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 171                   
# 3   , 174                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  6.062451827416920e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  3.628741788873400e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  3.099375324862660e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.856868471553150e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.773647395214370e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.742250823045090e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.710137208355010e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.691444146104700e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.658907762370700e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.642144249687690e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.597681369110620e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.564021611090790e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.562832756759230e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.479231710514490e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_9_100,  2.453013105463630e-01,  2.400997461358790e-01,  2.606420734332959e-03
PdAg_1_5_100,  2.565338589410230e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.398208440226360e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.261682956735730e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.195369868150280e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.164592134781930e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.141497061269980e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.099035907134980e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.074551680388040e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.038357874315140e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.024470208367670e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  2.000269286823050e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.973081438407180e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.969854579108610e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.926261364587620e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.905512205622570e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.864446344370330e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.848761965650050e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.846523109974680e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_5_100,  1.849359671980280e-01,  2.692234529610531e-01,  2.869056219771677e-03
PdAg_1_1_100,  1.542341149952750e+00,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  1.476543275391880e+00,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  1.443594468047830e+00,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  1.124408621718650e+00,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  1.055882869290930e+00,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  9.478991583993770e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  9.217389182624810e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.995066396137220e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.704807885278290e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.640896201761730e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.596665013433460e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.441400331191570e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.305147648333780e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.196082741920870e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  8.088625391977590e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.987791951287240e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.909704423439380e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.811341630508190e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.748485070789100e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.616541677031310e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAg_1_1_100,  7.336770425315350e-01,  9.024500467526998e-01,  8.579447924079778e-03
PdAu_1_9_100,  1.349591588597210e+00,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  8.319575347159480e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  6.029841566832330e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  5.621689151329150e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  5.301672649293200e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  5.017990123442060e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.874891471204990e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.771739589239030e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.561741947393160e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.459077354116620e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.388938211152080e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.225378192765640e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  4.134486377523850e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.933072394218520e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.637516913038650e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.505496597544310e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.428479548992100e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.286193649949370e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.176443127662200e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  3.044310521274540e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_9_100,  2.941179610415640e-01,  4.824527829693027e-01,  4.791942922781694e-03
PdAu_1_5_100,  1.440205434029630e+00,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  8.214458953704740e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  7.623098336248439e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  7.149799151621080e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  6.711991315391230e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  6.413841153309749e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  6.133552581111910e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  6.015310235150830e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  5.995500295465030e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  5.747929780404710e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  5.698407267433280e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  5.468478698168980e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  5.246914166232191e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  4.983863753515150e-01,  5.899915435802947e-01,  5.761719701750393e-03
PdAu_1_5_100,  4.802134373040580e-01,  5.899915435802947e-01,  5.761719701750393e-03
