# FEAT_ID     Score                   Feature Expression
0             0.819796043024939802    ((total_metal_loading / av_B_0) * (av_W_change_H^2))
1             0.820050371115671139    ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf^6))
2             0.820137242970426894    ((av_bulk_int_dist * av_EA) * (av_E_b_C_subsurf^6))
3             0.820264055165925376    ((av_BE_H_subsurf * av_BE_H_surf) / (ln(1.0*time+9.814756e+01)))
4             0.820298951641233121    (exp(7.564592e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.912205e+00))))
5             0.820549631648980426    (total_metal_loading / (av_mu_C_critical_subsurf + av_EA))
6             0.820604914979748079    ((av_mu_C_critical_subsurf^3) * sqrt(av_EA))
7             0.82098316946662353     ((av_d_band_center_surf * total_metal_loading) * (|av_W_change_H|))
8             0.821547255049610126    ((av_BE_H_subsurf^2) / (ln(1.0*time+9.814756e+01)))
9             0.821672390949366616    ((av_EA * surface_area) * (av_BE_H_subsurf^6))
10            0.821778085971356709    (|(av_d_band_center_surf / av_E_def_subsurf) - (av_mu_C_critical_subsurf / av_W_change_H)|)
11            0.821797574265283437    ((av_mu_C_critical_subsurf^6) * (av_W_change_H - av_EA))
12            0.822078434814100034    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
13            0.822078994808421282    ((av_BE_H_subsurf / av_d_band_center_surf) / (ln(1.0*time+9.814756e+01)))
14            0.822146699164949424    ((total_metal_loading / av_mu_C_critical_subsurf) * (|av_W_change_H|))
15            0.822657278237081901    ((av_BE_H_surf^6) / (ln(1.0*time+9.814756e+01)))
16            0.824404851936052729    ((total_metal_loading / av_E_b_C_subsurf) * (|av_W_change_H|))
17            0.825343527955926248    ((av_mu_C_critical_subsurf^6) * (av_E_def_subsurf - av_EA))
18            0.825629536587313195    ((total_metal_loading / av_BE_H_surf) * (|av_W_change_H|))
19            0.82569139434991945     ((av_E_b_C_subsurf^6) * (av_E_def_subsurf - av_EA))
20            0.825850958027679383    (exp(6.679799e-01*(av_mu_C_critical_subsurf * (av_E_coh-3.080582e+00))))
21            0.826313792916310796    ((av_mu_C_critical_surf^6) / cbrt(std_dev))
22            0.826641714002780859    ((total_metal_loading / av_mu_C_critical_surf) * (|av_W_change_H|))
23            0.826980540838701428    ((av_EA / av_E_b_C_subsurf) * (av_mu_C_critical_subsurf^6))
24            0.827363983684257676    (exp(1.538328e+01*((av_BE_H_subsurf+1.377725e+00) / (time+5.678435e+02))))
25            0.827442684704406739    (exp(1.945108e-01*((std_dev+3.816157e+01) / (av_BE_H_surf+4.783004e-01))))
26            0.827662050226899093    (exp(1.080474e+00*((av_BE_H_surf+9.511180e-01) / (std_dev+2.757170e+01))))
27            0.828145205991204447    ((av_d_band_center_surf * av_EA) * (av_E_b_C_subsurf^6))
28            0.828838693410671068    ((av_BE_H_surf^3) / (ln(1.0*time+9.814756e+01)))
29            0.829553173707329505    (|(exp(7.155737e-01*std_dev)) - (av_E_b_C_subsurf / av_W_change_H)|)
30            0.829700949160393497    ((av_mu_C_critical_subsurf + av_IP) * (av_E_b_C_subsurf^6))
