# c0 + a0 * (exp(8.588011e+01*((av_mu_C_critical_subsurf+3.786560e+00) / (time+5.986725e+02))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.223239052887246; Max AE: 0.78976907988255
# Coefficients
# Task   a0                      c0
# 2   , -6.761028771522713e+00,  6.511017311676748e+00, 
# 3   , -6.509829723185521e+00,  6.117817351416082e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         12|0|div|exp:8.5880108368231e+01,0.0000000000000e+00,3.7865596574501e+00,5.9867247033564e+02; (exp(8.588011e+01*((av_mu_C_critical_subsurf+3.786560e+00) / (time+5.986725e+02)))); $\left(\exp{ \left(8.588e+01\left(\frac{ av_{mu, C, critical, subsurf} +3.787e+00 }{ time+5.987e+02 } \right) \right)}\right)$; exp(8.588011e+01.*((av_mu_C_critical_subsurf+3.786560e+00) ./ (time+5.986725e+02))); av_mu_C_critical_subsurf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 175                   
# 3   , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.062451827416920e-01,  3.562408029857541e-01,  9.103313588332536e-01
PdAg_1_9_100,  3.099375324862660e-01,  3.322742214554234e-01,  9.138761716628154e-01
PdAg_1_9_100,  2.919675286925200e-01,  3.209872745105884e-01,  9.155455843108395e-01
PdAg_1_9_100,  2.813651505179750e-01,  2.996763034764804e-01,  9.186976151266038e-01
PdAg_1_9_100,  2.742250823045090e-01,  2.798979547274268e-01,  9.216229611674843e-01
PdAg_1_9_100,  2.739275035497000e-01,  2.705327894927638e-01,  9.230081298379844e-01
PdAg_1_9_100,  2.725813187048580e-01,  2.614927245442431e-01,  9.243452140679166e-01
PdAg_1_9_100,  2.699577938430830e-01,  2.443224886416691e-01,  9.268848033054147e-01
PdAg_1_9_100,  2.691444146104700e-01,  2.361623091311131e-01,  9.280917467730903e-01
PdAg_1_9_100,  2.658907762370700e-01,  2.206239877694635e-01,  9.303899652671598e-01
PdAg_1_9_100,  2.642144249687690e-01,  1.990928756609171e-01,  9.335745563754294e-01
PdAg_1_9_100,  2.562832756759230e-01,  1.614435286925050e-01,  9.391431389448440e-01
PdAg_1_9_100,  2.518192543109310e-01,  1.502579399560582e-01,  9.407975600565482e-01
PdAg_1_9_100,  2.496764650829220e-01,  1.448900809738927e-01,  9.415915012101157e-01
PdAg_1_9_100,  2.479231710514490e-01,  1.396642463310671e-01,  9.423644360428791e-01
PdAg_1_5_100,  5.770639017232591e-01,  5.673316681591858e-01,  8.791096509679445e-01
PdAg_1_5_100,  3.293542674131830e-01,  5.507847880666408e-01,  8.815570418387303e-01
PdAg_1_5_100,  2.565338589410230e-01,  5.348936971508363e-01,  8.839074372375396e-01
