# FEAT_ID     Feature Postfix Expression (RPN)
0             2|19|div|exp:1.5277588777253e-01,0.0000000000000e+00,5.5708506888325e+01,-3.4230707131127e-01
1             12|sp|6|9|div|mult
2             1|3|div|17|sp|div
3             11|cb|3|cbrt|div
4             3|2|div|12|18|div|abd
5             16|sp|2|cbrt|div
6             19|sp|0|log:1.0000000000000e+00,-2.5194679474026e+00|div
7             11|16|div|exp:3.9032172013146e-01,0.0000000000000e+00,5.5169119709965e+00,2.1599978226681e+00
8             9|15|div|2|cbrt|div
9             12|11|div|exp:4.6466557642626e-01,0.0000000000000e+00,9.7411349551109e+00,4.0519947001877e+00
10            2|16|div|exp:7.9511142672159e-02,0.0000000000000e+00,6.7644439938147e+01,9.2353642355170e-01
11            19|18|sub|14|3|mult|mult
12            8|11|div|exp:1.5113057398507e+00,0.0000000000000e+00,-1.0637334653653e+00,4.0519997628918e+00
13            14|11|mult|exp:4.0314380172337e+00,0.0000000000000e+00,-1.6704477670979e-01,5.2278460079501e+00
14            19|cb|2|cbrt|div
15            11|18|div|3|2|div|sub
16            11|17|div|18|17|div|abd
17            12|9|mult|exp:4.6378714771790e-01,0.0000000000000e+00,4.5777692247755e+00,-2.9779731640109e+00
18            18|13|add|0|log:1.0000000000000e+00,-2.5194679474026e+00|div
19            11|0|div|exp:3.9992973555152e+01,0.0000000000000e+00,3.7904499742106e+00,5.2913682578705e+02
20            11|cb|14|2|mult|div
21            11|sp|0|log:1.0000000000000e+00,-2.5194679474026e+00|div
22            19|sp|3|cbrt|div
23            13|11|mult|exp:7.8717239719283e-01,0.0000000000000e+00,-4.6055723646433e+00,4.8398181325476e+00
24            10|15|div|2|sqrt|div
25            16|3|div|exp:2.9306296546787e+00,0.0000000000000e+00,2.2658924440605e+00,2.2348829528967e+00
26            18|16|abd|log:1.0000000000000e+00,-2.6750899452757e-01,2.5476189465196e+00,4.2433510140533e+00
27            11|sp|14|2|mult|div
28            2|3|div|19|sp|mult
