# FEAT_ID     Score                   Feature Expression
0             0.777940918900679734    ((av_d_band_center_surf / av_BE_H_surf) - (av_BE_H_surf / av_EA))
1             0.777952586228748189    ((av_bulk_int_dist / av_E_b_C_subsurf) / (av_d_band_center_surf - av_EA))
2             0.778247351711041202    ((av_PE / av_E_b_C_subsurf) + (1.0 / av_EA))
3             0.778397985878372056    ((av_E_def_subsurf / particle_diameter) / (av_delta_M1_M2_subsurf^6))
4             0.778823093008947365    ((1.0 / av_PE) - (av_W_change_H / av_EA))
5             0.779805875773070589    ((av_mu_C_critical_subsurf * av_EA) / (av_IP^2))
6             0.780659414248846995    ((av_EA / av_BE_H_subsurf) * (av_E_b_C_subsurf - av_EA))
7             0.7811336369471924      (exp(2.594936e+00*(av_BE_H_surf * (av_EA-1.174908e-02))))
8             0.78122984347646196     ((av_mu_C_critical_surf * av_EA) / (av_IP^3))
9             0.781614543948621399    ((av_IP / av_EA) + (av_d_band_center_surf / av_BE_H_subsurf))
10            0.782629977832921209    ((av_EA / av_PE) * (av_BE_H_subsurf - av_W_change_H))
11            0.783081124998993738    ((|av_BE_H_subsurf - av_EA|) / (av_mu_C_critical_subsurf * av_EA))
12            0.783857388854077075    ((av_d_band_center_surf / av_E_def_subsurf) / (|av_E_b_C_subsurf - av_IP|))
13            0.783860571663760664    (|(av_PE / av_mu_C_critical_subsurf) - (1.0 / av_EA)|)
14            0.784903817559464145    (exp(8.340175e-01*(av_mu_C_critical_surf * (av_EA-2.482724e-01))))
15            0.785382739685187459    (|(ln(1.0*av_EA-8.392508e-01)) - (av_d_band_center_surf / av_BE_H_subsurf)|)
16            0.785545532919639133    ((av_d_band_center_surf / total_metal_loading) / (av_EA^3))
17            0.786921200049401803    (exp(6.032337e-01*(av_mu_C_critical_subsurf * (av_EA-2.102167e-01))))
18            0.788905201019941882    ((|av_BE_H_subsurf - av_EA|) / (av_E_b_C_subsurf * av_EA))
19            0.789213757235080138    (exp(2.939824e+00*(av_BE_H_subsurf * (av_EA-3.616395e-01))))
20            0.789935922112136923    ((av_EA / av_E_def_subsurf) / (av_bulk_int_dist^6))
21            0.790989708347134446    ((av_d_band_center_surf / total_metal_loading) / (av_EA^2))
22            0.791087475446517585    ((av_B_0 / av_E_b_C_subsurf) / (av_BE_H_surf * av_EA))
23            0.792706965766288518    ((av_EA / av_B_0) * (av_BE_H_surf * av_E_b_C_subsurf))
24            0.79281243878953056     (|(av_PE / av_BE_H_surf) - (1.0 / av_EA)|)
25            0.792932985973472726    ((av_EA / av_B_0) * (av_BE_H_surf - av_mu_C_critical_subsurf))
26            0.798025842095554494    ((av_B_0 / av_mu_C_critical_subsurf) / (av_BE_H_surf * av_EA))
27            0.798220153800229815    ((av_BE_H_subsurf / av_EA) / (av_E_b_C_subsurf - av_EA))
28            0.79861040820858209     ((av_mu_C_critical_subsurf / av_B_0) * (av_BE_H_surf * av_EA))
29            0.799109839198477445    ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf + av_EA))
30            0.800205171536405913    ((ln(1.0*av_EA-8.392508e-01)) - (av_d_band_center_surf / av_BE_H_surf))
31            0.800678535071680741    ((av_B_0 / av_EA) / (av_mu_C_critical_surf + av_EA))
