# FEAT_ID     Feature Postfix Expression (RPN)
0             14|3|mult|19|cb|div
1             10|18|div|17|abs|div
2             13|exp:8.7345543015381e-01,0.0000000000000e+00|6|15|div|mult
3             8|6|mult|12|sp|mult
4             2|16|div|exp:5.5719091949938e-02,0.0000000000000e+00,9.9276987799229e+01,1.1886897490854e+00
5             2|19|div|exp:8.6644439034274e-02,0.0000000000000e+00,5.8307874749936e+01,3.2118013716771e-01
6             11|5|add|12|exp:7.4463934268365e-01,0.0000000000000e+00|div
7             6|11|div|exp:2.3109006182286e-01,0.0000000000000e+00,1.2254205390301e+01,3.9932813614605e+00
8             14|3|mult|16|sp|div
9             11|17|div|18|17|div|abd
10            12|9|mult|exp:2.6409808701172e-01,0.0000000000000e+00,4.5630319546324e+00,-2.9944247111512e+00
11            12|cb|0|log:1.0000000000000e+00,1.4351962330321e+00|div
12            11|cb|14|2|mult|div
13            19|sp|0|log:1.0000000000000e+00,1.4351962330321e+00|div
14            1|3|div|17|sp|div
15            9|15|div|2|cbrt|div
16            16|3|div|exp:2.6546467339910e+00,0.0000000000000e+00,2.3085885366261e+00,1.7553090716315e+00
17            18|11|sub|0|log:1.0000000000000e+00,1.4351962330321e+00|div
18            11|0|div|exp:6.5873153129541e+01,0.0000000000000e+00,3.6823844212673e+00,5.5979386121547e+02
19            14|11|mult|exp:4.4057477777332e+00,0.0000000000000e+00,-1.6374301391597e-01,5.2856478590210e+00
20            18|16|abd|log:1.0000000000000e+00,-2.9121693859603e-01,2.4546856995529e+00,3.9996572626400e+00
21            18|13|add|0|log:1.0000000000000e+00,1.4351962330321e+00|div
22            13|11|mult|exp:7.3454164140751e-01,0.0000000000000e+00,-4.5741039408180e+00,4.9499052903622e+00
23            10|15|div|2|sqrt|div
24            19|cb|0|log:1.0000000000000e+00,1.4351962330321e+00|div
25            19|sp|3|cbrt|div
26            16|sp|0|log:1.0000000000000e+00,1.4351962330321e+00|div
27            11|sp|14|2|mult|div
28            18|12|sub|0|log:1.0000000000000e+00,1.4351962330321e+00|div
29            11|sp|0|log:1.0000000000000e+00,1.4351962330321e+00|div
30            16|sp|3|cbrt|div
31            19|sp|3|sqrt|div
32            16|2|div|exp:9.8918852874043e-04,0.0000000000000e+00,2.4663553513061e+00,-2.8915819738913e+00
33            19|cb|3|cbrt|div
34            19|2|div|exp:1.0745252249613e+00,0.0000000000000e+00,1.8800536557184e+00,-3.0007327367867e+00
35            3|16|div|exp:1.9417314825678e-01,0.0000000000000e+00,4.6808168902223e+01,2.3783913406500e-01
36            2|3|div|19|sp|mult
37            3|11|div|exp:8.2686131859353e-01,0.0000000000000e+00,1.4055974179130e+01,2.4472323333291e+00
38            11|sp|3|sqrt|div
39            13|0|div|exp:5.2650984865310e+01,0.0000000000000e+00,-3.9515275719134e+00,6.3972720648548e+02
40            11|sp|3|cbrt|div
41            11|sp|2|3|div|mult
42            12|0|div|exp:2.9894780073051e+01,0.0000000000000e+00,3.8830594974479e+00,5.3497387873358e+02
43            3|19|div|exp:3.4024183309336e-01,0.0000000000000e+00,2.5340144883466e+01,-2.0617241605380e-01
44            0|16|div|exp:2.8557417298278e-03,0.0000000000000e+00,1.3854568699306e+03,1.4457914403424e+00
45            0|12|div|exp:4.4403965264527e-03,0.0000000000000e+00,4.1458435087428e+02,3.9434292032623e+00
46            16|0|div|exp:2.0386467266736e+01,0.0000000000000e+00,2.0928658426148e+00,5.5994280299050e+02
47            19|0|div|exp:5.6427292067630e+01,0.0000000000000e+00,1.2941878055668e+00,5.8282567899986e+02
48            0|19|div|exp:1.1455431792976e-03,0.0000000000000e+00,3.6922272757360e+02,1.3806711880835e+00
49            0|11|div|exp:2.7919188048194e-03,0.0000000000000e+00,7.2304009730809e+02,4.0519954296880e+00
#-----------------------------------------------------------------------
50            3|17|div|18|16|sub|div
51            3|1|mult|14|5|mult|mult
52            17|6|mult|18|16|sub|div
53            17|3|div|18|16|sub|div
54            15|17|div|18|16|sub|div
55            4|17|div|18|16|sub|div
56            17|1|div|18|16|sub|div
57            17|4|div|18|16|sub|div
58            17|7|mult|18|16|sub|div
59            0|17|div|18|16|abd|div
60            1|17|div|18|16|sub|div
61            5|log:-1.0000000000000e+00,9.1371000001000e+00|18|16|sub|div
62            17|15|div|18|16|sub|div
63            14|3|mult|5|cb|div
64            17|10|mult|18|16|sub|div
65            3|1|mult|14|9|div|mult
66            3|1|mult|14|7|mult|mult
67            3|1|mult|14|16|div|mult
68            17|14|add|15|3|mult|mult
69            3|1|mult|13|12|add|mult
70            14|3|mult|7|sq|div
71            14|3|mult|7|exp|div
72            3|2|add|14|1|mult|mult
73            3|2|add|14|7|div|mult
74            14|3|mult|7|cb|div
75            1|sq|14|3|mult|mult
76            13|17|div|18|16|sub|div
77            3|1|mult|14|4|mult|mult
78            17|0|mult|18|16|sub|div
79            2|17|div|18|16|sub|div
80            12|17|div|18|16|sub|div
81            16|17|div|18|16|sub|div
82            6|17|div|18|16|sub|div
83            9|17|div|18|16|sub|div
84            18|17|div|18|16|sub|div
85            11|17|div|18|16|sub|div
86            19|17|div|18|16|sub|div
87            8|17|div|18|16|sub|div
88            5|17|div|18|16|sub|div
89            17|2|mult|18|16|sub|div
90            10|17|div|18|16|sub|div
91            7|17|div|18|16|sub|div
92            17|14|div|18|16|sub|div
93            3|1|mult|14|8|div|mult
94            3|sqrt|15|1|mult|mult
95            3|1|mult|14|5|div|mult
96            3|1|mult|14|7|div|mult
97            3|sqrt|14|1|mult|mult
98            0|17|div|18|16|sub|div
99            3|cbrt|15|1|mult|mult
#-----------------------------------------------------------------------
100           14|sp|0|sq|div
101           15|0|div|3|2|sub|div
102           0|log:1.0000000000000e+00,1.4351962330321e+00|14|5|div|mult
103           15|sp|1|0|mult|div
104           14|sp|0|mult
105           4|cb|15|0|div|mult
106           0|log:1.0000000000000e+00,1.4351962330321e+00|15|8|div|mult
107           6|0|div|3|2|sub|div
108           15|log:-1.0000000000000e+00,9.3470000100000e-02|1|0|div|mult
109           0|sqrt|14|sq|mult
110           4|0|div|3|2|sub|div
111           9|0|mult|14|sp|mult
112           8|0|mult|14|sp|mult
113           0|16|div|14|sp|mult
114           0|11|div|14|sp|mult
115           0|cbrt|14|sp|mult
116           10|0|mult|14|sp|mult
117           5|0|mult|14|sp|mult
118           14|sp|15|0|mult|mult
119           14|log:-1.0000000000000e+00,5.0422152198844e-01|0|log:1.0000000000000e+00,1.4351962330321e+00|mult
120           0|19|div|14|sp|mult
121           0|1|div|14|sp|mult
122           7|0|mult|14|sp|mult
123           0|log:1.0000000000000e+00,1.4351962330321e+00|14|4|div|mult
124           18|0|mult|14|sp|mult
125           0|13|div|14|sp|mult
126           0|12|div|14|sp|mult
127           0|log:1.0000000000000e+00,1.4351962330321e+00|14|8|mult|mult
128           4|0|div|15|sp|mult
129           0|log:1.0000000000000e+00,1.4351962330321e+00|16|14|mult|mult
130           0|cbrt|15|14|mult|mult
131           0|log:1.0000000000000e+00,1.4351962330321e+00|14|5|mult|mult
132           4|14|div|0|log:1.0000000000000e+00,1.4351962330321e+00|div
133           3|0|mult|14|sp|mult
134           0|sqrt|14|sp|mult
135           0|log:1.0000000000000e+00,1.4351962330321e+00|14|16|div|mult
136           18|0|div|3|2|sub|div
137           0|log:1.0000000000000e+00,1.4351962330321e+00|14|9|mult|mult
138           17|0|mult|18|16|abd|div
139           6|0|mult|14|sp|mult
140           0|4|div|14|sp|mult
141           2|0|mult|14|sp|mult
142           0|cbrt|14|sq|mult
143           0|log:1.0000000000000e+00,1.4351962330321e+00|14|cb|mult
144           0|sqrt|14|cb|mult
145           0|log:1.0000000000000e+00,1.4351962330321e+00|14|8|div|mult
146           0|log:1.0000000000000e+00,1.4351962330321e+00|13|12|add|mult
147           0|cbrt|14|cb|mult
148           0|log:1.0000000000000e+00,1.4351962330321e+00|14|sq|mult
