# c0 + a0 * (exp(9.719356e+01*((av_mu_C_critical_surf+3.876987e+00) / (time+5.631790e+02))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.24477306871317; Max AE: 0.616868711767244
# Coefficients
# Task   a0                      c0
# 2   ,  7.606483972096833e+00, -6.742479918000279e+00, 
# 3   ,  7.328515748193880e+00, -6.286427413373716e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         11|0|div|exp:9.7193562267667e+01,0.0000000000000e+00,3.8769872058273e+00,5.6317902995761e+02; (exp(9.719356e+01*((av_mu_C_critical_surf+3.876987e+00) / (time+5.631790e+02)))); $\left(\exp{ \left(9.719e+01\left(\frac{ av_{mu, C, critical, surf} +3.877e+00 }{ time+5.632e+02 } \right) \right)}\right)$; exp(9.719356e+01.*((av_mu_C_critical_surf+3.876987e+00) ./ (time+5.631790e+02))); av_mu_C_critical_surf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 167                   
# 3   , 179                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  6.429147589971249e-01,  9.709341009709006e-01
PdAg_1_9_100,  4.212956441336370e-01,  6.478995087924395e-01,  9.715894300051299e-01
PdAg_1_9_100,  4.889175556194310e-01,  6.526644539524051e-01,  9.722158620304184e-01
PdAg_1_9_100,  5.343009987338970e-01,  6.657768194450234e-01,  9.739397025776041e-01
PdAg_1_9_100,  5.224295719363120e-01,  6.697933790739545e-01,  9.744677467624949e-01
PdAg_1_9_100,  5.245052994310410e-01,  6.736504096939865e-01,  9.749748181813240e-01
PdAg_1_9_100,  5.324653140763990e-01,  6.809224466537480e-01,  9.759308495075502e-01
PdAg_1_9_100,  5.309811253181910e-01,  6.843540213614141e-01,  9.763819876050278e-01
PdAg_1_9_100,  5.354507873556270e-01,  6.968837001448954e-01,  9.780292242033621e-01
PdAg_1_9_100,  5.357515610659280e-01,  7.025152385962221e-01,  9.787695844633699e-01
PdAg_1_9_100,  5.338785022320920e-01,  7.051910447811649e-01,  9.791213641022620e-01
PdAg_1_9_100,  5.372121836650180e-01,  7.102851768497266e-01,  9.797910732723922e-01
PdAg_1_9_100,  5.370904880212340e-01,  7.150626744336558e-01,  9.804191555245149e-01
PdAg_1_9_100,  5.357670351206070e-01,  7.173417692873303e-01,  9.807187807997452e-01
PdAg_1_9_100,  5.243066765750370e-01,  7.195521682499465e-01,  9.810093748469718e-01
PdAg_1_9_100,  5.397703104721880e-01,  7.216969310356045e-01,  9.812913399169734e-01
PdAg_1_9_100,  5.406782826954460e-01,  7.237789383158192e-01,  9.815650547223752e-01
PdAg_1_9_100,  5.449528999218350e-01,  7.258009046264222e-01,  9.818308761344784e-01
PdAg_1_9_100,  5.492079417796780e-01,  7.277653901738315e-01,  9.820891407353920e-01
PdAg_1_5_100,  4.808701435604430e-01,  3.911964618950047e-01,  9.378415054924235e-01
PdAg_1_5_100,  5.367991849441260e-01,  4.112521248632038e-01,  9.404781590424435e-01
PdAg_1_5_100,  5.500936576470050e-01,  4.296760581386160e-01,  9.429002943342547e-01
PdAg_1_5_100,  5.557853067401700e-01,  4.466595597350852e-01,  9.451330607028910e-01
PdAg_1_5_100,  5.582907011266131e-01,  4.546629116956560e-01,  9.461852356617722e-01
PdAg_1_5_100,  5.565493546496050e-01,  4.623651572754680e-01,  9.471978251325535e-01
PdAg_1_5_100,  5.598480318312991e-01,  4.697829711341295e-01,  9.481730212791400e-01
PdAg_1_5_100,  5.602593885180470e-01,  4.838260668667272e-01,  9.500192219395388e-01
PdAg_1_5_100,  5.579843483292020e-01,  5.031102922534019e-01,  9.525544570701742e-01
PdAg_1_5_100,  5.640054092902220e-01,  5.091109340338735e-01,  9.533433421585388e-01
PdAg_1_5_100,  5.619488591146869e-01,  5.205329479160777e-01,  9.548449576124205e-01
PdAg_1_5_100,  5.722223250453750e-01,  5.312427875495556e-01,  9.562529458068038e-01
PdAg_1_5_100,  5.681292230354840e-01,  5.363511338207798e-01,  9.569245236724725e-01
PdAg_1_5_100,  5.688182680948790e-01,  5.413050357741591e-01,  9.575757972400698e-01
PdAg_1_5_100,  5.669074847793930e-01,  5.461113921491757e-01,  9.582076734647024e-01
PdAg_1_5_100,  5.713037334532890e-01,  5.507766969052579e-01,  9.588210060863441e-01
PdAg_1_5_100,  5.748142709268410e-01,  5.639857664307538e-01,  9.605575600019182e-01
PdAg_1_5_100,  5.815291194929140e-01,  5.681446817786954e-01,  9.611043192356453e-01
PdAg_1_1_100, -9.805113751193140e-01, -7.646061205175877e-01,  7.858918548190679e-01
PdAg_1_1_100, -8.529977989918130e-01, -6.713968146688621e-01,  7.981457826772805e-01
PdAg_1_1_100, -6.470710172478540e-01, -6.149415221080154e-01,  8.055677785386988e-01
PdAg_1_1_100, -5.593859615030060e-01, -5.882362057650311e-01,  8.090786406454157e-01
PdAg_1_1_100, -4.916379417262000e-01, -5.624744132169175e-01,  8.124654607113774e-01
PdAg_1_1_100, -4.356272700356220e-01, -5.376072224620130e-01,  8.157346703549033e-01
PdAg_1_1_100, -3.578780939481840e-01, -4.903772295840236e-01,  8.219438457178233e-01
PdAg_1_1_100, -3.303847196540950e-01, -4.679320602158186e-01,  8.248946399941988e-01
PdAg_1_1_100, -2.576351643592600e-01, -3.851074496202710e-01,  8.357833253446677e-01
PdAg_1_1_100, -2.410399546736480e-01, -3.659816041625383e-01,  8.382977387750901e-01
PdAg_1_1_100, -2.257372496018260e-01, -3.474310331544948e-01,  8.407365227225871e-01
PdAg_1_1_100, -2.107963275440860e-01, -3.294302410391315e-01,  8.431030290060942e-01
PdAg_1_1_100, -1.764119820223890e-01, -2.784931583336621e-01,  8.497995635537675e-01
PdAg_1_1_100, -1.507812993782130e-01, -2.468785528356710e-01,  8.539558341268686e-01
PdAg_1_1_100, -1.281630446115000e-01, -2.169628558110610e-01,  8.578887546633939e-01
PdAg_1_1_100, -1.177762941936660e-01, -2.025999652590790e-01,  8.597769977208525e-01
PdAg_1_1_100, -1.127993153452220e-01, -1.886129983607961e-01,  8.616158193038062e-01
PdAu_1_9_100, -4.245180861522260e-01, -3.772397909522101e-01,  8.368176611425110e-01
PdAu_1_9_100, -3.733330199173200e-02, -3.023912673554950e-01,  8.466577559709869e-01
PdAu_1_9_100, -1.007560701613500e-02, -2.794034488443527e-01,  8.496798905860692e-01
PdAu_1_9_100,  4.079877212234700e-02, -2.360372474153505e-01,  8.553811057057071e-01
PdAu_1_9_100,  5.806571622389000e-02, -2.155621870714463e-01,  8.580728960807363e-01
PdAu_1_9_100,  7.894321375694401e-02, -1.958338821932724e-01,  8.606665129148142e-01
PdAu_1_9_100,  9.683182273926901e-02, -1.768122966678617e-01,  8.631672196270335e-01
PdAu_1_9_100,  1.082976085838650e-01, -1.584601998486082e-01,  8.655799108108413e-01
PdAu_1_9_100,  1.191551569766660e-01, -1.407429256142845e-01,  8.679091439097759e-01
PdAu_1_9_100,  1.429267254119260e-01, -1.070857250424576e-01,  8.723339478921800e-01
PdAu_1_9_100,  1.597320334915230e-01, -9.108744501164148e-02,  8.744371903481561e-01
PdAu_1_9_100,  1.699090731693030e-01, -7.560694518494750e-02,  8.764723619048809e-01
PdAu_1_9_100,  1.835385422534630e-01, -6.061952899991297e-02,  8.784427093400445e-01
PdAu_1_9_100,  2.019303936948270e-01, -4.610204332417072e-02,  8.803512765215435e-01
