# FEAT_ID     Score                   Feature Expression
0             0.811303555766538564    (exp(7.720681e-02*(av_mu_C_critical_surf * (av_IP-5.970789e+00))))
1             0.811548614678887614    ((av_mu_C_critical_surf^6) / (ln(1.0*time+8.812420e+01)))
2             0.811773413886327733    ((av_E_b_C_subsurf^6) * (av_E_def_subsurf - av_EA))
3             0.8121051075044039      (exp(2.812390e-01*((std_dev+2.390247e+01) / (av_BE_H_subsurf-2.099010e-01))))
4             0.812969930275481922    ((av_BE_H_surf * av_E_b_C_subsurf) / (ln(1.0*time+8.812420e+01)))
5             0.813092791553598815    ((av_mu_C_critical_surf + av_EA) * cbrt(av_EA))
6             0.813459411608908112    (exp(9.526626e-01*(av_mu_C_critical_surf * (av_E_coh-2.694433e+00))))
7             0.813547341716818861    ((exp(9.689070e-01*av_BE_H_subsurf)) * (ln(1.0*time+8.812420e+01)))
8             0.813869017412595874    ((av_mu_C_critical_surf^6) * (particle_diameter / std_dev))
9             0.814561272596627473    ((av_EA / av_E_b_C_subsurf) * (av_mu_C_critical_subsurf^6))
10            0.814772994092370362    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
11            0.814801826408869889    ((av_mu_C_critical_subsurf^6) * (av_E_def_subsurf - av_EA))
12            0.814991788050839716    ((total_metal_loading / av_BE_H_subsurf) * (|av_W_change_H|))
13            0.815123760198262048    (exp(4.518066e-01*((av_mu_C_critical_surf+5.156071e+00) / (av_BE_H_surf+2.159670e+00))))
14            0.815532887171482312    ((av_d_band_center_surf * av_EA) * (av_E_b_C_subsurf^6))
15            0.816251764442929906    (exp(7.845827e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.905687e+00))))
16            0.816950026415283359    ((av_BE_H_subsurf * av_E_coh) / (ln(1.0*time+8.812420e+01)))
17            0.818233994542768239    (exp(2.241510e+00*((av_BE_H_surf+2.160846e+00) / (std_dev+4.601143e+00))))
18            0.818898974989416883    (exp(8.812350e-01*(av_mu_C_critical_subsurf * (av_E_coh-3.092216e+00))))
19            0.820245098838424003    ((av_BE_H_subsurf^3) / (ln(1.0*time+8.812420e+01)))
20            0.820255193973407959    (exp(3.780452e+01*((av_BE_H_subsurf-6.406300e+00) / (std_dev+9.076585e+01))))
21            0.82058860701915548     ((av_BE_H_subsurf * av_mu_C_critical_subsurf) / (ln(1.0*time+8.812420e+01)))
22            0.820690739469595698    ((av_mu_C_critical_surf^6) / cbrt(std_dev))
23            0.820892615593784569    ((av_mu_C_critical_subsurf + av_IP) * (av_E_b_C_subsurf^6))
24            0.821885182077556453    (exp(2.236649e-01*((std_dev+4.211408e+01) / (av_BE_H_surf+2.255161e-01))))
25            0.823000487286473459    ((av_mu_C_critical_subsurf^6) * (av_d_band_center_surf * av_EA))
26            0.824559555660235866    (exp(7.520775e-01*((std_dev+3.792287e+01) / (av_mu_C_critical_surf-1.733995e+00))))
27            0.824904804002824954    ((av_BE_H_subsurf * av_E_b_C_subsurf) / (ln(1.0*time+8.812420e+01)))
28            0.825695926839054462    ((av_BE_H_subsurf / av_d_band_center_surf) / (ln(1.0*time+8.812420e+01)))
29            0.827467367773254137    (ln(1.0*|av_d_band_center_surf - (4.531042e+00*av_BE_H_surf+9.367615e+00)|-8.314669e-02))
30            0.828687124351164095    ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+8.812420e+01)))
31            0.831495832429249293    ((av_E_b_C_subsurf * av_E_coh) / (ln(1.0*time+8.812420e+01)))
32            0.832108784532160972    ((av_BE_H_subsurf * av_BE_H_surf) / (ln(1.0*time+8.812420e+01)))
33            0.834365474342217195    ((av_mu_C_critical_surf / av_d_band_center_surf) / (ln(1.0*time+8.812420e+01)))
34            0.835616149442615086    ((av_BE_H_subsurf^2) / (ln(1.0*time+8.812420e+01)))
35            0.836844060976627779    ((av_BE_H_surf^6) / (ln(1.0*time+8.812420e+01)))
36            0.839643707121145555    ((av_BE_H_surf^3) / (ln(1.0*time+8.812420e+01)))
37            0.840359021370083004    ((ln(-1.0*av_BE_H_subsurf+2.981220e-03)) / (ln(1.0*time+8.812420e+01)))
38            0.840537204124618964    (exp(2.786758e+01*((av_mu_C_critical_surf+3.913649e+00) / (time+5.546608e+02))))
39            0.841785112898095988    (exp(1.043214e+02*((av_BE_H_subsurf+1.391937e+00) / (time+4.388916e+02))))
40            0.842144629570845904    ((av_mu_C_critical_subsurf * av_E_coh) / (ln(1.0*time+8.812420e+01)))
41            0.842691054816808727    ((av_BE_H_surf * av_mu_C_critical_surf) / (ln(1.0*time+8.812420e+01)))
42            0.849541607171351298    (exp(1.551043e-03*((time+2.638263e+03) / (av_BE_H_surf+1.246368e+00))))
43            0.851921460118717722    ((av_mu_C_critical_surf^2) / (ln(1.0*time+8.812420e+01)))
44            0.854510586354736756    (exp(1.213793e+02*((av_BE_H_surf+2.169060e+00) / (time+3.866007e+02))))
45            0.856285563463742183    ((av_mu_C_critical_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.812420e+01)))
46            0.857157081345576999    ((av_E_b_C_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.812420e+01)))
47            0.857986606176161293    ((av_mu_C_critical_surf^3) / (ln(1.0*time+8.812420e+01)))
48            0.860948400952781356    ((av_BE_H_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.812420e+01)))
49            0.888749299444817176    (exp(2.495688e-03*((time+6.551006e+02) / (av_mu_C_critical_surf+4.051988e+00))))
#-----------------------------------------------------------------------
50            0.378439102054706655    ((surface_area / std_dev) / (av_E_def_subsurf * av_mu_C_critical_surf))
51            0.378488010576532252    ((av_bulk_int_dist / av_IP) / (av_E_def_subsurf * std_dev))
