# FEAT_ID     Feature Postfix Expression (RPN)
0             11|5|mult|exp:7.7206814538983e-02,0.0000000000000e+00,5.4108212642437e+00,-5.9707894302169e+00
1             11|sp|0|log:1.0000000000000e+00,8.8124195714870e+01|div
2             13|sp|14|6|sub|mult
3             3|19|div|exp:2.8123896968564e-01,0.0000000000000e+00,2.3902473898081e+01,-2.0990095383899e-01
4             16|13|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
5             11|6|add|6|cbrt|mult
6             11|9|mult|exp:9.5266260094747e-01,0.0000000000000e+00,5.1046321172911e+00,-2.6944333214134e+00
7             19|exp:9.6890702675221e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,8.8124195714870e+01|mult
8             11|sp|2|3|div|mult
9             6|13|div|12|sp|mult
10            10|15|div|2|sqrt|div
11            12|sp|14|6|sub|mult
12            1|19|div|17|abs|mult
13            11|16|div|exp:4.5180664527989e-01,0.0000000000000e+00,5.1560712351730e+00,2.1596702839892e+00
14            18|6|mult|13|sp|mult
15            13|11|mult|exp:7.8458268548122e-01,0.0000000000000e+00,-4.3860100935254e+00,4.9056869760111e+00
16            19|9|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
17            16|3|div|exp:2.2415100203064e+00,0.0000000000000e+00,2.1608459436714e+00,4.6011432058220e+00
18            12|9|mult|exp:8.8123499217172e-01,0.0000000000000e+00,4.4646576127368e+00,-3.0922163392941e+00
19            19|cb|0|log:1.0000000000000e+00,8.8124195714870e+01|div
20            19|3|div|exp:3.7804519379581e+01,0.0000000000000e+00,-6.4063002659154e+00,9.0765849757601e+01
21            19|12|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
22            11|sp|3|cbrt|div
23            12|5|add|13|sp|mult
24            3|16|div|exp:2.2366492024856e-01,0.0000000000000e+00,4.2114084355135e+01,2.2551609468319e-01
25            12|sp|18|6|mult|mult
26            3|11|div|exp:7.5207747355186e-01,0.0000000000000e+00,3.7922869709319e+01,-1.7339952628389e+00
27            19|13|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
28            19|18|div|0|log:1.0000000000000e+00,8.8124195714870e+01|div
29            18|16|abd|log:1.0000000000000e+00,-8.3146692404331e-02,4.5310417671225e+00,9.3676148171406e+00
30            18|11|sub|0|log:1.0000000000000e+00,8.8124195714870e+01|div
31            13|9|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
32            19|16|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
33            11|18|div|0|log:1.0000000000000e+00,8.8124195714870e+01|div
34            19|sq|0|log:1.0000000000000e+00,8.8124195714870e+01|div
35            16|sp|0|log:1.0000000000000e+00,8.8124195714870e+01|div
36            16|cb|0|log:1.0000000000000e+00,8.8124195714870e+01|div
37            19|log:-1.0000000000000e+00,2.9812196694397e-03|0|log:1.0000000000000e+00,8.8124195714870e+01|div
38            11|0|div|exp:2.7867584936350e+01,0.0000000000000e+00,3.9136487715555e+00,5.5466082724964e+02
39            19|0|div|exp:1.0432140487872e+02,0.0000000000000e+00,1.3919369459125e+00,4.3889158360373e+02
40            12|9|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
41            16|11|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
42            0|16|div|exp:1.5510426034655e-03,0.0000000000000e+00,2.6382630707240e+03,1.2463675628757e+00
43            11|sq|0|log:1.0000000000000e+00,8.8124195714870e+01|div
44            16|0|div|exp:1.2137927665641e+02,0.0000000000000e+00,2.1690602797185e+00,3.8660066085234e+02
45            12|11|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
46            13|11|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
47            11|cb|0|log:1.0000000000000e+00,8.8124195714870e+01|div
48            19|11|mult|0|log:1.0000000000000e+00,8.8124195714870e+01|div
49            0|11|div|exp:2.4956884865303e-03,0.0000000000000e+00,6.5510057021588e+02,4.0519880820795e+00
#-----------------------------------------------------------------------
50            4|3|div|14|11|mult|div
51            8|5|div|14|3|mult|div
52            18|3|div|17|abs|div
53            3|2|add|14|7|div|mult
54            3|17|div|12|11|sub|mult
55            16|14|div|10|3|mult|div
56            18|13|mult|14|3|mult|div
57            18|12|mult|3|cbrt|div
58            18|12|mult|14|3|mult|div
59            3|4|div|16|14|mult|mult
60            3|sqrt|18|12|mult|div
61            16|4|mult|14|3|mult|div
62            0|17|div|18|16|abd|div
63            18|4|mult|15|3|mult|div
64            4|8|div|14|3|mult|div
65            7|14|div|3|2|add|div
66            8|14|div|3|2|add|div
67            3|4|div|14|8|mult|mult
68            4|7|div|14|3|mult|div
69            4|sqrt|14|3|mult|div
70            7|4|mult|14|3|mult|div
71            3|1|div|12|11|abd|mult
72            17|3|mult|12|11|sub|mult
73            4|14|div|15|3|mult|div
74            12|11|abd|15|3|mult|mult
75            3|4|div|19|18|mult|div
76            3|4|div|14|sqrt|mult
77            3|sq|14|4|div|mult
78            5|4|mult|14|3|mult|div
79            3|6|div|15|sq|mult
80            14|log:-1.0000000000000e+00,3.8423860444001e-01|3|4|div|mult
81            4|3|div|14|log:-1.0000000000000e+00,3.8423860444001e-01|div
82            4|5|div|14|3|mult|div
83            14|3|mult|8|4|mult|div
84            14|3|mult|7|4|mult|div
85            4|14|div|9|3|mult|div
86            14|3|mult|4|cbrt|div
87            4|sq|14|3|mult|div
88            4|16|div|14|3|mult|div
89            4|3|div|13|12|add|div
90            14|4|div|3|mult
91            4|14|div|3|log:1.0000000000000e+00,6.7060181006090e-01|div
92            8|4|mult|14|3|mult|div
93            14|3|mult|9|4|mult|div
94            2|log:1.0000000000000e+00,-2.9993966149958e+00|14|17|div|add
95            14|3|mult|4|sqrt|div
96            14|3|mult|5|4|mult|div
97            6|3|mult|12|11|abd|mult
98            4|3|div|12|11|abd|div
99            0|17|div|18|16|sub|div
#-----------------------------------------------------------------------
100           18|exp:6.6775828065525e-01,0.0000000000000e+00|0|17|div|mult
101           2|0|mult|18|17|mult|div
102           11|9|mult|0|17|div|mult
103           0|17|div|19|exp:9.6890702675221e-01,0.0000000000000e+00|div
104           10|0|mult|18|17|mult|div
105           0|17|div|16|cb|mult
106           0|17|div|16|13|add|mult
107           0|17|div|16|11|sub|mult
108           0|17|div|16|11|mult|mult
109           9|17|div|13|0|mult|mult
110           0|17|div|16|13|mult|mult
111           9|17|div|19|0|mult|mult
112           19|17|div|16|0|mult|mult
113           0|17|div|16|12|mult|mult
114           9|0|mult|12|17|div|mult
115           0|4|div|17|cb|div
116           0|17|div|16|12|sub|mult
117           0|17|div|13|6|sub|mult
118           0|17|div|12|6|add|mult
119           0|17|div|11|exp:5.7994507526610e-01,0.0000000000000e+00|div
120           11|6|add|0|17|div|mult
121           0|17|div|19|cb|mult
122           0|17|div|13|sq|mult
123           12|17|div|13|0|mult|mult
124           12|sq|0|17|div|mult
125           0|17|div|19|13|mult|mult
126           0|17|div|19|12|mult|mult
127           19|17|div|19|0|mult|mult
128           11|17|div|13|0|mult|mult
129           11|sq|0|17|div|mult
130           0|17|div|12|11|mult|mult
131           11|0|mult|19|17|div|mult
132           0|7|div|17|cb|div
133           14|0|mult|17|cb|div
134           19|log:-1.0000000000000e+00,2.9812196694397e-03|0|17|div|mult
135           0|5|div|17|cb|div
136           0|8|div|17|cb|div
137           0|10|div|17|cb|div
138           0|9|div|17|cb|div
139           0|17|div|17|abs|div
140           0|17|div|18|13|add|mult
141           0|11|div|17|cb|div
142           0|17|div|18|12|sub|mult
143           0|16|div|17|cb|div
144           1|0|mult|17|cb|div
145           0|17|div|18|11|sub|mult
146           0|13|div|17|cb|div
147           0|12|div|17|cb|div
148           0|19|div|17|cb|div
149           15|0|mult|17|cb|div
#-----------------------------------------------------------------------
150           9|cb|1|11|div|mult
151           7|1|mult|15|1|add|mult
152           6|1|mult|13|8|div|mult
153           11|log:-1.0000000000000e+00,2.8479519685763e-01|18|19|div|abd
154           11|18|div|18|19|div|abd
155           17|16|sub|18|11|sub|abd
156           6|1|mult|17|12|sub|mult
157           19|log:-1.0000000000000e+00,2.9812196694397e-03|19|exp:9.6890702675221e-01,0.0000000000000e+00|mult
158           4|log:-1.0000000000000e+00,7.9000000000004e+01|0|sqrt|div
159           1|8|div|12|6|mult|mult
160           9|8|mult|15|1|mult|mult
161           7|exp:2.7336794159021e-01,0.0000000000000e+00|11|18|div|abd
162           18|abs|18|13|add|abd
163           16|11|sub|18|16|abd|add
164           12|log:-1.0000000000000e+00,-2.9304698333256e-02|18|19|div|abd
165           13|1|mult|14|6|add|mult
166           6|1|mult|19|17|abd|mult
167           16|log:-1.0000000000000e+00,1.6485791497744e-03|16|18|div|abd
168           18|sq|19|11|mult|abd
169           19|16|add|18|16|abd|abd
170           12|1|mult|14|6|add|mult
171           18|11|sub|16|abs|abd
172           9|1|mult|6|cbrt|mult
173           8|log:1.0000000000000e+00,7.0474069338853e-03|18|log:-1.0000000000000e+00,3.4247293535346e-02|abd
174           18|14|sub|18|16|abd|add
175           14|2|mult|14|1|mult|mult
176           19|log:-1.0000000000000e+00,2.9812196694397e-03|18|11|div|abd
177           19|18|div|18|12|div|add
178           7|1|div|19|6|mult|div
179           1|7|div|19|6|mult|mult
