# FEAT_ID     Score                   Feature Expression
0             0.762914138992367152    ((av_mu_C_critical_subsurf^6) * (av_d_band_center_surf * av_EA))
1             0.763112193399757666    ((av_mu_C_critical_surf^6) / sqrt(particle_diameter))
2             0.763234976409148058    ((av_B_0 / av_d_band_center_surf) / (|av_W_change_H|))
3             0.763444498712993136    ((exp(8.664966e-01*av_E_b_C_subsurf)) * (av_EA / av_delta_M1_M2_subsurf))
4             0.763638185820953774    (exp(1.746014e-01*((av_EA+1.425515e+01) / (av_mu_C_critical_surf+4.051996e+00))))
5             0.763880818662246219    ((av_mu_C_critical_subsurf^6) * (av_BE_H_subsurf * av_EA))
6             0.764243034018683876    ((av_mu_C_critical_surf * av_EA) * (av_mu_C_critical_subsurf^6))
7             0.76444914604024794     (exp(1.240943e-01*((particle_diameter+8.088613e+01) / (av_BE_H_subsurf-4.510947e-01))))
8             0.765144506456172713    ((av_mu_C_critical_surf + av_IP) / (exp(7.619519e-01*av_mu_C_critical_subsurf)))
9             0.765292705385423488    ((av_mu_C_critical_surf^3) / (av_E_def_subsurf * particle_diameter))
10            0.766029109945480013    ((av_mu_C_critical_subsurf^6) * av_EA)
11            0.766086074573690712    ((av_mu_C_critical_subsurf^6) * (av_BE_H_surf * av_EA))
12            0.766419784484169475    (exp(7.704681e-03*((av_B_0+2.786302e+02) / (av_mu_C_critical_surf+3.993037e+00))))
13            0.766474640868886392    (exp(3.089379e-01*((av_mu_C_critical_subsurf+1.378977e+01) / (av_mu_C_critical_surf+4.027467e+00))))
14            0.767203452185886592    (exp(2.747904e+00*(av_BE_H_surf * (av_E_b_C_subsurf-4.114555e+00))))
15            0.767537705088220501    ((av_mu_C_critical_surf / av_d_band_center_surf) - (std_dev / particle_diameter))
16            0.768080374856206394    ((particle_diameter / std_dev) * (av_BE_H_subsurf^6))
17            0.768376921405624524    (exp(6.501060e-02*((particle_diameter+9.819071e+01) / (av_BE_H_surf+9.673775e-01))))
18            0.76954589176322219     ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
19            0.771029680567810516    ((av_d_band_center_surf - av_mu_C_critical_surf) / (|av_W_change_H|))
20            0.772162916959258538    (exp(3.442312e-01*(av_mu_C_critical_subsurf * (av_E_coh-3.015271e+00))))
21            0.772281471583503243    (exp(2.861328e+00*(av_E_def_subsurf * (av_mu_C_critical_surf+5.253889e+00))))
22            0.773084779312699144    (exp(1.083357e+00*((av_bulk_int_dist-2.115785e-01) / (av_mu_C_critical_surf+4.052000e+00))))
23            0.777050088325218713    (exp(8.256801e-01*((av_mu_C_critical_surf+4.394471e+00)^3)))
24            0.77753290701316824     (exp(1.310592e+01*((av_mu_C_critical_surf+3.815986e+00) / (time+5.729829e+02))))
25            0.777806670434364134    (exp(3.281756e+00*((av_BE_H_surf+2.183351e+00) / (std_dev+3.877898e+00))))
26            0.77785434185805602     ((av_BE_H_subsurf^6) / cbrt(std_dev))
27            0.779782686586095397    (exp(7.272103e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.928530e+00))))
28            0.781422846170466978    (ln(1.0*|av_d_band_center_surf - (2.875721e+00*av_BE_H_surf+5.095345e+00)|-2.794922e-01))
29            0.782295646143238876    (exp(1.194003e+00*((av_BE_H_surf+2.470668e+00) / (particle_diameter-2.977250e+00))))
30            0.782593419567577442    ((av_BE_H_subsurf^6) / sqrt(std_dev))
31            0.782689781234770399    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
32            0.782777113766759736    (exp(1.349746e+00*((av_BE_H_subsurf+1.875280e+00) / (particle_diameter-2.930325e+00))))
33            0.782834031980365941    ((av_mu_C_critical_surf^6) * (particle_diameter / std_dev))
34            0.784659557293221677    (exp(7.049168e-01*((std_dev+3.989503e+01) / (av_mu_C_critical_surf-8.028450e-01))))
35            0.78559396430938877     ((av_BE_H_surf^6) / cbrt(std_dev))
36            0.786421262578888225    ((av_BE_H_subsurf^3) / cbrt(std_dev))
37            0.788315784337317527    ((av_mu_C_critical_surf^6) / (av_E_def_subsurf * particle_diameter))
38            0.791941526231118575    (exp(1.141567e+00*((av_BE_H_subsurf+5.063597e-01) / (std_dev+1.436180e+01))))
39            0.796112012056297114    ((av_mu_C_critical_surf^6) / sqrt(std_dev))
40            0.801184602438152926    ((av_mu_C_critical_surf^6) / cbrt(std_dev))
41            0.801392058009215535    (exp(3.625070e+01*((av_E_b_C_subsurf-4.105573e+00) / (time+5.810537e+02))))
42            0.804104456661049682    (exp(2.753619e-01*((std_dev+2.094693e+01) / (av_BE_H_subsurf+1.885295e-01))))
43            0.804816305570706048    (exp(3.647759e+01*((av_mu_C_critical_subsurf+3.933121e+00) / (time+5.145713e+02))))
44            0.805021197432950752    (exp(1.922924e-01*((std_dev+2.929659e+01) / (av_BE_H_surf+1.132488e+00))))
45            0.823907145909343663    (exp(1.264710e+01*((av_BE_H_subsurf+1.352931e+00) / (time+5.318575e+02))))
46            0.827665907271102119    (exp(1.184169e+02*((av_BE_H_surf+2.104673e+00) / (time+5.287258e+02))))
47            0.827820112176692824    (exp(2.074914e-03*((time+9.029937e+02) / (av_BE_H_subsurf+9.441274e-01))))
48            0.828344301950109552    (exp(3.232897e-03*((time+1.316460e+03) / (av_mu_C_critical_surf+3.510525e+00))))
49            0.837298043198025477    (exp(1.416439e-03*((time+1.062883e+03) / (av_BE_H_surf+1.821159e+00))))
#-----------------------------------------------------------------------
50            0.437941927433222578    ((av_delta_M1_M2_subsurf * av_B_0) / (ln(1.0*std_dev-3.749743e-01)))
51            0.4379498669613337      ((surface_area / av_IP) / (av_delta_M1_M2_subsurf * std_dev))
52            0.43806928541260054     ((ln(1.0*std_dev-3.749743e-01)) * (av_delta_M1_M2_subsurf * av_B_0))
53            0.438311287877978517    ((av_d_band_center_surf + av_EA) * (av_BE_H_subsurf / std_dev))
54            0.438426151450983792    ((total_metal_loading / std_dev) / cbrt(time))
55            0.43849968196494904     ((ln(1.0*std_dev-3.749743e-01)) * (av_E_def_subsurf * av_B_0))
56            0.438865162332380265    ((surface_area / av_delta_M1_M2_subsurf) / (av_mu_C_critical_subsurf * std_dev))
57            0.439150196586581998    ((surface_area / std_dev) / (av_BE_H_subsurf * av_delta_M1_M2_subsurf))
58            0.439199805778820784    ((av_mu_C_critical_surf / std_dev) * (av_d_band_center_surf + av_EA))
59            0.439291553425821546    ((surface_area / av_delta_M1_M2_subsurf) / sqrt(std_dev))
60            0.439296614545635178    ((av_PE / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
61            0.43942482907711472     ((total_metal_loading / surface_area) * (av_E_def_subsurf * std_dev))
62            0.439656885316897506    ((av_IP / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
63            0.440246880325634415    ((surface_area * total_metal_loading) / (av_delta_M1_M2_subsurf * std_dev))
64            0.440629244681631338    ((ln(1.0*std_dev-3.749743e-01)) * (av_delta_M1_M2_subsurf / surface_area))
65            0.440795770643621798    ((surface_area / std_dev) / (av_delta_M1_M2_subsurf - total_metal_loading))
66            0.440851878351708026    ((surface_area / std_dev) / (av_delta_M1_M2_subsurf * av_E_b_C_subsurf))
67            0.440922139862671536    ((surface_area / av_E_def_subsurf) / (av_delta_M1_M2_subsurf * std_dev))
68            0.441034693615192652    ((surface_area^2) / (av_delta_M1_M2_subsurf * std_dev))
69            0.441246222030918178    ((std_dev * total_metal_loading) * (av_E_def_subsurf * av_IP))
70            0.441282635710952387    ((av_bulk_int_dist * surface_area) / (av_delta_M1_M2_subsurf * std_dev))
71            0.441666519993301088    ((av_d_band_center_surf * surface_area) / (av_EA * std_dev))
72            0.44173939963705311     ((surface_area / av_BE_H_surf) / (av_delta_M1_M2_subsurf * std_dev))
73            0.441811673262312021    ((surface_area / std_dev) / (ln(-1.0*av_E_def_subsurf+4.366175e-01)))
74            0.442141637221374562    ((av_BE_H_surf * surface_area) / (av_E_def_subsurf * std_dev))
75            0.442257293716588951    ((av_E_coh / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
76            0.442635478892135226    ((surface_area / std_dev) / (av_delta_M1_M2_subsurf^2))
77            0.442970499140909579    ((av_B_0 / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
78            0.443056526856804744    ((surface_area / av_B_0) / (av_delta_M1_M2_subsurf * std_dev))
79            0.443138369189345016    ((av_PE / av_E_def_subsurf) / (std_dev + particle_diameter))
80            0.443876032244321428    ((av_delta_M1_M2_subsurf / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
81            0.444092488365260496    ((av_E_def_subsurf / surface_area) / (ln(1.0*std_dev-3.749743e-01)))
82            0.444189261366232713    ((surface_area / av_delta_M1_M2_subsurf) / (av_mu_C_critical_surf * std_dev))
83            0.444708994025319826    ((std_dev * total_metal_loading) * (av_delta_M1_M2_subsurf * av_E_coh))
84            0.446262476836707223    ((std_dev + particle_diameter) * (av_E_def_subsurf / av_IP))
85            0.446299931450854115    ((surface_area / av_E_def_subsurf) / (av_BE_H_surf * std_dev))
86            0.446913445545939259    ((surface_area / std_dev) / (av_delta_M1_M2_subsurf * av_E_coh))
87            0.447039364218069446    ((surface_area / std_dev) / (av_E_def_subsurf * av_bulk_int_dist))
88            0.447681607094183143    ((surface_area / std_dev) / (ln(1.0*time-8.381968e+00)))
89            0.449989428711752348    ((surface_area * total_metal_loading) / (av_E_def_subsurf * std_dev))
90            0.450252697796836632    ((av_bulk_int_dist * surface_area) / (av_E_def_subsurf * std_dev))
91            0.450595997406445292    ((surface_area / std_dev) / (av_E_def_subsurf * av_E_coh))
92            0.450822537113366784    ((std_dev + particle_diameter) * (av_E_def_subsurf / av_PE))
93            0.45135801804547665     ((surface_area / std_dev) / (av_E_b_C_subsurf + av_mu_C_critical_subsurf))
94            0.451485509853193412    ((total_metal_loading / std_dev) / (ln(1.0*time-8.381968e+00)))
95            0.452272597993216507    ((av_PE * std_dev) * (av_E_def_subsurf * total_metal_loading))
96            0.453315172669423061    ((surface_area / av_PE) / (av_E_def_subsurf * std_dev))
97            0.454964650556138828    ((surface_area / av_IP) / (av_E_def_subsurf * std_dev))
98            0.457539699352160878    ((ln(1.0*std_dev-3.749743e-01)) * (av_E_def_subsurf / surface_area))
99            0.458977847009040762    ((surface_area^2) / (av_E_def_subsurf * std_dev))
#-----------------------------------------------------------------------
100           0.2320523956184318      ((av_E_def_subsurf^3) / (av_B_0 * time))
101           0.232954327679998296    ((av_E_def_subsurf / time) * (av_delta_M1_M2_subsurf^3))
102           0.233225105537215455    ((av_E_def_subsurf^6) * (av_E_def_subsurf / time))
103           0.233545825114274658    ((av_E_def_subsurf^3) / (time^2))
104           0.233701271734794963    ((av_B_0 / time) * (av_E_def_subsurf^6))
105           0.234257448550086234    ((av_E_def_subsurf^6) / (av_E_coh * time))
106           0.234854153673868249    ((av_E_def_subsurf^6) / time)
107           0.234874311600488744    ((av_EA / time) / (std_dev - particle_diameter))
108           0.234924902186076257    ((surface_area / time) / (ln(-1.0*surface_area+8.035957e+01)))
109           0.234979892305963611    ((av_mu_C_critical_subsurf / time) / (ln(-1.0*surface_area+8.035957e+01)))
110           0.235102997980787459    ((av_E_b_C_subsurf / time) / (ln(-1.0*surface_area+8.035957e+01)))
111           0.235151928139659211    ((av_E_coh / time) * (av_E_def_subsurf^6))
112           0.235911038569078108    ((av_E_def_subsurf / time) / (ln(-1.0*surface_area+8.035957e+01)))
113           0.236141641382238504    ((av_E_def_subsurf^3) * (av_delta_M1_M2_subsurf / time))
114           0.236494664252470649    ((av_E_def_subsurf^3) / (av_E_b_C_subsurf * time))
115           0.23671076903871785     ((av_BE_H_subsurf / time) / (ln(-1.0*surface_area+8.035957e+01)))
116           0.237107734523618802    ((av_E_def_subsurf^3) / (av_mu_C_critical_surf * time))
117           0.237697116150021731    ((av_E_def_subsurf^3) / (av_mu_C_critical_subsurf * time))
118           0.237849408357659747    ((total_metal_loading / time) / (ln(-1.0*surface_area+8.035957e+01)))
119           0.2389169435842671      ((av_mu_C_critical_surf / time) / (ln(-1.0*surface_area+8.035957e+01)))
120           0.239247807292363696    ((av_bulk_int_dist / time) * (av_E_def_subsurf^6))
121           0.239617925882570054    ((av_d_band_center_surf / time) * (av_E_def_subsurf^3))
122           0.239732280757284394    ((av_E_def_subsurf^3) / (av_BE_H_subsurf * time))
123           0.240031015272390597    ((av_BE_H_surf / time) / (ln(-1.0*surface_area+8.035957e+01)))
124           0.240374372528446706    ((av_IP / time) * (av_E_def_subsurf^6))
125           0.240738485237825123    ((av_d_band_center_surf / time) / (ln(-1.0*surface_area+8.035957e+01)))
126           0.24078642477505191     ((av_E_def_subsurf^6) / (surface_area * time))
127           0.24242652200550277     ((av_E_def_subsurf^6) / (av_BE_H_surf * time))
