# c0 + a0 * (exp(4.230456e+01*((av_BE_H_surf+2.110653e+00) / (time+5.602390e+02))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.209034125010819; Max AE: 0.642031985363891
# Coefficients
# Task   a0                      c0
# 2   , -5.461174549406820e+01,  5.461776452156408e+01, 
# 3   , -5.377115738726676e+01,  5.359822457671906e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         16|0|div|exp:4.2304561922358e+01,0.0000000000000e+00,2.1106529789825e+00,5.6023896336153e+02; (exp(4.230456e+01*((av_BE_H_surf+2.110653e+00) / (time+5.602390e+02)))); $\left(\exp{ \left(4.230e+01\left(\frac{ av_{BE, H, surf} +2.111e+00 }{ time+5.602e+02 } \right) \right)}\right)$; exp(4.230456e+01.*((av_BE_H_surf+2.110653e+00) ./ (time+5.602390e+02))); av_BE_H_surf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 219                   
# 3   , 212                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  2.043680133258859e-01,  9.963680160003026e-01
PdAg_1_9_100,  3.628741788873400e-01,  1.954687694421871e-01,  9.965309707603672e-01
PdAg_1_9_100,  3.099375324862660e-01,  1.913120358472872e-01,  9.966070850386657e-01
PdAg_1_9_100,  2.919675286925200e-01,  1.873337923383014e-01,  9.966799309708547e-01
PdAg_1_9_100,  2.856868471553150e-01,  1.835227840249308e-01,  9.967497146461226e-01
PdAg_1_9_100,  2.813651505179750e-01,  1.798686827892910e-01,  9.968166251834545e-01
PdAg_1_9_100,  2.742250823045090e-01,  1.729939732194752e-01,  9.969425085352430e-01
PdAg_1_9_100,  2.739275035497000e-01,  1.697565552323078e-01,  9.970017891525879e-01
PdAg_1_9_100,  2.725813187048580e-01,  1.666422877308718e-01,  9.970588147516282e-01
PdAg_1_9_100,  2.710137208355010e-01,  1.636442749606925e-01,  9.971137116010707e-01
PdAg_1_9_100,  2.699577938430830e-01,  1.607561265665249e-01,  9.971665967152167e-01
PdAg_1_9_100,  2.691444146104700e-01,  1.579719121237670e-01,  9.972175786865412e-01
PdAg_1_9_100,  2.679801391469650e-01,  1.552861204917893e-01,  9.972667584299769e-01
PdAg_1_9_100,  2.658907762370700e-01,  1.526936234030755e-01,  9.973142298496369e-01
PdAg_1_9_100,  2.650229112638520e-01,  1.501896427818753e-01,  9.973600804372449e-01
PdAg_1_9_100,  2.637375021423530e-01,  1.477697213541972e-01,  9.974043918102982e-01
PdAg_1_9_100,  2.642144249687690e-01,  1.454296961688712e-01,  9.974472401969255e-01
PdAg_1_9_100,  2.621887653386570e-01,  1.431656746986388e-01,  9.974886968735022e-01
PdAg_1_9_100,  2.609797547787540e-01,  1.409740132327813e-01,  9.975288285603038e-01
PdAg_1_9_100,  2.597681369110620e-01,  1.388512973088924e-01,  9.975676977798221e-01
PdAg_1_9_100,  2.586590858830060e-01,  1.367943239627975e-01,  9.976053631817881e-01
PdAg_1_9_100,  2.564021611090790e-01,  1.348000856025240e-01,  9.976418798384565e-01
PdAg_1_9_100,  2.537741737812260e-01,  1.309886735990937e-01,  9.977116709057251e-01
PdAg_1_9_100,  2.518192543109310e-01,  1.291663359594024e-01,  9.977450398746750e-01
PdAg_1_9_100,  2.496764650829220e-01,  1.273963819642244e-01,  9.977774496425585e-01
PdAg_1_9_100,  2.479231710514490e-01,  1.256765849421584e-01,  9.978089409821322e-01
PdAg_1_9_100,  2.453013105463630e-01,  1.240048426574633e-01,  9.978395523876014e-01
PdAg_1_5_100,  5.770639017232591e-01,  4.179299074290744e-01,  9.924574672315146e-01
PdAg_1_5_100,  3.293542674131830e-01,  4.084954945484907e-01,  9.926302215134961e-01
PdAg_1_5_100,  2.565338589410230e-01,  3.994835748515159e-01,  9.927952394893078e-01
PdAg_1_5_100,  2.398208440226360e-01,  3.908663897788162e-01,  9.929530294481297e-01
PdAg_1_5_100,  2.303037511075600e-01,  3.826185603628653e-01,  9.931040561062475e-01
PdAg_1_5_100,  2.236877838869310e-01,  3.671398835546140e-01,  9.933874873840471e-01
PdAg_1_5_100,  2.195369868150280e-01,  3.598680790255238e-01,  9.935206419731067e-01
PdAg_1_5_100,  2.141497061269980e-01,  3.461690369690761e-01,  9.937714862179210e-01
PdAg_1_5_100,  2.121100061106850e-01,  3.397097236755213e-01,  9.938897632155727e-01
PdAg_1_5_100,  2.099035907134980e-01,  3.334911575247124e-01,  9.940036318732131e-01
PdAg_1_5_100,  2.050856479851930e-01,  3.217243635165096e-01,  9.942190945708754e-01
PdAg_1_5_100,  2.038357874315140e-01,  3.161524741700716e-01,  9.943211218782986e-01
PdAg_1_5_100,  2.024470208367670e-01,  3.107738501233824e-01,  9.944196102895008e-01
PdAg_1_5_100,  2.013479605126910e-01,  3.055786074821806e-01,  9.945147407892532e-01
PdAg_1_5_100,  2.000269286823050e-01,  3.005575250245557e-01,  9.946066822280810e-01
PdAg_1_5_100,  1.969854579108610e-01,  2.910039467232943e-01,  9.947816185575250e-01
PdAg_1_5_100,  1.963439311488950e-01,  2.864558561898182e-01,  9.948648990037428e-01
PdAg_1_5_100,  1.940684048443220e-01,  2.820506514926648e-01,  9.949455630560872e-01
PdAg_1_5_100,  1.926261364587620e-01,  2.777817032871628e-01,  9.950237321050139e-01
PdAg_1_5_100,  1.905512205622570e-01,  2.736427860829807e-01,  9.950995201459699e-01
PdAg_1_5_100,  1.891192110734720e-01,  2.696280479524254e-01,  9.951730343340669e-01
PdAg_1_5_100,  1.877437449997070e-01,  2.657319829249397e-01,  9.952443754895681e-01
PdAg_1_5_100,  1.864446344370330e-01,  2.619494057938858e-01,  9.953136385592033e-01
PdAg_1_5_100,  1.848761965650050e-01,  2.582754290933135e-01,  9.953809130377488e-01
PdAg_1_5_100,  1.849359671980280e-01,  2.512350911774209e-01,  9.955098292233092e-01
PdAg_1_1_100,  1.535896786579120e+00,  1.473232151741568e+00,  9.731337441978475e-01
PdAg_1_1_100,  1.542341149952750e+00,  1.439949270837257e+00,  9.737431896679236e-01
PdAg_1_1_100,  1.476543275391880e+00,  1.408142817502529e+00,  9.743256001557588e-01
PdAg_1_1_100,  1.443594468047830e+00,  1.377716687353734e+00,  9.748827354363386e-01
PdAg_1_1_100,  1.385113175840640e+00,  1.348582939336215e+00,  9.754162058052849e-01
PdAg_1_1_100,  1.289499794158380e+00,  1.320660947027047e+00,  9.759274876194177e-01
PdAg_1_1_100,  1.208605384312000e+00,  1.293876653657135e+00,  9.764179369381054e-01
PdAg_1_1_100,  1.124408621718650e+00,  1.268161916360474e+00,  9.768888015307681e-01
PdAg_1_1_100,  1.055882869290930e+00,  1.243453927427080e+00,  9.773412314743610e-01
PdAg_1_1_100,  1.010936655602070e+00,  1.219694702213169e+00,  9.777762885302922e-01
PdAg_1_1_100,  9.741100506334990e-01,  1.196830624920797e+00,  9.781949544616870e-01
PdAg_1_1_100,  9.217389182624810e-01,  1.153592916084015e+00,  9.789866835750053e-01
PdAg_1_1_100,  8.995066396137220e-01,  1.133130477034750e+00,  9.793613729181886e-01
PdAg_1_1_100,  8.704807885278290e-01,  1.113384961937057e+00,  9.797229346100748e-01
PdAg_1_1_100,  8.640896201761730e-01,  1.094319343414741e+00,  9.800720466618840e-01
PdAg_1_1_100,  8.596665013433460e-01,  1.075899100684353e+00,  9.804093411864179e-01
PdAg_1_1_100,  8.441400331191570e-01,  1.058092010985160e+00,  9.807354082172021e-01
PdAg_1_1_100,  8.305147648333780e-01,  1.040867961493360e+00,  9.810507991525398e-01
PdAg_1_1_100,  8.088625391977590e-01,  1.008058078214897e+00,  9.816515835256016e-01
PdAg_1_1_100,  7.987791951287240e-01,  9.924211182956666e-01,  9.819379131379911e-01
PdAg_1_1_100,  7.811341630508190e-01,  9.625669508398284e-01,  9.824845751643693e-01
PdAg_1_1_100,  7.748485070789100e-01,  9.483074162769433e-01,  9.827456826318908e-01
PdAg_1_1_100,  7.616541677031310e-01,  9.344667686876535e-01,  9.829991198268399e-01
PdAg_1_1_100,  7.431020909817240e-01,  9.079704119352930e-01,  9.834842967153031e-01
PdAg_1_1_100,  7.336770425315350e-01,  8.952813639004313e-01,  9.837166468795410e-01
PdAg_1_1_100,  7.318398412815810e-01,  8.829443851344750e-01,  9.839425502754926e-01
PdAu_1_9_100,  1.349591588597210e+00,  7.075596032333188e-01,  9.871540349170191e-01
PdAu_1_9_100,  7.195733252458120e-01,  6.762233992445661e-01,  9.877278346318105e-01
PdAu_1_9_100,  6.672603147247390e-01,  6.615821382142238e-01,  9.879959319229313e-01
PdAu_1_9_100,  6.029841566832330e-01,  6.341383707071608e-01,  9.884984569248111e-01
PdAu_1_9_100,  5.851248612511580e-01,  6.212604685253993e-01,  9.887342652123005e-01
PdAu_1_9_100,  5.621689151329150e-01,  6.089000058574761e-01,  9.889605986238422e-01
PdAu_1_9_100,  5.301672649293200e-01,  5.856114733068848e-01,  9.893870367891106e-01
PdAu_1_9_100,  5.147793772808130e-01,  5.746291213800031e-01,  9.895881355056508e-01
PdAu_1_9_100,  5.017990123442060e-01,  5.640552223307395e-01,  9.897817550091771e-01
PdAu_1_9_100,  4.459077354116620e-01,  5.165828398620997e-01,  9.906510255669877e-01
PdAu_1_9_100,  4.225378192765640e-01,  4.997810055083867e-01,  9.909586852874692e-01
PdAu_1_9_100,  4.134486377523850e-01,  4.917880636734762e-01,  9.911050446788895e-01
PdAu_1_9_100,  4.067073142923030e-01,  4.840497748702766e-01,  9.912467410984636e-01
PdAu_1_9_100,  3.933072394218520e-01,  4.765541602289795e-01,  9.913839938922259e-01
PdAu_1_9_100,  3.810334251884040e-01,  4.692899805906919e-01,  9.915170088613057e-01
PdAu_1_9_100,  3.637516913038650e-01,  4.622466802781545e-01,  9.916459792915459e-01
PdAu_1_9_100,  3.505496597544310e-01,  4.554143359188169e-01,  9.917710868906077e-01
PdAu_1_9_100,  3.428479548992100e-01,  4.487836097983313e-01,  9.918925026421186e-01
PdAu_1_9_100,  3.286193649949370e-01,  4.423457072835301e-01,  9.920103875853036e-01
PdAu_1_9_100,  3.176443127662200e-01,  4.360923379064481e-01,  9.921248935275786e-01
PdAu_1_9_100,  3.044310521274540e-01,  4.300156797474662e-01,  9.922361636967337e-01
PdAu_1_9_100,  2.941179610415640e-01,  4.241083467957383e-01,  9.923443333385989e-01
PdAu_1_5_100,  1.041393056856870e+00,  8.621956346771782e-01,  9.843224822895600e-01
PdAu_1_5_100,  9.021296624907440e-01,  8.431035821357328e-01,  9.846720783767885e-01
PdAu_1_5_100,  8.214458953704740e-01,  8.248444155374199e-01,  9.850064234235019e-01
