# c0 + a0 * (exp(1.241149e-03*((time+2.203250e+03) / (av_BE_H_surf+1.528766e+00))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.232815921841561; Max AE: 0.620002999138527
# Coefficients
# Task   a0                      c0
# 2   , -2.901127566403592e+01,  7.379313167026972e-01, 
# 3   , -2.772226187651141e+01,  9.180108414851411e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|16|div|exp:1.2411486652169e-03,0.0000000000000e+00,2.2032496579862e+03,1.5287659784450e+00; (exp(1.241149e-03*((time+2.203250e+03) / (av_BE_H_surf+1.528766e+00)))); $\left(\exp{ \left(1.241e-03\left(\frac{ time +2.203e+03 }{ av_{BE, H, surf}+1.529e+00 } \right) \right)}\right)$; exp(1.241149e-03.*((time+2.203250e+03) ./ (av_BE_H_surf+1.528766e+00))); time,av_BE_H_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 174                   
# 3   , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  3.667059567223254e-01,  1.279589923171026e-02
PdAg_1_9_100,  4.889175556194310e-01,  3.858996200281235e-01,  1.213430601092019e-02
PdAg_1_9_100,  5.190263630918930e-01,  4.041009030959021e-01,  1.150691949822223e-02
PdAg_1_9_100,  5.343009987338970e-01,  4.128455415512444e-01,  1.120549743886127e-02
PdAg_1_9_100,  5.224295719363120e-01,  4.213611154917978e-01,  1.091197108589535e-02
PdAg_1_9_100,  5.250038067660980e-01,  4.377289138960128e-01,  1.034778360948922e-02
PdAg_1_9_100,  5.309811253181910e-01,  4.532504392663910e-01,  9.812766619884049e-03
PdAg_1_9_100,  5.301609565427799e-01,  4.607076128696997e-01,  9.555722645338903e-03
PdAg_1_9_100,  5.311850747278510e-01,  4.679694469101593e-01,  9.305411899801372e-03
PdAg_1_9_100,  5.331594707700800e-01,  4.750410582788126e-01,  9.061658007330534e-03
PdAg_1_9_100,  5.354507873556270e-01,  4.819274298304956e-01,  8.824289212127235e-03
PdAg_1_9_100,  5.337303696543760e-01,  4.886334138948975e-01,  8.593138257510131e-03
PdAg_1_9_100,  5.357515610659280e-01,  4.951637356956458e-01,  8.368042268062011e-03
PdAg_1_9_100,  5.338785022320920e-01,  5.015229966798330e-01,  8.148842634863167e-03
PdAg_1_9_100,  5.368098128623250e-01,  5.077156777603228e-01,  7.935384903731177e-03
PdAg_1_9_100,  5.374193757726820e-01,  5.196186400520767e-01,  7.525097454478834e-03
PdAg_1_9_100,  5.370904880212340e-01,  5.253373084229472e-01,  7.327978636364960e-03
PdAg_1_9_100,  5.243066765750370e-01,  5.363291701211010e-01,  6.949096238174525e-03
PdAg_1_9_100,  5.406782826954460e-01,  5.467527137158004e-01,  6.589803399231181e-03
PdAg_1_9_100,  5.449528999218350e-01,  5.517606090284396e-01,  6.417184470969188e-03
PdAg_1_9_100,  5.492079417796780e-01,  5.566373232618653e-01,  6.249087270077356e-03
PdAg_1_9_100,  5.513618316460450e-01,  5.660108635546161e-01,  5.925987369152601e-03
PdAg_1_5_100,  2.374958845661730e-01,  2.166020218156474e-01,  1.796988525855553e-02
PdAg_1_5_100,  4.808701435604430e-01,  2.292072134054709e-01,  1.753539241736517e-02
PdAg_1_5_100,  5.367991849441260e-01,  2.535106252012497e-01,  1.669766945484454e-02
PdAg_1_5_100,  5.645630120222940e-01,  2.878062064197954e-01,  1.551552284344749e-02
PdAg_1_5_100,  5.557853067401700e-01,  2.986897560498536e-01,  1.514037389253286e-02
PdAg_1_5_100,  5.565493546496050e-01,  3.196737598687755e-01,  1.441706878654834e-02
PdAg_1_5_100,  5.598480318312991e-01,  3.297867857230494e-01,  1.406847929426308e-02
PdAg_1_5_100,  5.581440247555720e-01,  3.586822358074232e-01,  1.307247172744676e-02
PdAg_1_5_100,  5.573180603724570e-01,  3.678520779241705e-01,  1.275639317154532e-02
