# c0 + a0 * (surface_area / particle_diameter) + a1 * (av_EA / time) + a2 * (av_E_def_subsurf^3) + a3 * (ln(1.0*av_EA-8.443179e-01)) + a4 * (av_EA / av_IP)
# Property Label: $S_{C4}$; Unit of the Property: Unitless
# RMSE: 0.00758614251209748; Max AE: 0.0604383894440147
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# 2   , -6.475017318766000e-03, -4.117437347227003e-01,  4.175770236813563e+00,  7.596603476408131e-02, -1.394813864049423e+00,  4.220097245369299e-01, 
# 3   , -6.983052016412693e-03, -2.637430594668276e-01,  4.002670206946279e+00,  5.377941828014147e-02, -8.160289421508471e-01,  3.125001881613429e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; g^-1 * m^2 * nm^-1;                               4|2|div; (surface_area / particle_diameter); $\left(\frac{ surface_{area} }{ particle_{diameter} } \right)$; (surface_area ./ particle_diameter); surface_area,particle_diameter
# 1;  1; eV * min^-1;                                      6|0|div; (av_EA / time); $\left(\frac{ av_{EA} }{ time } \right)$; (av_EA ./ time); av_EA,time
# 2;  1; eV^3;                                             14|cb; (av_E_def_subsurf^3); $\left(av_{E, def, subsurf}^3\right)$; (av_E_def_subsurf).^3; av_E_def_subsurf
# 3;  1; Unitless;                                         6|log:1.0000000000000e+00,-8.4431787005112e-01; (ln(1.0*av_EA-8.443179e-01)); $\left(\ln{ \left(1.0av_{EA}-8.443e-01 \right)}\right)$; log(1.0*av_EA-8.443179e-01); av_EA
# 4;  1; Unitless;                                         6|5|div; (av_EA / av_IP); $\left(\frac{ av_{EA} }{ av_{IP} } \right)$; (av_EA ./ av_IP); av_EA,av_IP
# Number of Samples Per Task
# Task, n_samples               
# 2   , 168                   
# 3   , 177                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
PdAg_1_9_100,  7.460314808079400e-02,  6.439839331187804e-02,  1.216666666666667e+01,  4.554814814814815e-02,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.106406789827700e-02,  7.377547562598875e-02,  1.216666666666667e+01,  2.277407407407408e-02,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.338282477917900e-02,  7.565089208881089e-02,  1.216666666666667e+01,  1.821925925925926e-02,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.484064918597000e-02,  7.846401678304406e-02,  1.216666666666667e+01,  1.138703703703704e-02,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.551852479397100e-02,  7.898496580049465e-02,  1.216666666666667e+01,  1.012181069958848e-02,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.624140955711101e-02,  7.940172501445515e-02,  1.216666666666667e+01,  9.109629629629629e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.655976498278901e-02,  7.974270982587735e-02,  1.216666666666667e+01,  8.281481481481482e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.670706670425401e-02,  8.002686383539588e-02,  1.216666666666667e+01,  7.591358024691358e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.687977851198700e-02,  8.047339156463924e-02,  1.216666666666667e+01,  6.506878306878307e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.687620918890400e-02,  8.065200265633655e-02,  1.216666666666667e+01,  6.073086419753087e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.689679201728600e-02,  8.080828736157177e-02,  1.216666666666667e+01,  5.693518518518519e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.677065317745700e-02,  8.094618563089691e-02,  1.216666666666667e+01,  5.358605664488017e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.765536965325100e-02,  8.152176101590626e-02,  1.216666666666667e+01,  3.960708534621578e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.697005438102600e-02,  8.158971088774765e-02,  1.216666666666667e+01,  3.795679012345679e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.857665605556700e-02,  8.165222476984170e-02,  1.216666666666667e+01,  3.643851851851852e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.907950298867700e-02,  8.170992989177468e-02,  1.216666666666667e+01,  3.503703703703704e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.944109445923200e-02,  8.176336056023116e-02,  1.216666666666667e+01,  3.373936899862826e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  7.992160875437500e-02,  8.181297475236933e-02,  1.216666666666667e+01,  3.253439153439154e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_9_100,  8.016373252178199e-02,  8.185916727608412e-02,  1.216666666666667e+01,  3.141251596424010e-03,  8.741815999999998e-03, -9.532604425684237e-01,  1.607140523516420e-01
PdAg_1_5_100,  5.540968779262700e-02,  5.835830854250174e-02,  1.300000000000000e+01,  4.371604938271592e-02,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  6.050679933141600e-02,  6.435824502255555e-02,  1.300000000000000e+01,  2.914403292181061e-02,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  6.783442568252800e-02,  7.035818150260936e-02,  1.300000000000000e+01,  1.457201646090531e-02,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  6.978509288779200e-02,  7.121531528547420e-02,  1.300000000000000e+01,  1.249029982363312e-02,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.195603596803600e-02,  7.235816032929399e-02,  1.300000000000000e+01,  9.714677640603539e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.396647068078400e-02,  7.335814974263627e-02,  1.300000000000000e+01,  7.286008230452654e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.479978112520599e-02,  7.358891653033067e-02,  1.300000000000000e+01,  6.725546058879373e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.511084231693500e-02,  7.378671663406866e-02,  1.300000000000000e+01,  6.245149911816560e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.534057278525801e-02,  7.395814339064166e-02,  1.300000000000000e+01,  5.828806584362123e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.625246816708101e-02,  7.424049334264421e-02,  1.300000000000000e+01,  5.143064633260697e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.662152720325401e-02,  7.435813915597855e-02,  1.300000000000000e+01,  4.857338820301769e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.652448575173899e-02,  7.446340119948830e-02,  1.300000000000000e+01,  4.601689408706939e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.685288582387600e-02,  7.455813703864705e-02,  1.300000000000000e+01,  4.371604938271593e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.775128482761400e-02,  7.464385041693350e-02,  1.300000000000000e+01,  4.163433274544374e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.782656960335800e-02,  7.472177166992122e-02,  1.300000000000000e+01,  3.974186307519629e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.827570721293500e-02,  7.479291716177955e-02,  1.300000000000000e+01,  3.801395598497037e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.935891091470000e-02,  7.491813322745028e-02,  1.300000000000000e+01,  3.497283950617274e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  7.998374643776000e-02,  7.497351725649692e-02,  1.300000000000000e+01,  3.362773029439686e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  8.232400549504200e-02,  7.511675181437616e-02,  1.300000000000000e+01,  3.014899957428684e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_5_100,  8.311749789736000e-02,  7.515813068665239e-02,  1.300000000000000e+01,  2.914403292181061e-03,  8.406703703703663e-03, -1.090598098404647e+00,  1.532336586104676e-01
PdAg_1_1_100,  2.696882955527700e-02,  4.392198056949097e-02,  7.666666666666667e+00,  2.303703703703704e-02,  6.859000000000001e-03, -2.422696876154370e+00,  1.172626154716270e-01
PdAg_1_1_100,  3.559849175272900e-02,  4.934218380753373e-02,  7.666666666666667e+00,  9.873015873015874e-03,  6.859000000000001e-03, -2.422696876154370e+00,  1.172626154716270e-01
PdAg_1_1_100,  3.871765226704800e-02,  5.024555101387417e-02,  7.666666666666667e+00,  7.679012345679013e-03,  6.859000000000001e-03, -2.422696876154370e+00,  1.172626154716270e-01
PdAg_1_1_100,  4.054328665297000e-02,  5.056172953609338e-02,  7.666666666666667e+00,  6.911111111111112e-03,  6.859000000000001e-03, -2.422696876154370e+00,  1.172626154716270e-01
