# FEAT_ID     Feature Postfix Expression (RPN)
0             18|12|sub|0|log:1.0000000000000e+00,3.2297250357682e+01|div
1             12|sp|6|5|mult|mult
2             6|4|mult|19|sp|mult
3             9|exp:1.0138786251952e+00,0.0000000000000e+00|12|6|add|mult
4             6|10|div|19|sp|mult
5             12|5|mult|exp:1.5451660989226e-01,0.0000000000000e+00,4.4193907671180e+00,-6.4752161388555e+00
6             9|cb|12|6|add|mult
7             12|sp|17|6|sub|mult
8             11|9|mult|exp:2.0498844505126e-01,0.0000000000000e+00,5.5058904540993e+00,-1.9514004625164e+00
9             19|12|sub|12|11|abd|sub
10            18|14|div|12|17|div|abd
11            8|6|mult|12|sp|mult
12            9|10|div|12|7|mult|mult
13            11|sp|0|log:1.0000000000000e+00,3.2297250357682e+01|div
14            12|sp|12|5|add|mult
15            13|sp|14|6|abd|mult
16            15|11|mult|exp:5.7556416449985e+00,0.0000000000000e+00,-5.7890202574028e-02,5.1964984826627e+00
17            8|11|div|exp:5.9627558231946e-01,0.0000000000000e+00,9.7588483455819e-01,4.0519992020948e+00
18            11|6|add|6|cbrt|mult
19            1|19|div|17|abs|mult
20            6|13|div|12|sp|mult
21            18|6|mult|13|sp|mult
22            3|19|div|exp:3.0706215631252e-01,0.0000000000000e+00,2.5667290734041e+01,-3.2020305995874e-01
23            2|sqrt|15|10|div|mult
24            12|sp|14|6|abd|mult
25            11|16|div|exp:4.9073939897044e-01,0.0000000000000e+00,5.1095558358886e+00,2.1599999857622e+00
26            12|9|mult|exp:5.4926816055040e-01,0.0000000000000e+00,4.4110022023520e+00,-3.0626982582277e+00
27            13|11|mult|exp:8.1246682249369e-01,0.0000000000000e+00,-4.3821738899567e+00,4.9746521602602e+00
28            16|3|div|exp:2.9050987456395e-03,0.0000000000000e+00,2.2720049323417e+00,2.7211961916947e+00
29            17|13|mult|exp:2.5219138263843e-01,0.0000000000000e+00,-2.9297172351333e-01,-4.7088052358742e+00
30            16|sp|0|log:1.0000000000000e+00,3.2297250357682e+01|div
31            11|sp|3|sqrt|div
32            19|3|div|exp:1.0113505503255e+00,0.0000000000000e+00,-5.7655339489371e-02,2.0356686572095e+01
33            12|5|add|13|sp|mult
34            12|sp|18|6|mult|mult
35            3|16|div|exp:1.9431457723893e-01,0.0000000000000e+00,3.4438264186276e+01,6.7986739730479e-01
36            10|15|div|2|sqrt|div
37            18|11|sub|0|log:1.0000000000000e+00,3.2297250357682e+01|div
38            11|sp|3|cbrt|div
39            11|cb|exp:9.6202345882720e-01,0.0000000000000e+00,1.0000000000000e+00,4.3458922402052e+00
40            11|sp|2|3|div|mult
41            19|0|div|exp:5.1498599776203e+01,0.0000000000000e+00,1.3611958492520e+00,5.6784938737507e+02
42            18|16|abd|log:1.0000000000000e+00,-4.8692645590516e-02,5.7779076554765e+00,1.2593699784321e+01
43            11|0|div|exp:3.2666925841863e+01,0.0000000000000e+00,3.8420234266581e+00,6.5112987997484e+02
44            3|11|div|exp:7.5794223485193e-01,0.0000000000000e+00,2.1463478422520e+01,1.3013493156887e+00
45            11|cb|0|log:1.0000000000000e+00,3.2297250357682e+01|div
46            0|16|div|exp:1.1861786149387e-03,0.0000000000000e+00,1.6290777412926e+03,1.7066571298901e+00
47            0|19|div|exp:8.6267051709912e-04,0.0000000000000e+00,3.8727047954754e+02,1.3692737426690e+00
48            16|0|div|exp:1.6661884631614e+02,0.0000000000000e+00,2.1387532801132e+00,5.2746574086535e+02
49            0|11|div|exp:2.4021122820721e-03,0.0000000000000e+00,6.9331130083665e+02,4.0518228072236e+00
#-----------------------------------------------------------------------
50            3|sqrt|1|8|div|mult
51            1|9|div|14|3|mult|mult
52            3|sqrt|15|1|mult|mult
53            8|sp|19|2|div|mult
54            8|3|mult|14|1|mult|mult
55            9|7|mult|14|2|mult|div
56            3|1|mult|13|12|add|mult
57            14|2|mult|9|7|mult|div
58            3|1|mult|8|sq|div
59            2|10|div|14|12|mult|mult
60            3|1|mult|14|sqrt|mult
61            3|5|div|14|1|mult|mult
62            3|1|mult|15|1|mult|mult
63            5|sq|14|2|mult|div
64            3|15|div|14|1|mult|mult
65            3|sq|12|11|abd|mult
66            2|19|div|8|sp|div
67            2|1|mult|14|5|div|mult
68            4|3|div|12|11|abd|div
69            2|log:1.0000000000000e+00,-2.9998397537437e+00|14|17|div|add
70            14|2|mult|5|sq|div
71            1|8|div|14|2|mult|mult
72            3|1|mult|8|exp:1.0643005597802e+00,0.0000000000000e+00|div
73            10|2|div|14|12|mult|div
74            3|1|mult|8|cb|div
75            7|log|14|2|mult|div
76            2|10|div|14|13|mult|mult
77            2|1|mult|14|7|div|mult
78            2|11|div|8|sp|div
79            9|14|div|2|1|mult|div
80            3|exp:4.9118996761356e-01,0.0000000000000e+00|14|1|mult|mult
81            3|1|mult|14|log:1.0000000000000e+00,6.2389180572997e-02|div
82            1|cb|14|3|mult|mult
83            14|2|mult|7|log|div
