# FEAT_ID     Score                   Feature Expression
0             0.807632012131415       ((av_EA / av_B_0) * (av_BE_H_subsurf^6))
1             0.807856018242345764    ((exp(9.445292e-01*av_E_coh)) * (av_E_b_C_subsurf - av_EA))
2             0.807874012898931571    (av_EA / (exp(8.215160e-01*av_mu_C_critical_subsurf)))
3             0.80804858896272469     ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf^6))
4             0.80816589528743088     ((total_metal_loading / av_BE_H_surf) * (|av_W_change_H|))
5             0.808287398121194989    ((total_metal_loading / av_mu_C_critical_surf) * (|av_W_change_H|))
6             0.80869471841599716     ((av_BE_H_surf * av_EA) / (exp(8.215160e-01*av_mu_C_critical_subsurf)))
7             0.808733518885423663    ((av_EA / av_BE_H_surf) * (av_mu_C_critical_subsurf^6))
8             0.808889164081947554    (exp(6.775170e-03*(av_delta_M1_M2_subsurf * (av_mu_C_critical_surf+5.165783e+00))))
9             0.808894560355295167    (exp(3.045118e-01*((particle_diameter+8.264092e+01) / (av_mu_C_critical_surf-7.955069e-01))))
10            0.809391190971901264    ((total_metal_loading / av_BE_H_subsurf) * (|av_W_change_H|))
11            0.809487092727454116    (exp(7.306254e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+5.023632e+00))))
12            0.809624066211330096    (exp(5.939475e-01*((av_mu_C_critical_surf+5.021983e+00) / (av_BE_H_surf+2.146408e+00))))
13            0.810326461361984718    ((exp(9.445292e-01*av_E_coh)) * (av_mu_C_critical_subsurf + av_EA))
14            0.810974520607837368    ((av_W_change_H - av_EA) * (av_E_b_C_subsurf^6))
15            0.811136482903823119    (exp(3.677646e-01*((std_dev+2.595576e+01) / (av_BE_H_subsurf-6.773516e-01))))
16            0.811353604140499507    ((av_EA * av_IP) * (av_E_b_C_subsurf^6))
17            0.811700532557441234    ((av_E_coh * av_EA) * (av_mu_C_critical_subsurf^6))
18            0.812006083410254265    ((av_PE * av_EA) * (av_E_b_C_subsurf^6))
19            0.812586063039049566    ((av_bulk_int_dist * av_EA) * (av_E_b_C_subsurf^6))
20            0.813110801475177114    ((av_EA * surface_area) * (av_BE_H_subsurf^6))
21            0.813950450011288851    ((av_PE * av_EA) * (av_mu_C_critical_subsurf^6))
22            0.81408333633328922     ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
23            0.814155422265666173    ((av_mu_C_critical_surf^6) / (av_E_def_subsurf * particle_diameter))
24            0.814343693954864722    (exp(1.849069e-01*(av_W_change_H * (av_E_b_C_subsurf-4.687351e+00))))
25            0.815661900595579636    ((av_d_band_center_surf * av_EA) * (av_E_b_C_subsurf^6))
26            0.815705128370230015    (|(av_d_band_center_surf / av_E_def_subsurf) - (av_mu_C_critical_subsurf / av_W_change_H)|)
27            0.815706900699479154    ((av_mu_C_critical_surf^3) / cbrt(std_dev))
28            0.815900190977889794    (exp(8.916410e-01*(av_d_band_center_surf * (av_PE-1.608799e+00))))
29            0.816716566548839396    ((av_mu_C_critical_subsurf^6) * (av_EA * av_IP))
