# FEAT_ID     Feature Postfix Expression (RPN)
0             16|2|div|exp:1.6536334759408e+00,0.0000000000000e+00,2.4670449842494e+00,-2.9065190120098e+00
1             11|6|add|0|log:1.0000000000000e+00,3.1807688547032e+01|div
2             19|sp|0|log:1.0000000000000e+00,3.1807688547032e+01|div
3             0|log:1.0000000000000e+00,3.1807688547032e+01|19|sq|div
4             0|log:1.0000000000000e+00,3.1807688547032e+01|19|12|mult|div
5             11|0|div|exp:3.3385568186027e+01,0.0000000000000e+00,3.7258789706292e+00,5.0470244613308e+02
6             18|11|sub|0|log:1.0000000000000e+00,3.1807688547032e+01|div
7             19|2|div|exp:7.1941627653096e-01,0.0000000000000e+00,1.8663283316003e+00,-2.8176513943716e+00
8             19|3|div|exp:3.4580382151566e+00,0.0000000000000e+00,1.3420924411792e+00,4.6003935680757e+00
9             19|exp:8.8613996301549e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,3.1807688547032e+01|mult
10            19|sp|0|cbrt|div
11            19|cb|3|cbrt|div
12            11|sp|0|cbrt|div
13            3|16|div|exp:1.8290231650723e-01,0.0000000000000e+00,3.9655391609957e+01,6.5428757309272e-01
14            3|19|div|exp:3.3709328541265e-01,0.0000000000000e+00,2.2159617075878e+01,-2.2330178374722e-02
15            11|sq|0|log:1.0000000000000e+00,3.1807688547032e+01|div
16            11|sp|0|log:1.0000000000000e+00,3.1807688547032e+01|div
17            16|18|div|0|log:1.0000000000000e+00,3.1807688547032e+01|div
18            13|18|div|0|log:1.0000000000000e+00,3.1807688547032e+01|div
19            16|13|mult|0|log:1.0000000000000e+00,3.1807688547032e+01|div
20            16|12|mult|0|log:1.0000000000000e+00,3.1807688547032e+01|div
21            18|13|add|0|log:1.0000000000000e+00,3.1807688547032e+01|div
22            16|cb|0|log:1.0000000000000e+00,3.1807688547032e+01|div
23            19|16|mult|0|log:1.0000000000000e+00,3.1807688547032e+01|div
24            12|18|div|0|log:1.0000000000000e+00,3.1807688547032e+01|div
25            18|12|sub|0|log:1.0000000000000e+00,3.1807688547032e+01|div
26            13|sq|0|log:1.0000000000000e+00,3.1807688547032e+01|div
27            11|18|div|0|log:1.0000000000000e+00,3.1807688547032e+01|div
28            13|0|div|exp:4.3892560725194e+01,0.0000000000000e+00,-4.0146098794459e+00,5.8752399588642e+02
29            19|log:-1.0000000000000e+00,4.0020853521140e-02|0|log:1.0000000000000e+00,3.1807688547032e+01|div
30            13|cb|0|log:1.0000000000000e+00,3.1807688547032e+01|div
31            12|0|div|exp:4.9446652913016e+00,0.0000000000000e+00,4.0409463495809e+00,4.6973972637861e+02
32            13|12|mult|0|log:1.0000000000000e+00,3.1807688547032e+01|div
