Time,Learning rate,Train loss,Validation loss,MAE_energy_0,MAE_energy_1,MAE_energy_2,MAE_energy_0_grad,MAE_energy_1_grad,MAE_energy_2_grad
1747727921.631283,0.0001,19714.19115234375,8533.283,38.97397786458333,13.506725260416667,12.912103678385417,29.25365162037037,24.903431712962963,29.01216724537037
1747727948.3638809,0.0001,6826.138650045956,5378.447,20.357503255208332,13.795240885416666,9.91505859375,18.402356770833332,19.737388599537038,23.632893518518518
1747727977.043232,0.0001,5149.662178883272,4596.2485,15.294934895833334,13.929910481770833,10.681640625,14.633003472222223,18.253619791666665,21.745047743055554
1747728010.398591,0.0001,4566.519745519301,4273.4126,13.369300944010417,14.12212890625,9.423782552083333,12.96716869212963,17.25674045138889,21.22117476851852
1747728037.435785,0.0001,4309.5768359375,4410.6113,13.748152669270834,22.4599462890625,21.343855794270834,12.101750578703705,17.242643229166667,21.55865162037037
1747728064.81712,0.0001,4118.868704618566,3897.396,12.681092936197917,13.2849560546875,8.725841471354167,11.317195457175925,16.33064236111111,19.6448046875
1747728092.503307,0.0001,3864.9870502068015,3777.8848,11.62990234375,12.813517252604166,8.607665201822917,11.096332465277778,16.22990017361111,19.608052662037036
1747728121.885,0.0001,3843.3376332720586,3581.7056,10.689078776041667,12.3489404296875,8.5375830078125,10.8939453125,15.666929976851852,18.753505497685186
1747728151.9850109,0.0001,3701.1703567325367,3619.11,11.687010904947917,11.8689453125,8.4318408203125,10.722235966435186,16.029324363425925,19.01341724537037
1747728182.1978948,0.0001,3554.040847311581,3611.1655,11.092860514322917,13.9294970703125,11.716591796875,10.502282986111112,16.14686053240741,19.51058738425926
1747728212.132045,0.0001,3546.979457720588,3445.9875,10.61164794921875,12.30291015625,8.751502278645834,10.231772280092592,15.40982349537037,18.529026331018517
1747728241.868844,0.0001,3400.692454618566,3392.8188,9.615563151041666,12.112333984375,8.839580078125,10.151629774305556,15.072177372685186,17.759829282407406
1747728272.35004,0.0001,3356.6059955193014,3336.2,9.423396809895833,12.326807454427083,7.842425944010417,9.965140335648147,14.897498553240741,17.636070601851852
1747728304.464094,0.0001,3222.0615946691178,3240.3394,9.323199055989583,12.1300537109375,8.2259814453125,9.725972222222222,14.632679398148149,17.587087673611112
1747728335.3504488,0.0001,3201.0061540670954,3219.8281,8.299542643229167,12.253015950520833,8.660394694010417,10.037531828703704,14.693901909722221,17.48689670138889
1747728369.815994,0.0001,3190.9187344898896,3199.6523,8.71659423828125,11.628338216145833,8.428575846354166,9.397008101851851,14.374325810185185,17.05562934027778
1747728400.530838,0.0001,3087.6163235294116,3108.2776,8.674994303385416,11.858302408854167,7.687367350260416,9.334669415509259,14.140044849537038,16.88242766203704
1747728431.3404381,0.0001,3012.5111770450367,3078.6147,8.881846516927084,11.5909619140625,8.45598876953125,9.172584635416667,13.94523582175926,16.696708622685186
1747728461.690057,0.0001,2975.9184283088234,3036.9512,8.9816357421875,11.7487548828125,7.6943961588541665,9.001461950231482,13.883679108796295,16.760639467592593
1747728492.428407,0.0001,2956.7848529411763,3071.4175,9.041553548177083,11.5942431640625,7.707233072916667,9.098199508101851,14.084997106481481,16.837278645833333
1747728522.556355,0.0001,2924.7184099264705,2994.7085,8.61692626953125,11.398451334635416,8.047513020833334,8.92242115162037,13.66365162037037,16.46183738425926
1747728553.3831701,0.0001,2906.0739016544117,2958.1802,8.21275634765625,11.579246419270833,7.7162353515625,8.815529513888889,13.618074363425926,16.23306423611111
1747728584.4423418,0.0001,2834.9296978400735,2882.916,8.492662760416666,11.2136083984375,8.38140625,8.730915075231481,13.334456018518518,16.05563946759259
1747728616.000427,0.0001,2810.248767807904,2861.583,8.838677571614584,11.115828450520834,7.5605908203125,8.64412181712963,13.32830150462963,16.117333622685184
1747728646.849668,0.0001,2771.6016636029412,2818.9412,8.4083984375,11.0433740234375,8.44037353515625,8.467398003472223,13.155708912037037,15.875795717592593
1747728678.0177011,0.0001,2818.102535615809,2878.1233,7.834501139322916,11.288783365885417,7.83767333984375,8.633117766203704,13.38933449074074,15.852054398148148
1747728712.5265632,0.0001,2723.6180997242645,2809.2021,8.3559228515625,11.082350260416666,8.125716145833334,8.457613570601852,13.07793113425926,15.80533275462963
1747728750.968991,0.0001,2693.0222300091914,2777.8652,8.034571126302083,10.890463053385417,9.277947591145834,8.322414641203704,13.035859375,15.63951099537037
1747728787.484786,0.0001,2662.8090676700367,2803.7144,8.36290283203125,11.316808268229167,7.374453125,8.444019820601852,13.21185329861111,15.823784722222221
1747728821.34177,0.0001,2719.0201665900736,2783.089,8.197991536458334,10.87829833984375,7.405941569010417,8.561685474537038,13.123041087962964,15.783858506944444
1747728859.381973,0.0001,2620.96986328125,2738.3018,8.2371142578125,10.9855615234375,7.217784016927084,8.231540075231482,12.906263020833334,15.566685474537037
1747728896.848181,0.0001,2607.57595703125,2733.8428,8.12401611328125,10.692377115885417,7.8496533203125,8.247703993055556,12.81232638888889,15.427554976851852
1747728935.505766,0.0001,3134.0739349724263,2985.5718,10.552711588541667,11.1246435546875,7.169248860677083,9.387798032407407,13.907761863425925,16.608093171296296
1747728969.5522351,0.0001,2808.624977022059,2766.104,9.075665690104167,10.652920735677084,7.810692545572917,8.693901909722221,13.111822916666666,15.577783564814816
1747729006.643937,0.0001,2645.17328527114,2726.456,8.872132975260417,10.762591959635417,7.644512532552083,8.498505497685185,12.958708043981481,15.302395833333334
1747729047.7786849,0.0001,2600.836954273897,2700.7576,8.676178385416666,10.6316650390625,7.280101725260416,8.437016059027778,12.824036458333333,15.26910300925926
1747729113.303547,0.0001,2550.093844209559,2692.4714,9.046627604166666,10.728714192708333,7.15603759765625,8.505734953703703,12.811116898148148,15.276848958333334
1747729179.12187,0.0001,2596.442712545956,2677.5833,8.327432454427083,10.733006998697917,8.033451334635417,8.475125144675927,12.807494212962963,14.94363136574074
1747729238.210793,0.0001,2508.748740234375,2627.9944,8.232320963541667,10.4771337890625,8.378720703125,8.259029224537038,12.589561631944445,14.834195601851851
1747729297.2565079,0.0001,2480.053563017004,2609.1206,8.429051106770833,10.338732096354166,8.128709309895834,8.134645543981481,12.507912326388889,14.766012731481482
1747729357.273889,0.0001,2451.1763775275735,2592.7773,8.354087727864583,10.201058756510417,8.19808837890625,8.088616174768518,12.440473090277777,14.736711516203703
1747729416.580288,0.0001,2425.216732823989,2593.8828,8.3220556640625,10.067312825520833,8.015270182291667,7.959866898148148,12.405555555555555,14.696945891203704
1747729475.365952,0.0001,2416.145746495864,2567.2788,8.050048014322917,10.14837646484375,7.9620703125,7.989537760416667,12.326390335648147,14.702064525462964
1747729534.3295841,0.0001,2389.9855724379595,2544.246,8.411314290364583,9.999552408854166,7.685843098958333,7.91705005787037,12.220739293981481,14.66515335648148
1747729593.817884,0.0001,2452.3461201746322,2764.0833,8.259151204427083,10.694483235677083,8.645350748697917,8.833310908564815,13.32576099537037,15.729958043981481
1747729659.0722618,0.0001,2500.5599276194853,2553.5334,8.341211751302083,9.886229654947917,7.697119140625,8.187379195601851,12.273537326388889,14.706051793981482
1747729722.3076339,0.0001,2374.1116584329043,2560.2947,8.387354329427083,10.152154134114584,6.432003580729167,8.029051649305556,12.390687210648148,14.7583203125
1747729793.188591,0.0001,2441.5400930606615,2631.7341,8.33042724609375,10.1580224609375,8.0160986328125,8.529694733796296,12.850402199074074,14.972958622685185
1747729862.486926,0.0001,2368.455587086397,2552.818,7.32964599609375,10.193525390625,8.333707682291667,7.88031322337963,12.646818576388888,14.316349826388889
1747729929.8603399,0.0001,2334.7518942440256,2566.907,6.95787353515625,11.291825358072916,8.41394775390625,7.938482349537037,12.620159143518519,14.482309027777777
1747729996.270041,5e-05,2293.7268807444852,2686.4724,11.55219482421875,8.966668294270834,9.838502604166667,8.129530526620371,13.0728125,15.69654224537037
1747730061.6620128,5e-05,2378.6054365808823,3298.6702,14.545152994791666,15.601624348958333,19.654744466145832,9.37656105324074,15.847242476851852,18.176678240740742
1747730128.784035,5e-05,2445.6780147058826,2807.8,12.533702799479167,9.969534505208333,11.717166341145834,8.412123119212962,13.876924189814815,16.02658420138889
1747730191.884469,5e-05,2311.627675494026,2428.4966,9.381177571614584,9.100924479166666,6.261420084635417,7.663383246527777,11.740460069444444,13.784618055555555
1747730252.993238,5e-05,2405.776014476103,3433.3757,13.475833333333334,19.2140283203125,25.6588525390625,9.531043836805555,14.537722800925925,18.58712962962963
1747730322.364345,5e-05,2536.5568517348347,2429.4521,8.854532877604166,9.3122265625,6.179406331380208,7.669497974537037,11.791085792824074,13.777239583333333
1747730384.870228,5e-05,2219.4107309857536,2415.6655,9.742932942708334,9.118612467447917,6.329938557942708,7.721005497685185,11.773658854166667,13.78588107638889
1747730449.0851278,5e-05,2276.0555856502756,2464.204,10.119545084635417,8.990564778645833,6.5018082682291665,7.994921875,12.014000289351852,14.075565682870371
1747730518.908445,5e-05,2258.4950367647057,2624.5325,10.316105143229167,8.802564290364584,6.265462239583333,9.204071903935185,12.782122395833333,15.05734664351852
1747730580.618947,5e-05,2312.0966920381434,2464.594,9.72871337890625,8.768966471354167,6.212064615885416,8.102896412037037,11.97746021412037,14.13767505787037
1747730643.113029,5e-05,2223.9875680721507,2426.2354,9.332262369791666,8.684566243489583,6.08344482421875,7.88939525462963,11.80865162037037,13.894298321759258
1747730704.436224,5e-05,2189.2232111672793,2392.321,9.030679524739583,8.69486572265625,6.026888834635416,7.720249565972222,11.48701099537037,13.573813657407408
1747730766.736865,5e-05,2189.898014418658,2508.7527,9.748956705729167,9.000888671875,6.913775227864583,7.793506221064815,12.305248842592592,14.395366030092593
1747730831.645042,5e-05,2175.7136623965994,2396.7295,9.465172526041666,8.628968098958333,6.227508138020833,7.722934027777778,11.616753472222221,13.650842013888889
1747730901.507466,5e-05,2163.673212028952,2474.841,8.222255045572917,9.14178466796875,6.617509358723958,7.839089265046296,12.062054398148149,14.240133101851852
1747730976.904736,5e-05,2168.392855009191,2374.3047,9.15725830078125,8.54966796875,6.1412646484375,7.644187644675926,11.389038628472223,13.45529369212963
1747731045.262671,5e-05,2150.88701171875,2477.7205,9.38561767578125,8.93161865234375,6.858859049479166,7.642115885416667,12.13402560763889,14.205015914351852
1747731113.2320168,5e-05,2142.4837864774818,2410.5208,9.5351171875,8.192181803385417,6.349541829427083,8.034953703703703,11.70562427662037,13.678722511574074
1747731195.015562,5e-05,2175.865380859375,2582.6182,9.740839029947917,9.5944140625,8.716377766927083,7.799985532407407,12.765357349537037,14.82244068287037
1747731263.509391,5e-05,2149.8174807559744,2360.2634,8.861350911458333,8.491260579427083,6.109625244140625,7.572870370370371,11.357798032407407,13.378428819444444
1747731330.755473,5e-05,2128.2732803883273,2371.976,8.684159342447916,8.530005696614584,6.15099853515625,7.59252025462963,11.552368344907407,13.411666666666667
1747731400.7636101,5e-05,2352.5102240349265,4400.7617,15.452058919270833,35.597880859375,44.55187825520834,10.638659577546296,18.237353877314813,19.826817129629628
1747731466.581127,5e-05,2842.1521504480697,2477.678,8.44521240234375,9.66458251953125,6.695540364583334,7.553420138888889,11.934699074074073,13.72341579861111
1747731532.092003,5e-05,2350.7783992991726,2496.4846,8.930625813802083,8.701328938802083,6.148247477213542,8.110146122685185,12.136246383101852,14.215248842592592
1747731596.677686,5e-05,2209.576956571691,2481.4858,9.376543782552083,8.831162109375,7.3383349609375,7.831557436342592,12.072282262731482,14.259071180555555
1747731662.9613152,5e-05,2157.1787879136027,2486.5415,9.608899739583334,8.851233723958334,7.8655167643229165,7.783645833333333,12.0847265625,14.340804398148148
1747731733.347121,2.5e-05,2132.746520278033,2353.8523,7.563700358072917,8.1736767578125,5.876407063802083,7.526571903935185,11.40802662037037,13.433080150462963
1747731805.029512,2.5e-05,2112.85509765625,2345.6758,7.5631884765625,8.135707194010417,5.871327718098958,7.483967013888889,11.380140335648148,13.40453269675926
1747731874.8976378,2.5e-05,2100.5289817899816,2337.3286,7.607168782552083,8.138527018229167,5.871564127604167,7.457203414351852,11.333387586805555,13.362582465277777
1747731945.153134,2.5e-05,2089.906585190717,2330.1328,7.6279833984375,8.1364111328125,5.861664225260417,7.435374710648148,11.295014467592592,13.334573206018518
1747732015.324647,2.5e-05,2081.151782801011,2321.219,7.634169921875,8.114014485677083,5.836878255208333,7.421086516203704,11.256716579861111,13.285241608796296
1747732087.083551,2.5e-05,2073.6071717026653,2321.978,7.758754069010417,8.138960774739584,5.875628255208333,7.411636284722222,11.247514467592593,13.303532986111112
1747732164.230962,2.5e-05,2078.04443560432,2325.73,7.770016276041667,8.103785807291667,5.851487630208333,7.487745225694445,11.287365451388888,13.306002604166666
1747732241.532692,2.5e-05,2069.255994657629,2323.496,7.18626708984375,8.19535400390625,5.77965087890625,7.484076967592593,11.295481770833334,13.36095630787037
1747732314.3358169,2.5e-05,2062.277558306526,2313.7969,7.9362190755208335,8.1078271484375,5.791200764973959,7.412649016203703,11.220400028935185,13.249577546296296
1747732381.174217,2.5e-05,2058.9188131893384,2311.5266,8.08225830078125,8.096868489583333,5.8140771484375,7.411294849537037,11.202515914351851,13.210328414351851
1747732449.993827,2.5e-05,2051.258812902114,2309.9,8.050152994791667,8.052822265625,5.795194905598958,7.380143229166666,11.200109230324074,13.214029224537038
1747732520.275313,2.5e-05,2050.165186982996,2300.5376,8.2052099609375,8.039767252604166,5.761839192708333,7.386296296296297,11.146852575231481,13.1288671875
1747732577.362942,2.5e-05,2046.4335928883272,2295.8735,8.183456217447917,8.00523681640625,5.748079020182292,7.370551938657408,11.123851273148148,13.099603587962964
1747732616.0953019,2.5e-05,2044.4886767578125,2286.6272,8.063986002604167,8.011979166666666,5.725101318359375,7.364172453703704,11.06226417824074,12.99847366898148
1747732657.867234,2.5e-05,2036.6045998965992,2298.364,8.291002604166666,7.97937744140625,5.796473795572917,7.3595601851851855,11.144594907407408,13.131552372685185
1747732696.6275342,2.5e-05,2038.424655043658,2281.2866,8.102415364583333,8.002333170572916,5.720992838541667,7.348719618055555,11.021384548611111,12.949754050925925
1747732733.6733818,2.5e-05,2029.52658203125,2301.7102,8.342074381510416,7.9707853190104165,5.877225341796875,7.3537398726851855,11.151134259259258,13.159461805555555
1747732772.7716491,2.5e-05,2029.245209386489,2278.7073,8.019038899739583,7.9978564453125,5.703603515625,7.407824074074074,11.013248697916667,13.004489293981482
1747732811.529557,2.5e-05,2021.6583418543198,2309.5864,8.402931315104167,7.9542919921875,5.876715494791667,7.363010706018518,11.22371238425926,13.24076099537037
1747732848.3733141,2.5e-05,2022.5830115464155,2285.0305,8.583828125,7.83732666015625,5.719568277994791,7.363391203703704,11.106166087962963,13.068816550925925
1747732887.870841,2.5e-05,2017.5932421875,2273.041,8.452984212239583,7.7947119140625,5.66731689453125,7.350794270833333,11.03988208912037,12.979495081018518
1747732925.937869,2.5e-05,2012.9476459099265,2269.6746,8.500013834635416,7.8285107421875,5.65337158203125,7.356904658564815,11.00751953125,12.943870081018519
1747732963.185739,2.5e-05,2014.9144959214154,2267.583,8.062654622395833,7.865888671875,5.675879720052083,7.3180967881944445,10.960883969907407,12.883718171296296
1747732997.8748028,2.5e-05,2004.4206551585478,2267.6223,8.523682454427083,7.896419270833333,5.6901236979166665,7.353810763888889,10.967005931712963,12.870108506944444
