# c0 + a0 * ((av_mu_C_critical_surf^6) / (ln(1.0*time+3.480648e+01)))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.255321272345059; Max AE: 0.917155646220272
# Coefficients
# Task   a0                      c0
# 2   , -2.052233142144605e-04,  5.945547981034961e-01, 
# 3   , -2.061017012943032e-04,  8.249425718925152e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^6;                                             11|sp|0|log:1.0000000000000e+00,3.4806477736552e+01|div; ((av_mu_C_critical_surf^6) / (ln(1.0*time+3.480648e+01))); $\left(\frac{ \left(av_{mu, C, critical, surf}^6\right) }{ \left(\ln{ \left(1.0time+3.481e+01 \right)}\right) } \right)$; ((av_mu_C_critical_surf).^6 ./ log(1.0*time+3.480648e+01)); ((newdata$av_mu_C_critical_surf)^6 / log(1.0*newdata$time+3.480648e+01)); av_mu_C_critical_surf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 269                   
# 3   , 270                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  3.603023405854546e-01,  1.141451488661007e+03
PdAg_1_9_100,  4.212956441336370e-01,  3.743008006342801e-01,  1.073240622354672e+03
PdAg_1_9_100,  4.889175556194310e-01,  3.843695889559275e-01,  1.024178027492153e+03
PdAg_1_9_100,  5.056601140297000e-01,  3.920946472162528e-01,  9.865358215376559e+02
PdAg_1_9_100,  5.190263630918930e-01,  3.982854404171416e-01,  9.563696914145482e+02
PdAg_1_9_100,  5.343009987338970e-01,  4.034048649292425e-01,  9.314240631281290e+02
PdAg_1_9_100,  5.224295719363120e-01,  4.077397725621245e-01,  9.103011821851193e+02
PdAg_1_9_100,  5.245052994310410e-01,  4.114789053292768e-01,  8.920813576906914e+02
PdAg_1_9_100,  5.250038067660980e-01,  4.147523657704488e-01,  8.761306337015482e+02
PdAg_1_9_100,  5.324653140763990e-01,  4.176532333062540e-01,  8.619954583346122e+02
PdAg_1_9_100,  5.309811253181910e-01,  4.202501567649309e-01,  8.493413236491008e+02
PdAg_1_9_100,  5.301609565427799e-01,  4.225950668057299e-01,  8.379151850070331e+02
PdAg_1_9_100,  5.311850747278510e-01,  4.247280994863690e-01,  8.275214698056013e+02
PdAg_1_9_100,  5.331594707700800e-01,  4.266808511947000e-01,  8.180062170390937e+02
PdAg_1_9_100,  5.354507873556270e-01,  4.284785956576476e-01,  8.092462743891617e+02
PdAg_1_9_100,  5.337303696543760e-01,  4.301418334758790e-01,  8.011417477441370e+02
PdAg_1_9_100,  5.357515610659280e-01,  4.316873998303974e-01,  7.936106036320052e+02
PdAg_1_9_100,  5.338785022320920e-01,  4.331292722273392e-01,  7.865847332894427e+02
PdAg_1_9_100,  5.368098128623250e-01,  4.344791699894021e-01,  7.800070314955213e+02
PdAg_1_9_100,  5.372121836650180e-01,  4.357470062566592e-01,  7.738291940889378e+02
PdAg_1_9_100,  5.374193757726820e-01,  4.369412336505170e-01,  7.680100336371688e+02
PdAg_1_9_100,  5.370904880212340e-01,  4.380691120290773e-01,  7.625141747340148e+02
PdAg_1_9_100,  5.357670351206070e-01,  4.391369183246059e-01,  7.573110315160237e+02
PdAg_1_9_100,  5.243066765750370e-01,  4.401501127496662e-01,  7.523739977830948e+02
PdAg_1_9_100,  5.397703104721880e-01,  4.411134717335776e-01,  7.476797992335835e+02
PdAg_1_9_100,  5.406782826954460e-01,  4.420311952063470e-01,  7.432079706975215e+02
PdAg_1_9_100,  5.449528999218350e-01,  4.429069938995430e-01,  7.389404307420920e+02
PdAg_1_9_100,  5.492079417796780e-01,  4.437441609324680e-01,  7.348611328507702e+02
PdAg_1_9_100,  5.484023401121820e-01,  4.445456309313263e-01,  7.309557773509529e+02
PdAg_1_9_100,  5.513618316460450e-01,  4.453140291768705e-01,  7.272115719302116e+02
PdAg_1_5_100,  2.374958845661730e-01,  2.752541315402840e-01,  1.555869360093949e+03
PdAg_1_5_100,  4.808701435604430e-01,  2.943349030796998e-01,  1.462893707632376e+03
PdAg_1_5_100,  5.154914790070170e-01,  3.080592876887207e-01,  1.396018339882108e+03
PdAg_1_5_100,  5.367991849441260e-01,  3.185890224795351e-01,  1.344709672389239e+03
PdAg_1_5_100,  5.423108450430540e-01,  3.270274585862153e-01,  1.303591361153596e+03
PdAg_1_5_100,  5.500936576470050e-01,  3.340055525471206e-01,  1.269588918557756e+03
PdAg_1_5_100,  5.645630120222940e-01,  3.399143012165451e-01,  1.240797118308152e+03
PdAg_1_5_100,  5.557853067401700e-01,  3.450109716957785e-01,  1.215962364524245e+03
PdAg_1_5_100,  5.582907011266131e-01,  3.494729018369129e-01,  1.194220535832834e+03
PdAg_1_5_100,  5.565493546496050e-01,  3.534269646783789e-01,  1.174953412813205e+03
PdAg_1_5_100,  5.598480318312991e-01,  3.569667328419863e-01,  1.157705040340727e+03
PdAg_1_5_100,  5.575686028510159e-01,  3.601629910455966e-01,  1.142130502838277e+03
PdAg_1_5_100,  5.602593885180470e-01,  3.630704472317359e-01,  1.127963222686564e+03
PdAg_1_5_100,  5.581440247555720e-01,  3.657321692418647e-01,  1.114993341460753e+03
PdAg_1_5_100,  5.573180603724570e-01,  3.681826067374256e-01,  1.103052994892720e+03
PdAg_1_5_100,  5.579843483292020e-01,  3.704497033119558e-01,  1.092006021096356e+03
PdAg_1_5_100,  5.640054092902220e-01,  3.725564063640567e-01,  1.081740603348062e+03
PdAg_1_5_100,  5.670953068021050e-01,  3.745217681037821e-01,  1.072163905168090e+03
PdAg_1_5_100,  5.619488591146869e-01,  3.763617626967340e-01,  1.063198088589234e+03
PdAg_1_5_100,  5.641858757894110e-01,  3.780899023692795e-01,  1.054777312035846e+03
PdAg_1_5_100,  5.722223250453750e-01,  3.797177085700211e-01,  1.046845434476163e+03
PdAg_1_5_100,  5.681292230354840e-01,  3.812550769370053e-01,  1.039354237031716e+03
PdAg_1_5_100,  5.688182680948790e-01,  3.827105633192407e-01,  1.032262029268643e+03
PdAg_1_5_100,  5.669074847793930e-01,  3.840916103259940e-01,  1.025532545281702e+03
PdAg_1_5_100,  5.713037334532890e-01,  3.854047285274492e-01,  1.019134060750441e+03
PdAg_1_5_100,  5.726284043483260e-01,  3.866556426893782e-01,  1.013038680375569e+03
PdAg_1_5_100,  5.756184173897150e-01,  3.878494107696601e-01,  1.007221758039765e+03
PdAg_1_5_100,  5.748142709268410e-01,  3.889905214946870e-01,  1.001661421343153e+03
PdAg_1_5_100,  5.815291194929140e-01,  3.900829749424641e-01,  9.963381789427532e+02
PdAg_1_5_100,  5.845225345839020e-01,  3.911303495339106e-01,  9.912345941212354e+02
PdAg_1_1_100, -9.717271086694580e-01, -6.326444422231506e-01,  5.979823710693077e+03
PdAg_1_1_100, -9.805113751193140e-01, -5.593094611532575e-01,  5.622481362185552e+03
PdAg_1_1_100, -9.654552652811350e-01, -5.065612018169219e-01,  5.365452770973868e+03
PdAg_1_1_100, -9.271610956676301e-01, -4.660912501716117e-01,  5.168253189628940e+03
PdAg_1_1_100, -8.529977989918130e-01, -4.336589897221561e-01,  5.010219193474080e+03
PdAg_1_1_100, -7.530017323218090e-01, -4.068394039695669e-01,  4.879534305866416e+03
PdAg_1_1_100, -6.470710172478540e-01, -3.841297367570076e-01,  4.768875985687318e+03
PdAg_1_1_100, -5.593859615030060e-01, -3.645412084660020e-01,  4.673426166226088e+03
PdAg_1_1_100, -4.916379417262000e-01, -3.473922393187463e-01,  4.589863685945047e+03
PdAg_1_1_100, -4.356272700356220e-01, -3.321952058534551e-01,  4.515812482145609e+03
PdAg_1_1_100, -3.942969479298420e-01, -3.185904713313886e-01,  4.449520138246273e+03
PdAg_1_1_100, -3.578780939481840e-01, -3.063059819766449e-01,  4.389661006734995e+03
PdAg_1_1_100, -3.303847196540950e-01, -2.951314734442402e-01,  4.335210523975871e+03
PdAg_1_1_100, -3.034303343562620e-01, -2.849014189193019e-01,  4.285362120717712e+03
PdAg_1_1_100, -2.964391635700440e-01, -2.754834146746253e-01,  4.239470627927401e+03
PdAg_1_1_100, -2.763484965311610e-01, -2.667700623852095e-01,  4.197012721413377e+03
PdAg_1_1_100, -2.576351643592600e-01, -2.586731660869357e-01,  4.157558645109881e+03
PdAg_1_1_100, -2.410399546736480e-01, -2.511195005718636e-01,  4.120751591564403e+03
PdAg_1_1_100, -2.257372496018260e-01, -2.440476707790228e-01,  4.086292398563306e+03
PdAg_1_1_100, -2.107963275440860e-01, -2.374057438574378e-01,  4.053928010788903e+03
PdAg_1_1_100, -1.990275787567010e-01, -2.311494383055243e-01,  4.023442655965251e+03
PdAg_1_1_100, -1.875776586949730e-01, -2.252407212571941e-01,  3.994651009797041e+03
PdAg_1_1_100, -1.764119820223890e-01, -2.196467091875969e-01,  3.967392839393695e+03
PdAg_1_1_100, -1.649059173329500e-01, -2.143387971942236e-01,  3.941528760481947e+03
PdAg_1_1_100, -1.507812993782130e-01, -2.092919625708265e-01,  3.916936843902122e+03
PdAg_1_1_100, -1.405274874960350e-01, -2.044842027695196e-01,  3.893509876943180e+03
PdAg_1_1_100, -1.281630446115000e-01, -1.998960780499047e-01,  3.871153134790481e+03
