# FEAT_ID     Score                   Feature Expression
0             0.775120801692126826    ((av_mu_C_critical_surf * av_EA) / (av_IP^3))
1             0.775711728799728717    ((av_B_0 / av_EA) / (av_BE_H_subsurf * av_BE_H_surf))
2             0.775931514268601297    ((1.0 / av_PE) - (av_W_change_H / av_EA))
3             0.776191266935828184    ((av_B_0 / av_mu_C_critical_subsurf) / (av_E_coh * av_EA))
4             0.777813464130533871    ((av_EA / av_PE) * (av_BE_H_subsurf - av_W_change_H))
5             0.777975244263671484    ((av_d_band_center_surf / av_BE_H_surf) - (av_BE_H_surf / av_EA))
6             0.779592815480049772    (|(ln(1.0*av_EA-8.374148e-01)) - (av_d_band_center_surf / av_BE_H_subsurf)|)
7             0.779935330511627889    ((av_PE / av_E_b_C_subsurf) + (1.0 / av_EA))
8             0.780416748584095821    ((ln(1.0*av_EA-8.374148e-01)) - (av_BE_H_subsurf / av_EA))
9             0.781810689332261499    ((av_EA / av_BE_H_subsurf) * (av_E_b_C_subsurf - av_EA))
10            0.782136187054380705    (exp(1.912124e+00*(av_BE_H_subsurf * (av_EA-7.518551e-02))))
11            0.782236147542469396    ((av_d_band_center_surf / av_E_def_subsurf) / (av_E_b_C_subsurf - av_IP))
12            0.78233590057091551     ((av_IP / av_EA) + (av_d_band_center_surf / av_BE_H_subsurf))
13            0.782617233634568032    (exp(2.551187e+00*(av_BE_H_surf * (av_EA-1.099718e-01))))
14            0.782774210040116714    (exp(5.628789e-01*(av_mu_C_critical_subsurf * (av_EA-8.841399e-02))))
15            0.783101586455590915    ((|av_BE_H_subsurf - av_EA|) / (av_mu_C_critical_subsurf * av_EA))
16            0.785563389658965106    (|(av_PE / av_mu_C_critical_subsurf) - (1.0 / av_EA)|)
17            0.786391496124285494    ((av_d_band_center_surf / total_metal_loading) / (av_EA^3))
18            0.788442790970758423    ((|av_BE_H_subsurf - av_EA|) / (av_E_b_C_subsurf * av_EA))
19            0.788849219612540176    ((av_B_0 / av_EA) / (av_BE_H_surf * av_E_b_C_subsurf))
20            0.788965767851327104    (|(|av_W_change_H - av_EA|) - (|av_d_band_center_surf - av_BE_H_surf|)|)
21            0.789298284441634745    ((av_EA / av_B_0) * (av_BE_H_surf - av_mu_C_critical_subsurf))
22            0.789317457349766882    ((av_EA / av_E_def_subsurf) / (av_bulk_int_dist^6))
23            0.789492527504129238    ((av_d_band_center_surf / av_EA) / (av_EA * total_metal_loading))
24            0.790165693196984376    (exp(1.018531e+00*(av_mu_C_critical_surf * (av_EA-4.192712e-01))))
25            0.79103544102230583     ((av_EA / av_B_0) * (av_BE_H_surf * av_E_b_C_subsurf))
26            0.792234353952217529    (|(av_PE / av_BE_H_surf) - (1.0 / av_EA)|)
27            0.796538941915283405    ((av_B_0 / av_mu_C_critical_subsurf) / (av_BE_H_surf * av_EA))
28            0.797792630528016522    ((av_BE_H_surf / av_B_0) * (av_mu_C_critical_subsurf * av_EA))
29            0.798585094475309676    ((av_BE_H_subsurf / av_EA) / (av_E_b_C_subsurf - av_EA))
30            0.800595878440563014    ((av_B_0 / av_EA) / (av_mu_C_critical_surf + av_EA))
31            0.800692249866247763    ((av_EA / av_BE_H_subsurf) * (av_mu_C_critical_subsurf + av_EA))
32            0.800985187448863267    (|(ln(1.0*av_EA-8.374148e-01)) - (av_d_band_center_surf / av_BE_H_surf)|)
33            0.802910933165804863    ((av_BE_H_subsurf / av_EA) - (av_d_band_center_surf / av_BE_H_surf))
34            0.803763263577527032    (exp(1.431515e+02*(av_W_change_H * (av_EA-9.234685e-01))))
35            0.804326745550281164    ((av_mu_C_critical_surf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
36            0.804890090827389937    ((av_mu_C_critical_surf / av_EA) / (av_E_b_C_subsurf - av_EA))
37            0.808664808865074636    ((av_BE_H_subsurf / av_EA) / (av_mu_C_critical_subsurf + av_EA))
