# FEAT_ID     Score                   Feature Expression
0             0.70829199018547051     (av_BE_H_subsurf - av_BE_H_surf)
1             0.709754834050429495    (av_mu_C_critical_surf / av_d_band_center_surf)
2             0.71154158155372782     (av_BE_H_surf + av_mu_C_critical_surf)
3             0.712456374441274076    (av_BE_H_surf - av_E_b_C_subsurf)
4             0.715494845302199867    (av_mu_C_critical_surf^2)
5             0.715693566318806984    (|av_BE_H_subsurf - av_E_b_C_subsurf|)
6             0.715693566318806984    (av_BE_H_subsurf - av_E_b_C_subsurf)
7             0.716238573137979118    (av_BE_H_surf / av_BE_H_subsurf)
8             0.717007173318899405    (av_BE_H_surf + av_mu_C_critical_subsurf)
9             0.718285577007467313    (av_mu_C_critical_subsurf * av_E_coh)
10            0.718606495802343703    (av_BE_H_subsurf + av_mu_C_critical_subsurf)
11            0.720611989833367717    (1.0 / av_BE_H_subsurf)
12            0.721178765339199668    (av_BE_H_subsurf / av_d_band_center_surf)
13            0.721893162689674517    (av_BE_H_subsurf + av_mu_C_critical_surf)
14            0.722067182001919883    (av_W_change_H - av_E_b_C_subsurf)
15            0.722067182001919883    (|av_W_change_H - av_E_b_C_subsurf|)
16            0.723807653186114286    (av_E_b_C_subsurf * av_bulk_int_dist)
17            0.724267714051019751    (av_BE_H_subsurf / av_BE_H_surf)
18            0.726159802498327456    (av_BE_H_subsurf - av_E_def_subsurf)
19            0.726159802498327456    (|av_BE_H_subsurf - av_E_def_subsurf|)
20            0.726670871625803461    (exp(8.911325e-01*av_BE_H_subsurf))
21            0.727395983196454821    (av_BE_H_surf * av_E_b_C_subsurf)
22            0.72889005211437663     (exp(9.839602e-01*av_BE_H_surf))
23            0.728905386656688248    (av_mu_C_critical_surf^3)
24            0.729351459088379839    (av_BE_H_surf * av_mu_C_critical_subsurf)
25            0.729764140584575505    (av_mu_C_critical_surf^6)
26            0.731363517014273157    (1.0 / av_BE_H_surf)
27            0.732155448391652475    (av_W_change_H + av_mu_C_critical_subsurf)
28            0.732372848791046582    (av_BE_H_surf * av_mu_C_critical_surf)
29            0.733008027077716839    (ln(-1.0*av_BE_H_subsurf+5.256494e-02))
30            0.733343656617733708    (av_BE_H_subsurf * av_mu_C_critical_subsurf)
