# FEAT_ID     Score                   Feature Expression
0             0.806646498732106143    (exp(3.633263e-01*((std_dev+2.359502e+01) / (av_BE_H_subsurf-4.501659e-01))))
1             0.806702334140283805    ((av_mu_C_critical_surf / av_d_band_center_surf) / (ln(1.0*time+3.945775e+01)))
2             0.807219303481921835    (exp(9.487689e-02*((av_mu_C_critical_surf+3.919041e+00) / (std_dev+4.940447e+00))))
3             0.807461024185840648    ((av_PE * av_EA) * (av_E_b_C_subsurf^6))
4             0.807657348919396889    ((av_mu_C_critical_surf + av_EA) * cbrt(av_EA))
5             0.807736935125071609    ((av_E_coh * av_EA) * (av_mu_C_critical_subsurf^6))
6             0.807860531458927333    ((av_mu_C_critical_subsurf^6) * (av_mu_C_critical_subsurf + av_IP))
7             0.807954964582275781    ((total_metal_loading / av_BE_H_surf) * (|av_W_change_H|))
8             0.808019030098530711    ((av_mu_C_critical_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+3.945775e+01)))
9             0.808207003046791606    ((av_E_b_C_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+3.945775e+01)))
10            0.808474966411122931    ((av_EA / av_B_0) * (av_BE_H_subsurf^6))
11            0.808513242858203585    ((av_mu_C_critical_surf^3) / cbrt(std_dev))
12            0.808526999172308303    ((total_metal_loading / av_mu_C_critical_surf) * (|av_W_change_H|))
13            0.808909256266171051    ((av_bulk_int_dist * av_EA) * (av_E_b_C_subsurf^6))
14            0.809292482396892887    ((av_mu_C_critical_surf^6) / (ln(1.0*time+3.945775e+01)))
15            0.80965657643031308     ((av_BE_H_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+3.945775e+01)))
16            0.81013754844003083     ((exp(9.789388e-01*av_E_coh)) * (av_mu_C_critical_subsurf + av_EA))
17            0.811158689864536653    (exp(7.898907e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+5.007972e+00))))
18            0.811161911764460508    ((av_PE * av_EA) * (av_mu_C_critical_subsurf^6))
19            0.811222355298072739    ((total_metal_loading / av_BE_H_subsurf) * (|av_W_change_H|))
20            0.811678872512100691    (exp(8.689447e-01*(av_mu_C_critical_surf * (av_E_coh-2.753929e+00))))
21            0.812215537860629277    ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
22            0.81236124379433905     ((av_EA * surface_area) * (av_BE_H_subsurf^6))
23            0.813499788398566959    ((av_mu_C_critical_subsurf^6) * (av_EA * av_IP))
24            0.814646066124415591    (|(av_d_band_center_surf / av_E_def_subsurf) - (av_mu_C_critical_subsurf / av_W_change_H)|)
25            0.814775470751231912    ((av_d_band_center_surf * av_EA) * (av_E_b_C_subsurf^6))
26            0.814963471920380655    ((av_BE_H_surf^6) / (ln(1.0*time+3.945775e+01)))
27            0.815244792118491768    ((av_mu_C_critical_subsurf^6) * (av_W_change_H - av_EA))
28            0.81613646462493783     (exp(2.623009e-03*(av_W_change_H * (av_E_b_C_subsurf-4.749975e+00))))
29            0.81687091197376227     ((av_EA / av_E_b_C_subsurf) * (av_mu_C_critical_subsurf^6))
30            0.817009652822747068    ((av_E_b_C_subsurf^6) * (|av_E_def_subsurf - av_EA|))
31            0.818242627965648839    (exp(7.952390e-01*(av_mu_C_critical_subsurf * (av_E_coh-3.130847e+00))))
32            0.818522956419304282    (ln(1.0*|av_d_band_center_surf - (2.638200e+00*av_BE_H_surf+4.468267e+00)|-2.734796e-01))
33            0.819876998438039739    ((av_mu_C_critical_subsurf^6) * (|av_E_def_subsurf - av_EA|))
34            0.820649242144203206    ((av_mu_C_critical_subsurf + av_IP) * (av_E_b_C_subsurf^6))
35            0.820762487631693682    (sqrt(particle_diameter) * (av_delta_M1_M2_subsurf / av_B_0))
36            0.821312234838348032    (exp(1.954388e-01*((std_dev+3.748066e+01) / (av_BE_H_surf+5.362436e-01))))
37            0.822262779282492917    ((av_mu_C_critical_subsurf^6) * (av_d_band_center_surf * av_EA))
38            0.824687932805791668    (exp(9.934876e+01*((av_BE_H_subsurf+1.351721e+00) / (time+5.884727e+02))))
39            0.825189873693553455    (exp(7.725037e+01*((av_mu_C_critical_surf+3.834334e+00) / (time+6.480829e+02))))
40            0.82535650673980665     ((av_mu_C_critical_surf^6) / sqrt(std_dev))
41            0.825801240417848859    ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+3.945775e+01)))
42            0.828144445268295337    ((av_mu_C_critical_surf^6) * (particle_diameter / std_dev))
43            0.833683354721042935    ((av_mu_C_critical_surf^6) / cbrt(std_dev))
44            0.83428187400687992     (exp(1.431103e-03*((time+2.992444e+03) / (av_BE_H_surf+1.226953e+00))))
45            0.835139835475062986    ((av_mu_C_critical_surf^3) / (ln(1.0*time+3.945775e+01)))
46            0.835714214232441854    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
47            0.839444034804013084    (exp(2.779829e+01*((av_BE_H_surf+2.119204e+00) / (time+6.075537e+02))))
48            0.843631697461559193    (exp(4.252607e-01*((std_dev+1.042268e+01) / (av_mu_C_critical_surf+3.331128e+00))))
49            0.875719160628553928    (exp(2.345979e-03*((time+7.191439e+02) / (av_mu_C_critical_surf+4.051915e+00))))
#-----------------------------------------------------------------------
50            0.443694349889128037    ((time / av_bulk_int_dist) * av_E_def_subsurf)
51            0.44374001432412824     ((av_E_def_subsurf * time) / cbrt(av_bulk_int_dist))
52            0.44383967451831885     ((av_E_def_subsurf * time) / (av_d_band_center_surf + av_mu_C_critical_surf))
53            0.44399077742288845     ((av_E_def_subsurf * time) / sqrt(av_bulk_int_dist))
54            0.444016974600532632    ((av_E_def_subsurf * time) / (av_EA - av_IP))
55            0.444047441073983806    ((av_bulk_int_dist / av_IP) * (av_E_def_subsurf * time))
56            0.444062762413729106    ((av_E_def_subsurf * time) / cbrt(surface_area))
57            0.444068363526205045    ((av_E_def_subsurf * time) / cbrt(av_B_0))
58            0.444165397354571556    ((av_d_band_center_surf + av_mu_C_critical_subsurf) * (av_E_def_subsurf * time))
59            0.444184984228474133    ((av_E_def_subsurf * time) * (av_E_b_C_subsurf / av_BE_H_subsurf))
60            0.444290402151951258    ((av_bulk_int_dist * time) * (av_E_def_subsurf / av_PE))
61            0.444381676508125378    ((|av_d_band_center_surf - av_E_b_C_subsurf|) * (av_E_def_subsurf * time))
62            0.444390961708692245    ((av_E_def_subsurf * time) / (ln(1.0*av_B_0-1.160578e+01)))
63            0.444508389222569578    ((av_E_def_subsurf * time) * (av_mu_C_critical_subsurf / av_mu_C_critical_surf))
64            0.444522619382252016    ((time / av_BE_H_subsurf) * (av_E_def_subsurf * av_mu_C_critical_subsurf))
65            0.444557855914020583    ((av_E_def_subsurf * time) / cbrt(av_E_coh))
66            0.444636804410172448    ((av_E_b_C_subsurf * time) * (av_E_def_subsurf / av_mu_C_critical_surf))
67            0.444729590975255606    ((av_E_def_subsurf * time) / sqrt(av_E_coh))
68            0.444786821519639441    ((av_BE_H_subsurf * time) * (av_E_def_subsurf / av_mu_C_critical_surf))
69            0.444892759027274765    ((av_E_def_subsurf * time) / (av_d_band_center_surf - av_IP))
70            0.44516324855014211     ((av_E_def_subsurf * time) / (av_BE_H_subsurf - av_IP))
71            0.445195919776454785    ((av_E_def_subsurf * time) / (av_BE_H_surf + av_IP))
72            0.445406644145970754    ((av_E_def_subsurf * time) / (av_BE_H_surf - av_EA))
73            0.445443117201431371    (sqrt(total_metal_loading) * (av_E_def_subsurf * time))
74            0.445470929831488394    ((av_E_def_subsurf * time) / cbrt(av_IP))
75            0.445675192655535402    ((av_E_def_subsurf * time) / (av_EA + av_IP))
76            0.44580954029667702     ((av_E_def_subsurf * time) / (av_W_change_H - av_IP))
77            0.445825187390471778    ((av_BE_H_surf / av_E_coh) * (av_E_def_subsurf * time))
78            0.445859877867932575    ((av_E_def_subsurf * time) / (av_BE_H_subsurf + av_IP))
79            0.445936473509446207    ((av_E_def_subsurf * time) / (|av_BE_H_surf - av_IP|))
80            0.445973687551557363    ((time / av_PE) * (av_E_def_subsurf * av_IP))
81            0.445994597639126134    ((av_E_def_subsurf * time) / (|av_E_def_subsurf - av_IP|))
82            0.446133802728001017    ((av_EA * time) * (|av_mu_C_critical_subsurf - av_mu_C_critical_surf|))
83            0.446199740256191579    ((av_E_def_subsurf * time) / ln(total_metal_loading))
84            0.446228300337353723    ((av_E_def_subsurf * time) / cbrt(av_PE))
85            0.446257141250570089    ((av_E_def_subsurf * time) / sqrt(av_IP))
86            0.446353395647539175    ((av_E_def_subsurf * time) / av_IP)
87            0.446541067791805246    ((av_E_def_subsurf * time) / (av_E_def_subsurf + av_IP))
88            0.446545424464858565    (cbrt(total_metal_loading) * (av_E_def_subsurf * time))
89            0.446582081979611467    ((av_E_def_subsurf * time) / sqrt(av_PE))
90            0.44660676733410748     ((av_E_def_subsurf * time) / (av_W_change_H + av_IP))
91            0.446634870322872024    ((av_E_def_subsurf * time) / sqrt(av_EA))
92            0.446915812867282547    ((av_E_def_subsurf * time) / (av_B_0 * surface_area))
93            0.449410306836339701    ((av_delta_M1_M2_subsurf / av_EA) * (av_delta_M1_M2_subsurf * time))
94            0.450406444847415099    ((av_E_def_subsurf * time) / cbrt(av_EA))
95            0.451393545436565791    ((time / surface_area) / (av_bulk_int_dist^6))
96            0.452386261998144301    ((av_E_def_subsurf * time) / (av_IP * surface_area))
97            0.453487906581411027    ((time / surface_area) * (av_E_def_subsurf * total_metal_loading))
98            0.462464304027620843    ((av_E_def_subsurf * time) / (av_PE * surface_area))
99            0.464054850303551647    ((std_dev + particle_diameter) * (av_E_def_subsurf / av_PE))
#-----------------------------------------------------------------------
100           0.180659698204586466    ((av_EA * surface_area) * (|av_BE_H_subsurf - av_W_change_H|))
101           0.181272118551284694    ((av_PE * particle_diameter) / (av_W_change_H^3))
102           0.181615792964876677    ((av_BE_H_subsurf - av_mu_C_critical_subsurf) + (|av_d_band_center_surf - av_BE_H_surf|))
103           0.181616476045632663    ((av_bulk_int_dist / av_delta_M1_M2_subsurf) / (av_W_change_H^3))
104           0.181670188317318265    ((av_PE / av_delta_M1_M2_subsurf) / (av_W_change_H^3))
105           0.181670199475254701    (|(ln(1.0*av_EA-8.989962e-01)) - (av_IP / av_BE_H_surf)|)
106           0.181769129285897973    ((ln(1.0*av_E_def_subsurf+1.839024e-02)) / (av_W_change_H^3))
107           0.18194709250237559     ((av_mu_C_critical_subsurf / av_E_def_subsurf) / (av_W_change_H^3))
108           0.183060599091866893    ((av_mu_C_critical_surf / av_E_def_subsurf) / (av_W_change_H^3))
109           0.183161733206915062    ((av_BE_H_subsurf / av_E_def_subsurf) / (av_W_change_H^3))
110           0.183432018994698243    ((av_d_band_center_surf / av_delta_M1_M2_subsurf) / (av_W_change_H^3))
111           0.183649654727451789    ((av_E_coh / av_E_def_subsurf) / (av_W_change_H^3))
112           0.183864175803427066    ((av_BE_H_surf / av_E_def_subsurf) / (av_W_change_H^3))
