# FEAT_ID     Feature Postfix Expression (RPN)
0             11|6|add|0|log:1.0000000000000e+00,5.1740428417589e+01|div
1             13|11|mult|exp:7.5750477284451e-01,0.0000000000000e+00,-4.6148941742643e+00,4.8512468977435e+00
2             11|sp|3|sqrt|div
3             19|sp|3|cbrt|div
4             16|11|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
5             19|sp|3|sqrt|div
6             19|cb|3|cbrt|div
7             16|2|div|exp:3.4361344074586e-02,0.0000000000000e+00,2.4697256042480e+00,-2.9565734610170e+00
8             11|sp|0|log:1.0000000000000e+00,5.1740428417589e+01|div
9             11|sp|2|3|div|mult
10            19|2|div|exp:8.1172096383466e-01,0.0000000000000e+00,1.8822642871089e+00,-3.0336530992878e+00
11            11|sp|3|cbrt|div
12            3|11|div|exp:5.3710195385565e-01,0.0000000000000e+00,9.8364080548691e+00,3.3988743501415e+00
13            13|18|div|0|log:1.0000000000000e+00,5.1740428417589e+01|div
14            11|sq|0|log:1.0000000000000e+00,5.1740428417589e+01|div
15            18|13|add|0|log:1.0000000000000e+00,5.1740428417589e+01|div
16            2|3|div|19|sp|mult
17            16|18|div|0|log:1.0000000000000e+00,5.1740428417589e+01|div
18            18|12|sub|0|log:1.0000000000000e+00,5.1740428417589e+01|div
19            12|18|div|0|log:1.0000000000000e+00,5.1740428417589e+01|div
20            3|16|div|exp:1.8513566459711e-01,0.0000000000000e+00,3.0337579575262e+01,1.1624686535221e+00
21            3|19|div|exp:3.2112193825374e-01,0.0000000000000e+00,2.4075332645058e+01,-7.0844317410380e-03
22            13|cb|0|log:1.0000000000000e+00,5.1740428417589e+01|div
23            16|13|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
24            11|18|div|0|log:1.0000000000000e+00,5.1740428417589e+01|div
25            11|cb|0|log:1.0000000000000e+00,5.1740428417589e+01|div
26            13|0|div|exp:8.0128319533656e+01,0.0000000000000e+00,-4.1330595819746e+00,5.7419381563064e+02
27            16|12|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
28            16|cb|0|log:1.0000000000000e+00,5.1740428417589e+01|div
29            19|16|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
30            12|cb|0|log:1.0000000000000e+00,5.1740428417589e+01|div
31            13|sq|0|log:1.0000000000000e+00,5.1740428417589e+01|div
32            12|0|div|exp:8.9995379525434e+00,0.0000000000000e+00,4.0536298347624e+00,4.8936395283800e+02
33            13|12|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
34            19|log:-1.0000000000000e+00,5.4052070485879e-02|0|log:1.0000000000000e+00,5.1740428417589e+01|div
35            12|sq|0|log:1.0000000000000e+00,5.1740428417589e+01|div
36            19|18|div|0|log:1.0000000000000e+00,5.1740428417589e+01|div
37            0|12|div|exp:4.0563876616476e-03,0.0000000000000e+00,4.0228614734048e+02,4.0655911270289e+00
38            19|11|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
39            16|0|div|exp:5.3069750017750e+01,0.0000000000000e+00,2.0964878381106e+00,5.5643664970865e+02
40            19|0|div|exp:5.7041258685973e+01,0.0000000000000e+00,1.3205063992522e+00,5.6924855983737e+02
41            19|12|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
42            19|13|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
43            19|cb|0|log:1.0000000000000e+00,5.1740428417589e+01|div
44            19|sq|0|log:1.0000000000000e+00,5.1740428417589e+01|div
45            13|11|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
46            12|11|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div
47            16|sp|0|log:1.0000000000000e+00,5.1740428417589e+01|div
48            0|19|div|exp:1.9850577191475e-03,0.0000000000000e+00,7.9620975917101e+02,1.0193493963458e+00
