# FEAT_ID     Feature Postfix Expression (RPN)
0             9|15|div|2|cbrt|div
1             11|sp|4|9|div|mult
2             12|16|div|exp:3.8913593195601e-02,0.0000000000000e+00,2.4944222811246e+01,2.0625075035316e+00
3             10|11|div|exp:1.0346414279959e-02,0.0000000000000e+00,2.8211511282581e+02,3.7645063257555e+00
4             10|4|mult|19|cb|mult
5             5|11|div|exp:3.1115040761382e-01,0.0000000000000e+00,4.5538426187335e+00,3.8133431327331e+00
6             14|16|div|exp:2.0974886254256e-05,0.0000000000000e+00,3.8584626951106e+04,2.0646664894580e+00
7             19|13|mult|exp:1.8532303370260e+00,0.0000000000000e+00,1.8774218948188e+00,-3.8311070063980e+00
8             2|16|div|exp:6.0275735049350e-02,0.0000000000000e+00,1.0588376155934e+02,9.6655480149483e-01
9             11|5|add|12|exp:7.5234083418477e-01,0.0000000000000e+00|div
10            12|2|div|exp:8.1101966156360e-01,0.0000000000000e+00,6.0807510583525e+00,-3.4744619538249e+00
11            6|11|div|exp:2.3555803817902e-01,0.0000000000000e+00,1.0308261460283e+01,4.0519999960499e+00
12            12|9|mult|exp:4.6941995716397e-01,0.0000000000000e+00,4.5960245344811e+00,-3.0419941455947e+00
13            14|11|mult|exp:3.1526724812935e+00,0.0000000000000e+00,-1.6332384456653e-01,5.2730889737880e+00
14            18|11|sub|17|abs|div
15            12|11|div|exp:4.0515700912426e-01,0.0000000000000e+00,1.1128797627869e+01,4.0519030309537e+00
16            18|16|abd|log:1.0000000000000e+00,-2.8877737078609e-01,2.3838505026579e+00,3.8158247900046e+00
17            18|11|sub|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
18            16|sp|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
19            10|15|div|2|sqrt|div
20            11|16|div|exp:3.6948508982642e-01,0.0000000000000e+00,5.7052006756590e+00,2.1599999995186e+00
21            19|cb|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
22            19|sp|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
23            16|3|div|exp:2.9306520618061e+00,0.0000000000000e+00,2.1974692927515e+00,3.5216586655101e+00
24            18|13|add|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
25            11|sp|14|2|mult|div
26            19|sp|3|cbrt|div
27            19|3|div|exp:3.0467171021482e+00,0.0000000000000e+00,1.3395328002547e+00,4.4823168294197e+00
28            11|0|div|exp:2.4290065301328e+00,0.0000000000000e+00,3.6577075925366e+00,5.3462073476013e+02
29            13|5|abd|log:1.0000000000000e+00,-1.4057837734940e-01,-2.6561874243124e-01,8.8214091726100e+00
30            16|sp|3|cbrt|div
31            11|sp|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
32            19|sp|3|sqrt|div
33            16|2|div|exp:2.0118132925736e-01,0.0000000000000e+00,2.4707927367195e+00,-2.9817440283332e+00
34            19|2|div|exp:3.4834467177627e-01,0.0000000000000e+00,1.8801993295600e+00,-3.0027091038189e+00
35            11|sp|3|sqrt|div
36            19|cb|3|cbrt|div
37            2|3|div|19|sp|mult
38            11|sp|2|3|div|mult
39            18|12|sub|0|log:1.0000000000000e+00,-3.1765197750395e+00|div
40            11|sp|3|cbrt|div
41            3|16|div|exp:2.0610838246751e-01,0.0000000000000e+00,2.8900399819623e+01,1.0549267504392e+00
42            3|19|div|exp:3.5141999027256e-01,0.0000000000000e+00,2.1034736910530e+01,5.9896876846090e-02
43            13|0|div|exp:5.6633189061251e+01,0.0000000000000e+00,-4.0074085111004e+00,6.1581674899784e+02
44            12|0|div|exp:6.8585882727624e+00,0.0000000000000e+00,4.0154851153108e+00,4.9402075999577e+02
45            19|0|div|exp:7.8436989206440e+01,0.0000000000000e+00,1.3039789755552e+00,5.3554176157018e+02
46            16|0|div|exp:5.5212981049066e+01,0.0000000000000e+00,2.0937041946459e+00,5.2579186328451e+02
47            0|16|div|exp:1.5805959856552e-03,0.0000000000000e+00,2.0174683294713e+03,1.4778580320461e+00
48            0|19|div|exp:1.1561942507667e-03,0.0000000000000e+00,3.7060334278341e+02,1.3865661607862e+00
49            0|11|div|exp:2.9485724800473e-03,0.0000000000000e+00,6.7427793660098e+02,4.0519992599830e+00
#-----------------------------------------------------------------------
50            14|3|mult|4|cbrt|div
51            3|4|div|14|8|mult|mult
52            7|4|mult|14|3|mult|div
53            4|2|mult|7|3|mult|div
54            3|exp:4.7375231890301e-01,0.0000000000000e+00|14|log:-1.0000000000000e+00,3.8223027599023e-01|mult
55            3|8|div|14|1|mult|mult
56            14|2|mult|7|log|div
57            5|4|mult|14|3|mult|div
58            4|2|mult|5|3|mult|div
59            10|2|div|14|13|mult|div
60            11|1|mult|15|3|mult|mult
61            12|1|mult|15|3|mult|mult
62            3|8|div|15|1|mult|mult
63            8|7|mult|14|2|mult|div
64            4|3|div|14|5|mult|div
65            3|2|add|14|5|div|mult
66            14|3|mult|16|1|mult|mult
67            4|3|div|16|14|mult|div
68            4|14|div|9|3|mult|div
69            14|3|mult|16|4|div|mult
70            4|3|div|14|log:-1.0000000000000e+00,3.8223027599023e-01|div
71            16|3|mult|15|1|mult|mult
72            4|3|div|13|12|add|div
73            13|1|mult|15|3|mult|mult
74            14|3|mult|7|4|mult|div
75            9|3|mult|15|1|mult|mult
76            4|sq|14|3|mult|div
77            7|5|mult|14|2|mult|div
78            3|2|add|4|3|div|mult
79            4|15|div|14|3|mult|div
80            4|3|div|4|2|mult|mult
81            9|1|mult|14|3|mult|mult
82            3|1|mult|14|8|mult|mult
