# c0 + a0 * (av_BE_H_surf^6)
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.253268764145833; Max AE: 0.988062703958764
# Coefficients
# Task   a0                      c0
# 2   ,  6.273618750702216e-03, -3.783578133040822e-01, 
# 3   ,  6.133351202163877e-03, -5.496682292923348e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; eV^6;                                             16|sp; (av_BE_H_surf^6); $\left(av_{BE, H, surf}^6\right)$; (av_BE_H_surf).^6; av_BE_H_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 172                   
# 3   , 173                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.062451827416920e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  3.628741788873400e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.919675286925200e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.856868471553150e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.773647395214370e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.742250823045090e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.725813187048580e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.710137208355010e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.699577938430830e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.691444146104700e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.658907762370700e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.650229112638520e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.637375021423530e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.642144249687690e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.621887653386570e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.609797547787540e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.597681369110620e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.537741737812260e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.496764650829220e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_9_100,  2.453013105463630e-01,  2.587906351713973e-01,  1.015599566684160e+02
PdAg_1_5_100,  3.293542674131830e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.565338589410230e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.261682956735730e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.236877838869310e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.164592134781930e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.141497061269980e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.099035907134980e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.074551680388040e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.038357874315140e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.013479605126910e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  2.000269286823050e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.969854579108610e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.963439311488950e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.940684048443220e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.905512205622570e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.877437449997070e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.848761965650050e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.846523109974680e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_5_100,  1.849359671980280e-01,  3.592050996671818e-01,  1.175657849608262e+02
PdAg_1_1_100,  1.535896786579120e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.542341149952750e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.476543275391880e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.443594468047830e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.385113175840640e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.289499794158380e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  1.124408621718650e+00,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  9.217389182624810e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.995066396137220e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.704807885278290e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.640896201761730e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.305147648333780e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.196082741920870e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  8.088625391977590e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.987791951287240e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.811341630508190e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.616541677031310e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.431020909817240e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.336770425315350e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAg_1_1_100,  7.318398412815810e-01,  1.081223208920653e+00,  2.326537649520640e+02
PdAu_1_9_100,  8.319575347159480e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  7.195733252458120e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  6.293690562214960e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  6.029841566832330e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  5.621689151329150e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  5.466387208639329e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  5.301672649293200e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  5.147793772808130e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  4.874891471204990e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  4.682731346453220e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  4.561741947393160e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  4.225378192765640e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  4.067073142923030e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  3.810334251884040e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  3.637516913038650e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  3.505496597544310e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  3.176443127662200e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_9_100,  3.044310521274540e-01,  5.169564005679222e-01,  1.427109694499352e+02
PdAu_1_5_100,  1.440205434029630e+00,  6.254571129342893e-01,  1.600057265395690e+02
PdAu_1_5_100,  1.041393056856870e+00,  6.254571129342893e-01,  1.600057265395690e+02
PdAu_1_5_100,  9.021296624907440e-01,  6.254571129342893e-01,  1.600057265395690e+02
PdAu_1_5_100,  7.149799151621080e-01,  6.254571129342893e-01,  1.600057265395690e+02
PdAu_1_5_100,  6.413841153309749e-01,  6.254571129342893e-01,  1.600057265395690e+02
PdAu_1_5_100,  6.133552581111910e-01,  6.254571129342893e-01,  1.600057265395690e+02
