# FEAT_ID     Feature Postfix Expression (RPN)
0             18|1|div|6|cb|div
1             9|8|mult|13|6|mult|div
2             19|6|mult|7|5|mult|div
3             4|log:-1.0000000000000e+00,7.9000000000100e+01|6|17|div|add
4             9|8|mult|12|6|mult|div
5             7|6|div|19|17|sub|div
6             19|6|mult|exp:1.9959677429283e+00,0.0000000000000e+00,-9.5193405836719e-01,-2.7563543337590e-02
7             5|cb|11|6|mult|div
8             5|sq|19|6|mult|div
9             13|6|mult|5|sq|div
10            19|6|sub|12|6|mult|div
11            18|14|div|13|5|abd|div
12            11|6|mult|5|cb|div
13            7|inv|17|6|div|sub
14            12|6|mult|exp:7.2314609033898e-01,0.0000000000000e+00,-1.1030531996935e+00,-2.7385051200263e-01
15            12|6|mult|5|sq|div
16            18|16|abd|6|sp|div
17            10|16|div|13|6|mult|div
18            19|6|sub|13|6|mult|div
19            18|1|div|6|sq|div
20            7|16|div|6|inv|abd
21            16|10|div|13|6|mult|mult
22            6|7|div|19|17|sub|mult
23            6|10|div|16|12|sub|mult
24            6|14|div|8|sp|div
25            19|6|div|13|6|sub|div
26            6|19|div|12|6|add|mult
27            10|12|div|16|6|mult|div
28            6|log:1.0000000000000e+00,-8.4413760507420e-01|18|19|div|sub
29            16|10|div|12|6|mult|mult
30            6|log:1.0000000000000e+00,-8.4413760507420e-01|18|16|div|sub
31            11|6|div|13|6|sub|div
32            11|6|div|12|6|add|div
33            10|6|div|11|6|add|div
34            19|6|div|12|6|add|div
35            19|6|div|18|16|div|sub
36            5|19|div|5|6|div|sub
37            11|6|mult|exp:2.1054853000563e+00,0.0000000000000e+00,2.4028782758878e+00,-7.0770582739966e-01
38            6|11|div|13|6|sub|mult
39            6|11|div|12|6|add|mult
40            6|8|div|14|6|add|div
41            8|sp|14|6|div|mult
42            8|6|div|14|6|add|mult
43            18|6|div|exp:2.1549321397418e-01,0.0000000000000e+00,1.7241921031235e+00,-8.9899997957572e-01
44            6|18|div|exp:1.8940425176247e+00,0.0000000000000e+00,-9.0739617132424e-01,1.9239481460562e+00
45            11|6|add|6|10|div|mult
46            6|8|div|exp:2.0295438973133e-01,0.0000000000000e+00,-1.0969968523351e+00,-2.5519703170059e+00
47            17|2|mult|exp:3.8296804770168e+01,0.0000000000000e+00,-7.2345150433803e-02,-5.9182732843019e+00
48            18|14|mult|exp:9.1035551350985e+01,0.0000000000000e+00,2.4243982205118e+00,-2.1067126039206e-01
49            15|7|abd|exp:5.4420954208189e+01,0.0000000000000e+00,1.5349437652520e-01,-2.4848882512903e-01
#-----------------------------------------------------------------------
50            6|17|div|17|12|mult|div
51            8|sp|15|2|mult|div
52            4|17|div|12|11|sub|div
53            6|19|div|6|17|div|abd
54            18|6|mult|17|sq|div
55            14|2|mult|8|sq|div
56            2|6|div|15|cb|mult
57            17|1|div|19|18|add|abd
58            17|4|mult|19|6|add|mult
59            8|cb|14|2|mult|div
60            17|8|mult|19|6|add|mult
61            17|15|div|12|11|sub|abd
62            10|0|div|exp:5.6510096679770e+04,0.0000000000000e+00,-1.4711373633734e+02,1.3074684391128e+05
63            17|9|div|19|6|add|mult
64            8|sq|14|2|mult|div
65            8|exp:1.0054282420110e+00,0.0000000000000e+00|14|2|mult|div
66            9|6|div|17|abs|mult
67            17|16|div|19|6|add|mult
68            4|log:-1.0000000000000e+00,7.9000000000100e+01|19|14|div|abd
69            17|13|sub|17|1|div|abd
70            17|7|mult|12|11|sub|mult
71            17|10|div|19|6|add|mult
72            17|1|div|12|11|sub|mult
73            17|12|div|19|6|add|mult
74            17|13|div|19|6|add|mult
75            17|1|div|16|7|mult|abd
76            17|19|div|19|6|add|mult
77            3|2|add|14|8|div|mult
78            6|cb|16|6|add|mult
79            17|5|add|18|13|abd|abd
80            6|9|div|17|abs|div
81            14|2|mult|8|exp:1.0054282420110e+00,0.0000000000000e+00|div
82            17|11|div|19|6|add|mult
83            17|12|add|17|1|div|abd
84            14|2|mult|8|cb|div
85            17|1|div|12|abd
86            15|2|mult|8|sp|div
87            7|16|div|1|17|div|abd
88            19|6|add|18|17|mult|mult
89            17|11|add|17|1|div|abd
90            17|1|div|11|abd
91            17|15|div|19|6|add|abd
92            17|1|div|14|12|add|abd
93            18|5|add|14|12|sub|abd
94            17|1|div|14|11|add|abd
95            17|1|div|19|16|add|abd
96            11|6|add|17|1|div|abd
97            17|1|div|19|7|mult|abd
98            18|17|abd|13|5|abd|abd
99            17|1|div|12|6|add|abd
#-----------------------------------------------------------------------
100           17|abs|0|sqrt|div
101           12|0|div|19|18|sub|mult
102           19|18|sub|3|0|mult|div
103           17|sq|18|0|mult|div
104           17|sq|11|0|mult|div
105           17|abs|19|0|mult|div
106           19|18|sub|13|0|div|mult
107           17|11|mult|17|0|div|mult
108           17|14|mult|17|0|div|mult
109           19|18|sub|19|0|div|mult
110           17|8|mult|17|0|div|mult
111           17|abs|15|0|div|mult
112           17|sq|10|0|mult|div
113           17|sq|6|0|mult|div
114           17|sq|16|0|mult|div
115           17|abs|4|0|mult|div
116           19|18|sub|4|0|mult|div
117           17|cbrt|17|0|div|mult
118           17|0|div|17|mult
119           17|sq|16|0|div|mult
120           17|sq|15|0|mult|div
121           17|sq|19|0|div|mult
122           17|sq|9|0|mult|div
123           1|0|div|17|abs|mult
124           11|0|div|19|18|sub|mult
125           17|sq|8|0|mult|div
126           6|1|mult|0|sqrt|div
127           17|13|mult|17|0|div|mult
128           17|12|mult|17|0|div|mult
129           17|sq|4|0|mult|div
130           17|sq|5|0|mult|div
131           17|sq|7|0|mult|div
132           6|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
133           19|18|sub|14|0|div|mult
134           5|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
135           10|0|div|19|18|sub|mult
136           19|18|sub|18|0|mult|div
137           7|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
138           16|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
139           17|sq|3|0|mult|div
140           17|sq|2|0|mult|div
141           12|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
142           15|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
143           9|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
144           13|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
145           19|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
146           11|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
147           1|0|div|17|sq|mult
148           10|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
149           14|0|div|16|log:1.0000000000000e+00,2.6350000001000e+00|div
#-----------------------------------------------------------------------
150           4|7|div|16|6|abd|mult
151           4|sq|18|cbrt|div
152           9|cbrt|4|cb|mult
153           4|cb|15|log:1.0000000000000e+00,1.0987649852238e-03|div
154           4|cb|15|log|div
155           9|4|mult|19|5|sub|div
156           8|4|mult|2|cbrt|div
157           11|4|mult|4|16|div|mult
158           4|sqrt|4|8|div|mult
159           4|cb|19|exp:3.3832790644946e-01,0.0000000000000e+00|div
160           4|cb|15|sqrt|mult
161           4|cb|19|cbrt|mult
162           4|cb|18|11|mult|div
