# c0 + a0 * (exp(2.296971e-03*((time+7.172205e+02) / (av_mu_C_critical_surf+4.049720e+00))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.202562641691174; Max AE: 0.540957239842372
# Coefficients
# Task   a0                      c0
# 2   , -4.755210872354321e+00,  5.083338885789404e-01, 
# 3   , -4.623690997073398e+00,  7.104450409965614e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|11|div|exp:2.2969709359272e-03,0.0000000000000e+00,7.1722053546506e+02,4.0497197426758e+00; (exp(2.296971e-03*((time+7.172205e+02) / (av_mu_C_critical_surf+4.049720e+00)))); $\left(\exp{ \left(2.297e-03\left(\frac{ time +7.172e+02 }{ av_{mu, C, critical, surf}+4.050e+00 } \right) \right)}\right)$; exp(2.296971e-03.*((time+7.172205e+02) ./ (av_mu_C_critical_surf+4.049720e+00))); time,av_mu_C_critical_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 211                   
# 3   , 220                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  4.212956441336370e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.056601140297000e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.190263630918930e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.224295719363120e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.245052994310410e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.250038067660980e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.324653140763990e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.309811253181910e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.301609565427799e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.311850747278510e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.331594707700800e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.354507873556270e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.337303696543760e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.357515610659280e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.368098128623250e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.357670351206070e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.243066765750370e-01,  5.083338885789404e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.397703104721880e-01,  5.083338885789404e-01,  0.000000000000000e+00
