# c0 + a0 * (exp(1.461944e-03*((time+2.485608e+03) / (av_BE_H_surf+1.382665e+00))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.241174103978171; Max AE: 0.67253735457837
# Coefficients
# Task   a0                      c0
# 2   , -4.419823648761464e+01,  7.350586480655782e-01, 
# 3   , -4.295432886939843e+01,  9.275099510492022e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|16|div|exp:1.4619444684637e-03,0.0000000000000e+00,2.4856078654240e+03,1.3826652197235e+00; (exp(1.461944e-03*((time+2.485608e+03) / (av_BE_H_surf+1.382665e+00)))); $\left(\exp{ \left(1.462e-03\left(\frac{ time +2.486e+03 }{ av_{BE, H, surf}+1.383e+00 } \right) \right)}\right)$; exp(1.461944e-03.*((time+2.485608e+03) ./ (av_BE_H_surf+1.382665e+00))); time,av_BE_H_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 211                   
# 3   , 220                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  4.212956441336370e-01,  3.431835462254831e-01,  8.866306282376391e-03
PdAg_1_9_100,  5.056601140297000e-01,  3.625858942499018e-01,  8.427321617686076e-03
PdAg_1_9_100,  5.190263630918930e-01,  3.719237987840829e-01,  8.216048379741440e-03
PdAg_1_9_100,  5.224295719363120e-01,  3.899031720396704e-01,  7.809258998888524e-03
PdAg_1_9_100,  5.245052994310410e-01,  3.985562314958658e-01,  7.613480611698344e-03
PdAg_1_9_100,  5.250038067660980e-01,  4.069923584588710e-01,  7.422610395295724e-03
PdAg_1_9_100,  5.324653140763990e-01,  4.152169914336269e-01,  7.236525301673026e-03
PdAg_1_9_100,  5.309811253181910e-01,  4.232354325815705e-01,  7.055105367640350e-03
PdAg_1_9_100,  5.301609565427799e-01,  4.310528511387735e-01,  6.878233637489000e-03
PdAg_1_9_100,  5.311850747278510e-01,  4.386742867483830e-01,  6.705796087593875e-03
PdAg_1_9_100,  5.331594707700800e-01,  4.461046527095237e-01,  6.537681552905986e-03
PdAg_1_9_100,  5.354507873556270e-01,  4.533487391447433e-01,  6.373781655287908e-03
PdAg_1_9_100,  5.337303696543760e-01,  4.604112160880569e-01,  6.213990733645760e-03
PdAg_1_9_100,  5.357515610659280e-01,  4.672966364955674e-01,  6.058205775812885e-03
PdAg_1_9_100,  5.368098128623250e-01,  4.805539516753404e-01,  5.758254550756925e-03
PdAg_1_9_100,  5.357670351206070e-01,  5.051319098375334e-01,  5.202169961972928e-03
PdAg_1_9_100,  5.243066765750370e-01,  5.108961809404118e-01,  5.071751385102931e-03
PdAg_1_9_100,  5.397703104721880e-01,  5.165159415718086e-01,  4.944602406365472e-03
PdAg_1_9_100,  5.406782826954460e-01,  5.219948146141314e-01,  4.820641056824792e-03
PdAg_1_9_100,  5.449528999218350e-01,  5.273363321240025e-01,  4.699787422509136e-03
PdAg_1_9_100,  5.492079417796780e-01,  5.325439376092653e-01,  4.581963592892720e-03
PdAg_1_9_100,  5.484023401121820e-01,  5.376209882489056e-01,  4.467093610669267e-03
PdAg_1_5_100,  2.374958845661730e-01,  1.915178176277498e-01,  1.229779451924832e-02
PdAg_1_5_100,  4.808701435604430e-01,  2.042798601184134e-01,  1.200904900574260e-02
PdAg_1_5_100,  5.154914790070170e-01,  2.167422568061996e-01,  1.172708307953922e-02
PdAg_1_5_100,  5.423108450430540e-01,  2.407960896635847e-01,  1.118285700246201e-02
PdAg_1_5_100,  5.500936576470050e-01,  2.524011051815351e-01,  1.092028961425406e-02
PdAg_1_5_100,  5.645630120222940e-01,  2.637336412593932e-01,  1.066388716523251e-02
PdAg_1_5_100,  5.557853067401700e-01,  2.748000955659223e-01,  1.041350490598490e-02
PdAg_1_5_100,  5.582907011266131e-01,  2.856067155561088e-01,  1.016900148573611e-02
PdAg_1_5_100,  5.598480318312991e-01,  3.064647124173375e-01,  9.697082275405774e-03
PdAg_1_5_100,  5.575686028510159e-01,  3.165278644598030e-01,  9.469400068101295e-03
PdAg_1_5_100,  5.602593885180470e-01,  3.263547391763264e-01,  9.247063714946635e-03
PdAg_1_5_100,  5.581440247555720e-01,  3.359508842297600e-01,  9.029947698199616e-03
PdAg_1_5_100,  5.573180603724570e-01,  3.453217170268544e-01,  8.817929447206271e-03
PdAg_1_5_100,  5.640054092902220e-01,  3.634084824767712e-01,  8.408710281754158e-03
PdAg_1_5_100,  5.670953068021050e-01,  3.721346258303183e-01,  8.211278346749411e-03
PdAg_1_5_100,  5.619488591146869e-01,  3.806558840933236e-01,  8.018482005986061e-03
PdAg_1_5_100,  5.641858757894110e-01,  3.889770678560583e-01,  7.830212418237543e-03
PdAg_1_5_100,  5.722223250453750e-01,  3.971028747587569e-01,  7.646363297809953e-03
PdAg_1_5_100,  5.681292230354840e-01,  4.050378921436194e-01,  7.466830854539596e-03
PdAg_1_5_100,  5.688182680948790e-01,  4.127865996445527e-01,  7.291513735199219e-03
PdAg_1_5_100,  5.713037334532890e-01,  4.277424801029950e-01,  6.953131898117704e-03
PdAg_1_5_100,  5.726284043483260e-01,  4.349580962517344e-01,  6.789876150328731e-03
PdAg_1_5_100,  5.756184173897150e-01,  4.420042936655239e-01,  6.630453558529983e-03
PdAg_1_5_100,  5.815291194929140e-01,  4.556042503285581e-01,  6.322749954408919e-03
PdAg_1_5_100,  5.845225345839020e-01,  4.621656872959521e-01,  6.174295231125271e-03
PdAg_1_1_100, -9.654552652811350e-01, -7.918285742410652e-01,  3.454633812673753e-02
PdAg_1_1_100, -9.271610956676301e-01, -7.646120421964243e-01,  3.393055491438543e-02
PdAg_1_1_100, -7.530017323218090e-01, -7.116257223372093e-01,  3.273172156559191e-02
PdAg_1_1_100, -6.470710172478540e-01, -6.858387939050833e-01,  3.214828361690018e-02
PdAg_1_1_100, -4.916379417262000e-01, -6.356356880924029e-01,  3.101242142414621e-02
PdAg_1_1_100, -4.356272700356220e-01, -6.112032704400409e-01,  3.045962973845964e-02
PdAg_1_1_100, -3.942969479298420e-01, -5.872063569089067e-01,  2.991669148032668e-02
PdAg_1_1_100, -3.578780939481840e-01, -5.636371847044068e-01,  2.938343101390277e-02
PdAg_1_1_100, -3.034303343562620e-01, -5.177517024836675e-01,  2.834525651041104e-02
PdAg_1_1_100, -2.964391635700440e-01, -4.954205489096200e-01,  2.784000663284397e-02
PdAg_1_1_100, -2.763484965311610e-01, -4.734874447448301e-01,  2.734376275734600e-02
PdAg_1_1_100, -2.576351643592600e-01, -4.519452948192382e-01,  2.685636435330269e-02
PdAg_1_1_100, -2.410399546736480e-01, -4.307871304331118e-01,  2.637765375153343e-02
PdAg_1_1_100, -2.107963275440860e-01, -3.895955023462451e-01,  2.544567928014452e-02
PdAg_1_1_100, -1.990275787567010e-01, -3.695487135090317e-01,  2.499211392482019e-02
PdAg_1_1_100, -1.875776586949730e-01, -3.498592556277710e-01,  2.454663330283252e-02
PdAg_1_1_100, -1.764119820223890e-01, -3.305207593326306e-01,  2.410909330504190e-02
PdAg_1_1_100, -1.649059173329500e-01, -3.115269687868231e-01,  2.367935239103213e-02
PdAg_1_1_100, -1.507812993782130e-01, -2.928717396628984e-01,  2.325727154332337e-02
PdAg_1_1_100, -1.405274874960350e-01, -2.745490371551081e-01,  2.284271422240119e-02
PdAg_1_1_100, -1.281630446115000e-01, -2.565529340271939e-01,  2.243554632254715e-02
PdAg_1_1_100, -1.177762941936660e-01, -2.388776086949838e-01,  2.203563612845687e-02
PdAg_1_1_100, -1.052140905390360e-01, -2.044665220755697e-01,  2.125707369352676e-02
PdAu_1_9_100, -4.245180861522260e-01, -3.920983561119052e-02,  1.751808545333560e-02
PdAu_1_9_100, -9.100467303064901e-02, -2.247691102942304e-02,  1.713949739391254e-02
PdAu_1_9_100, -7.191156478202700e-02, -6.105606184170058e-03,  1.676909110293211e-02
PdAu_1_9_100, -3.733330199173200e-02,  9.911893986017549e-03,  1.640668976199454e-02
PdAu_1_9_100, -1.007560701613500e-02,  2.558323564919276e-02,  1.605212037397005e-02
PdAu_1_9_100,  9.299946229292000e-03,  4.091589973001342e-02,  1.570521368041640e-02
PdAu_1_9_100,  4.079877212234700e-02,  5.591720548086088e-02,  1.536580408078110e-02
PdAu_1_9_100,  7.894321375694401e-02,  8.495423152893164e-02,  1.470883157790290e-02
PdAu_1_9_100,  1.082976085838650e-01,  1.127497652620770e-01,  1.407994825716375e-02
PdAu_1_9_100,  1.313415091122350e-01,  1.393568872941811e-01,  1.347795315178076e-02
PdAu_1_9_100,  1.429267254119260e-01,  1.522307583690826e-01,  1.318667747885863e-02
PdAu_1_9_100,  1.597320334915230e-01,  1.648264087514039e-01,  1.290169664289584e-02
PdAu_1_9_100,  1.699090731693030e-01,  1.771498511434103e-01,  1.262287460447674e-02
PdAu_1_9_100,  1.835385422534630e-01,  1.892069683052408e-01,  1.235007826417005e-02
PdAu_1_9_100,  2.019303936948270e-01,  2.010035158631215e-01,  1.208317739899218e-02
PdAu_1_9_100,  2.228328257008080e-01,  2.348854474503076e-01,  1.131658727504729e-02
PdAu_1_9_100,  2.440082744924090e-01,  2.456948251018082e-01,  1.107202146178165e-02
PdAu_1_9_100,  2.700130477468170e-01,  2.666178157829573e-01,  1.059863174436583e-02
PdAu_1_9_100,  3.090110205184420e-01,  2.963369950867665e-01,  9.926225294118953e-03
PdAu_1_9_100,  3.588392118477170e-01,  3.241707076301564e-01,  9.296478164927733e-03
PdAu_1_5_100, -8.038512742030930e-01, -1.992164339332901e-01,  2.113828867947420e-02
PdAu_1_5_100, -3.409682634967890e-01, -1.799536143587460e-01,  2.070246089299811e-02
PdAu_1_5_100, -3.133863092721550e-01, -1.610879542772795e-01,  2.027561897393753e-02
PdAu_1_5_100, -2.650632524963940e-01, -1.426112650816961e-01,  1.985757765229428e-02
PdAu_1_5_100, -2.174925417142420e-01, -1.245155269969447e-01,  1.944815547795431e-02
PdAu_1_5_100, -1.362761787390710e-01, -8.943564840638751e-02,  1.865446139922365e-02
PdAu_1_5_100, -9.689959266113200e-02, -5.578740645363271e-02,  1.789315858203583e-02
PdAu_1_5_100, -7.919011777646100e-02, -3.948179673229599e-02,  1.752423866538019e-02
PdAu_1_5_100, -7.525787289907200e-02, -2.351237495406805e-02,  1.716292511426819e-02
PdAu_1_5_100, -4.786224463248100e-02,  7.445487859700681e-03,  1.646249303204148e-02
PdAu_1_5_100, -2.593796229460700e-02,  2.244736610215856e-02,  1.612307047959051e-02
PdAu_1_5_100, -1.512413556708100e-02,  3.713993664773831e-02,  1.579064611805072e-02
PdAu_1_5_100,  2.416643494279400e-02,  5.152957678132400e-02,  1.546507565920180e-02
PdAu_1_5_100,  2.409704628662700e-02,  6.562253230137714e-02,  1.514621778974807e-02
PdAu_1_5_100,  2.990216406339200e-02,  7.942492023091506e-02,  1.483393410998167e-02
PdAu_1_5_100,  6.101614798206100e-02,  9.294273147259381e-02,  1.452808907371044e-02
PdAu_1_5_100,  7.309947033697700e-02,  1.061818334090495e-01,  1.422854992942432e-02
PdAu_1_5_100,  9.356113070450700e-02,  1.191479724496251e-01,  1.393518666267477e-02
PdAu_1_5_100,  1.136676485138780e-01,  1.318467765245901e-01,  1.364787193964225e-02
PdAu_1_5_100,  1.369928787734220e-01,  1.442837575279334e-01,  1.336648105186716e-02
PdAu_1_5_100,  1.588196272209420e-01,  1.564643137097917e-01,  1.309089186212038e-02
PdAu_1_5_100,  1.785182843851090e-01,  1.683937320195506e-01,  1.282098475138980e-02
PdAu_1_5_100,  2.045384443122770e-01,  1.800771904006357e-01,  1.255664256695991e-02
PdAu_1_5_100,  2.273428967445060e-01,  1.915197600379902e-01,  1.229775057156183e-02
PdAu_1_5_100,  2.487554516102670e-01,  2.027264075592138e-01,  1.204419639357186e-02
PdAu_1_5_100,  2.698969616536510e-01,  2.137019971903189e-01,  1.179586997823670e-02
PdAu_1_5_100,  2.565483015813650e-01,  2.244512928670399e-01,  1.155266353990441e-02
PdAu_1_1_100, -9.568121972548200e-01, -1.165123831976651e+00,  4.299226917288212e-02
PdAu_1_1_100, -9.568121972548200e-01, -1.101944860263700e+00,  4.156282363989904e-02
PdAu_1_1_100, -9.568121972548200e-01, -1.011093168283732e+00,  3.950727348224904e-02
PdAu_1_1_100, -9.527045141986290e-01, -9.530355462551378e-01,  3.819370021230957e-02
PdAu_1_1_100, -9.516325070624611e-01, -9.247346794458376e-01,  3.755338356037187e-02
PdAu_1_1_100, -9.506663607269330e-01, -8.969082761261059e-01,  3.692380180482990e-02
PdAu_1_1_100, -9.465978713907660e-01, -8.161969679299639e-01,  3.509768124866790e-02
PdAu_1_1_100, -9.450757646884210e-01, -7.901901972632737e-01,  3.450926929530913e-02
PdAu_1_1_100, -9.438406491539700e-01, -7.646194296082979e-01,  3.393072205706941e-02
PdAu_1_1_100, -9.425030865561980e-01, -7.394773553828989e-01,  3.336187415218876e-02
PdAu_1_1_100, -9.409292111285500e-01, -7.147567875499495e-01,  3.280256297152940e-02
PdAu_1_1_100, -9.389000320363100e-01, -6.904506595628599e-01,  3.225262863209256e-02
PdAu_1_1_100, -9.358850517740310e-01, -6.430540473063338e-01,  3.118026430213094e-02
PdAu_1_1_100, -9.346340465590610e-01, -6.199500143849834e-01,  3.065752776878928e-02
PdAu_1_1_100, -9.331182416744070e-01, -5.972333201326870e-01,  3.014355490340896e-02
PdAu_1_1_100, -9.265071722522060e-01, -5.101116773941730e-01,  2.817239836726690e-02
PdAu_1_1_100, -9.252668633337100e-01, -4.892364207560737e-01,  2.770008864866650e-02
PdAu_1_1_100, -9.240702334290249e-01, -4.687111373953624e-01,  2.723569719344491e-02
