# c0 + a0 * (exp(2.431196e-03*((time+8.246299e+02) / (av_mu_C_critical_surf+4.051998e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.193912546016333; Max AE: 0.745801368402963
# Coefficients
# Task   a0                      c0
# 2   ,  4.852896687898919e+00,  2.822327826481481e-01, 
# 3   ,  4.918130314546485e+00,  7.586310486661935e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|11|div|exp:2.4311956371176e-03,0.0000000000000e+00,8.2462986730586e+02,4.0519984658858e+00; (exp(2.431196e-03*((time+8.246299e+02) / (av_mu_C_critical_surf+4.051998e+00)))); $\left(\exp{ \left(2.431e-03\left(\frac{ time +8.246e+02 }{ av_{mu, C, critical, surf}+4.052e+00 } \right) \right)}\right)$; exp(2.431196e-03.*((time+8.246299e+02) ./ (av_mu_C_critical_surf+4.051998e+00))); time,av_mu_C_critical_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 164                   
# 3   , 181                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  3.099375324862660e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.919675286925200e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.813651505179750e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.773647395214370e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.739275035497000e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.725813187048580e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.710137208355010e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.699577938430830e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.691444146104700e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.679801391469650e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.658907762370700e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.650229112638520e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.642144249687690e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.586590858830060e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.564021611090790e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.562832756759230e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.537741737812260e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_9_100,  2.496764650829220e-01,  2.822327826481481e-01,  0.000000000000000e+00
PdAg_1_5_100,  5.770639017232591e-01,  2.825989022382808e-01,  7.544351624992825e-05
PdAg_1_5_100,  2.565338589410230e-01,  2.825024462290460e-01,  5.556755031903481e-05
PdAg_1_5_100,  2.303037511075600e-01,  2.824314020305098e-01,  4.092800550585951e-05
PdAg_1_5_100,  2.195369868150280e-01,  2.823583337769500e-01,  2.587137886429400e-05
PdAg_1_5_100,  2.164592134781930e-01,  2.823405333943876e-01,  2.220338761966519e-05
PdAg_1_5_100,  2.121100061106850e-01,  2.823121459295962e-01,  1.635379579500916e-05
PdAg_1_5_100,  2.099035907134980e-01,  2.823008939656780e-01,  1.403518803516809e-05
PdAg_1_5_100,  2.050856479851930e-01,  2.822829497036125e-01,  1.033754862111243e-05
PdAg_1_5_100,  2.038357874315140e-01,  2.822758371209713e-01,  8.871912095434360e-06
PdAg_1_5_100,  2.000269286823050e-01,  2.822599982078717e-01,  5.608106142353641e-06
PdAg_1_5_100,  1.969854579108610e-01,  2.822528281346203e-01,  4.130622958073226e-06
PdAg_1_5_100,  1.963439311488950e-01,  2.822499861264977e-01,  3.544991673225645e-06
PdAg_1_5_100,  1.926261364587620e-01,  2.822454537853958e-01,  2.611046157100511e-06
PdAg_1_5_100,  1.891192110734720e-01,  2.822421155118799e-01,  1.923153187072499e-06
PdAg_1_5_100,  1.877437449997070e-01,  2.822407923175254e-01,  1.650492456878583e-06
PdAg_1_5_100,  1.864446344370330e-01,  2.822396567229635e-01,  1.416489008012861e-06
PdAg_1_5_100,  1.849359671980280e-01,  2.822371278829499e-01,  8.953899250761720e-07
PdAg_1_1_100,  1.476543275391880e+00,  1.230215378601506e+00,  1.953436590391935e-01
PdAg_1_1_100,  1.443594468047830e+00,  1.206363861057812e+00,  1.904287558220758e-01
PdAg_1_1_100,  1.289499794158380e+00,  1.160446060334362e+00,  1.809668192352225e-01
PdAg_1_1_100,  1.208605384312000e+00,  1.138349959109241e+00,  1.764136414846598e-01
PdAg_1_1_100,  1.055882869290930e+00,  1.095811601918275e+00,  1.676480814641799e-01
PdAg_1_1_100,  1.010936655602070e+00,  1.075341722445979e+00,  1.634300070255999e-01
PdAg_1_1_100,  9.741100506334990e-01,  1.055386871088582e+00,  1.593180605654256e-01
PdAg_1_1_100,  9.478991583993770e-01,  1.035934089589074e+00,  1.553095718728857e-01
PdAg_1_1_100,  8.995066396137220e-01,  9.984845251001553e-01,  1.475926211736667e-01
PdAg_1_1_100,  8.704807885278290e-01,  9.804634231582832e-01,  1.438791479429653e-01
PdAg_1_1_100,  8.596665013433460e-01,  9.457700596744739e-01,  1.367301468998729e-01
PdAg_1_1_100,  7.987791951287240e-01,  8.663922022337369e-01,  1.203733475394678e-01
PdAg_1_1_100,  7.909704423439380e-01,  8.516945815136561e-01,  1.173447191417666e-01
PdAg_1_1_100,  7.811341630508190e-01,  8.373667572011800e-01,  1.143922919144976e-01
PdAg_1_1_100,  7.748485070789100e-01,  8.233994251112521e-01,  1.115141486140733e-01
PdAg_1_1_100,  7.616541677031310e-01,  8.097835151548144e-01,  1.087084202353114e-01
PdAg_1_1_100,  7.507945291751720e-01,  7.965101854488852e-01,  1.059732847977432e-01
PdAg_1_1_100,  7.431020909817240e-01,  7.835708165748271e-01,  1.033069661624582e-01
PdAg_1_1_100,  7.318398412815810e-01,  7.586605625267251e-01,  9.817389705958243e-02
PdAu_1_9_100,  1.349591588597210e+00,  7.638095269935978e-01,  9.923490552483825e-02
