# c0 + a0 * (exp(1.522059e-03*((time+2.000444e+03) / (av_BE_H_surf+1.538396e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.203373226184714; Max AE: 0.698943794659339
# Coefficients
# Task   a0                      c0
# 2   ,  3.332762321906343e+01,  1.221488596462767e-01, 
# 3   ,  3.330975533816908e+01, -7.702628349015581e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|16|div|exp:1.5220586773795e-03,0.0000000000000e+00,2.0004444420638e+03,1.5383963168744e+00; (exp(1.522059e-03*((time+2.000444e+03) / (av_BE_H_surf+1.538396e+00)))); $\left(\exp{ \left(1.522e-03\left(\frac{ time +2.000e+03 }{ av_{BE, H, surf}+1.538e+00 } \right) \right)}\right)$; exp(1.522059e-03.*((time+2.000444e+03) ./ (av_BE_H_surf+1.538396e+00))); time,av_BE_H_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 269                   
# 3   , 270                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  3.626675557469649e-01,  7.216797145111487e-03
PdAg_1_9_100,  6.062451827416920e-01,  3.548469182095735e-01,  6.982137821043097e-03
PdAg_1_9_100,  3.628741788873400e-01,  3.472805742987603e-01,  6.755108612837057e-03
PdAg_1_9_100,  3.099375324862660e-01,  3.399602554752644e-01,  6.535461421815388e-03
PdAg_1_9_100,  2.919675286925200e-01,  3.328779620572979e-01,  6.322956216406217e-03
PdAg_1_9_100,  2.856868471553150e-01,  3.260259544784505e-01,  6.117360769835994e-03
PdAg_1_9_100,  2.813651505179750e-01,  3.193967448298526e-01,  5.918450406350911e-03
PdAg_1_9_100,  2.773647395214370e-01,  3.129830886773515e-01,  5.726007755690105e-03
PdAg_1_9_100,  2.742250823045090e-01,  3.067779771447545e-01,  5.539822515542297e-03
PdAg_1_9_100,  2.739275035497000e-01,  3.007746292544949e-01,  5.359691221726372e-03
PdAg_1_9_100,  2.725813187048580e-01,  2.949664845173447e-01,  5.185417025844681e-03
PdAg_1_9_100,  2.710137208355010e-01,  2.893471957630779e-01,  5.016809480166101e-03
PdAg_1_9_100,  2.699577938430830e-01,  2.839106222042514e-01,  4.853684329503788e-03
PdAg_1_9_100,  2.691444146104700e-01,  2.786508227255203e-01,  4.695863309860162e-03
PdAg_1_9_100,  2.679801391469650e-01,  2.735620493911571e-01,  4.543173953619111e-03
PdAg_1_9_100,  2.658907762370700e-01,  2.686387411636784e-01,  4.395449401072483e-03
PdAg_1_9_100,  2.650229112638520e-01,  2.638755178267143e-01,  4.252528218074965e-03
PdAg_1_9_100,  2.637375021423530e-01,  2.592671741054804e-01,  4.114254219627997e-03
PdAg_1_9_100,  2.642144249687690e-01,  2.548086739784275e-01,  3.980476299200037e-03
PdAg_1_9_100,  2.621887653386570e-01,  2.504951451738514e-01,  3.851048263596565e-03
PdAg_1_9_100,  2.609797547787540e-01,  2.463218738454492e-01,  3.725828673199396e-03
PdAg_1_9_100,  2.597681369110620e-01,  2.422842994210038e-01,  3.604680687400762e-03
PdAg_1_9_100,  2.586590858830060e-01,  2.383780096185681e-01,  3.487471915063186e-03
PdAg_1_9_100,  2.564021611090790e-01,  2.345987356247000e-01,  3.374074269841778e-03
PdAg_1_9_100,  2.562832756759230e-01,  2.309423474294816e-01,  3.264363830210821e-03
PdAg_1_9_100,  2.537741737812260e-01,  2.274048493132234e-01,  3.158220704041693e-03
PdAg_1_9_100,  2.518192543109310e-01,  2.239823754799211e-01,  3.055528897584139e-03
PdAg_1_9_100,  2.496764650829220e-01,  2.206711858326941e-01,  2.956176188707707e-03
PdAg_1_9_100,  2.479231710514490e-01,  2.174676618865886e-01,  2.860054004264832e-03
PdAg_1_9_100,  2.453013105463630e-01,  2.143683028142789e-01,  2.767057301441546e-03
PdAg_1_5_100,  5.770639017232591e-01,  4.772743583295223e-01,  1.065559029964410e-02
PdAg_1_5_100,  3.293542674131830e-01,  4.666258270498600e-01,  1.033607962798086e-02
PdAg_1_5_100,  2.565338589410230e-01,  4.562965947752941e-01,  1.002614956766208e-02
PdAg_1_5_100,  2.398208440226360e-01,  4.462770872413577e-01,  9.725512841542192e-03
PdAg_1_5_100,  2.303037511075600e-01,  4.365580172704166e-01,  9.433890786556230e-03
