# c0 + a0 * (exp(1.266464e-03*((time+6.777928e+02) / (av_BE_H_subsurf+1.225554e+00))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.197804111652686; Max AE: 0.729347195488533
# Coefficients
# Task   a0                      c0
# 2   ,  4.617121621914651e+00,  2.405791786746067e-01, 
# 3   ,  4.573858617746824e+00,  4.703285651434153e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|19|div|exp:1.2664642714316e-03,0.0000000000000e+00,6.7779275089636e+02,1.2255538253429e+00; (exp(1.266464e-03*((time+6.777928e+02) / (av_BE_H_subsurf+1.225554e+00)))); $\left(\exp{ \left(1.266e-03\left(\frac{ time +6.778e+02 }{ av_{BE, H, subsurf}+1.226e+00 } \right) \right)}\right)$; exp(1.266464e-03.*((time+6.777928e+02) ./ (av_BE_H_subsurf+1.225554e+00))); time,av_BE_H_subsurf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 269                   
# 3   , 270                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  3.070473828089480e-01,  1.439602626425463e-02
PdAg_1_9_100,  6.062451827416920e-01,  3.017644580941961e-01,  1.325182319850104e-02
PdAg_1_9_100,  3.628741788873400e-01,  2.969014227672382e-01,  1.219856194069141e-02
PdAg_1_9_100,  3.099375324862660e-01,  2.924249038183304e-01,  1.122901439235295e-02
PdAg_1_9_100,  2.919675286925200e-01,  2.883041807405347e-01,  1.033652694774307e-02
PdAg_1_9_100,  2.856868471553150e-01,  2.845109747075255e-01,  9.514974832891850e-03
PdAg_1_9_100,  2.813651505179750e-01,  2.810192545076436e-01,  8.758720073799360e-03
PdAg_1_9_100,  2.773647395214370e-01,  2.778050579024068e-01,  8.062572805340791e-03
PdAg_1_9_100,  2.742250823045090e-01,  2.748463271835290e-01,  7.421755655358324e-03
PdAg_1_9_100,  2.739275035497000e-01,  2.721227577999487e-01,  6.831870959522457e-03
PdAg_1_9_100,  2.725813187048580e-01,  2.696156590160520e-01,  6.288870581971862e-03
PdAg_1_9_100,  2.710137208355010e-01,  2.673078256448481e-01,  5.789028134623264e-03
PdAg_1_9_100,  2.699577938430830e-01,  2.651834199758523e-01,  5.328913404503843e-03
PdAg_1_9_100,  2.691444146104700e-01,  2.632278630873984e-01,  4.905368813611534e-03
PdAg_1_9_100,  2.679801391469650e-01,  2.614277347975002e-01,  4.515487749756936e-03
PdAg_1_9_100,  2.658907762370700e-01,  2.597706815666665e-01,  4.156594619680242e-03
PdAg_1_9_100,  2.650229112638520e-01,  2.582453317206442e-01,  3.826226487556024e-03
PdAg_1_9_100,  2.637375021423530e-01,  2.568412174112991e-01,  3.522116172878442e-03
PdAg_1_9_100,  2.642144249687690e-01,  2.555487027800825e-01,  3.242176691734654e-03
PdAg_1_9_100,  2.621887653386570e-01,  2.543589178311007e-01,  2.984486934693239e-03
PdAg_1_9_100,  2.609797547787540e-01,  2.532636975599836e-01,  2.747278483020945e-03
PdAg_1_9_100,  2.597681369110620e-01,  2.522555259208213e-01,  2.528923472752827e-03
PdAg_1_9_100,  2.586590858830060e-01,  2.513274842466341e-01,  2.327923423331911e-03
PdAg_1_9_100,  2.564021611090790e-01,  2.504732037694091e-01,  2.142898954153933e-03
PdAg_1_9_100,  2.562832756759230e-01,  2.496868219138672e-01,  1.972580318446024e-03
PdAg_1_9_100,  2.537741737812260e-01,  2.489629420650211e-01,  1.815798689517256e-03
PdAg_1_9_100,  2.518192543109310e-01,  2.482965965334293e-01,  1.671478139582183e-03
PdAg_1_9_100,  2.496764650829220e-01,  2.476832124639870e-01,  1.538628256111298e-03
PdAg_1_9_100,  2.479231710514490e-01,  2.471185804543047e-01,  1.416337345037527e-03
PdAg_1_9_100,  2.453013105463630e-01,  2.465988256673116e-01,  1.303766174175111e-03
PdAg_1_5_100,  5.770639017232591e-01,  4.609420288513501e-01,  4.772732195981491e-02
PdAg_1_5_100,  3.293542674131830e-01,  4.482313671111157e-01,  4.497438132253459e-02
PdAg_1_5_100,  2.565338589410230e-01,  4.362538639851625e-01,  4.238023195702875e-02
PdAg_1_5_100,  2.398208440226360e-01,  4.249672304436445e-01,  3.993571468723294e-02
PdAg_1_5_100,  2.303037511075600e-01,  4.143316167133932e-01,  3.763219864386719e-02
PdAg_1_5_100,  2.261682956735730e-01,  4.043094715801245e-01,  3.546155079138272e-02
PdAg_1_5_100,  2.236877838869310e-01,  3.948654098061804e-01,  3.341610721261301e-02
PdAg_1_5_100,  2.195369868150280e-01,  3.859660871956941e-01,  3.148864604974335e-02
PdAg_1_5_100,  2.164592134781930e-01,  3.775800828660724e-01,  2.967236200606157e-02
PdAg_1_5_100,  2.141497061269980e-01,  3.696777883101283e-01,  2.796084231846298e-02
PdAg_1_5_100,  2.121100061106850e-01,  3.622313028571785e-01,  2.634804411587591e-02
PdAg_1_5_100,  2.099035907134980e-01,  3.552143351640057e-01,  2.482827308366667e-02
PdAg_1_5_100,  2.074551680388040e-01,  3.486021103878834e-01,  2.339616335869470e-02
PdAg_1_5_100,  2.050856479851930e-01,  3.423712827139145e-01,  2.204665858403273e-02
PdAg_1_5_100,  2.038357874315140e-01,  3.364998529278473e-01,  2.077499405646232e-02
PdAg_1_5_100,  2.024470208367670e-01,  3.309670907433398e-01,  1.957667990371251e-02
PdAg_1_5_100,  2.013479605126910e-01,  3.257534616094352e-01,  1.844748523204549e-02
PdAg_1_5_100,  2.000269286823050e-01,  3.208405577398251e-01,  1.738342318821898e-02
PdAg_1_5_100,  1.973081438407180e-01,  3.162110331203873e-01,  1.638073688308370e-02
PdAg_1_5_100,  1.969854579108610e-01,  3.118485422655271e-01,  1.543588612711613e-02
PdAg_1_5_100,  1.963439311488950e-01,  3.077376825070904e-01,  1.454553493105388e-02
PdAg_1_5_100,  1.940684048443220e-01,  3.038639396120867e-01,  1.370653972750163e-02
PdAg_1_5_100,  1.926261364587620e-01,  3.002136365372138e-01,  1.291593827192223e-02
PdAg_1_5_100,  1.905512205622570e-01,  2.967738851392540e-01,  1.217093918382512e-02
PdAg_1_5_100,  1.891192110734720e-01,  2.935325406708419e-01,  1.146891209122540e-02
PdAg_1_5_100,  1.877437449997070e-01,  2.904781589009451e-01,  1.080737834357632e-02
PdAg_1_5_100,  1.864446344370330e-01,  2.875999557086605e-01,  1.018400226038554e-02
PdAg_1_5_100,  1.848761965650050e-01,  2.848877690076649e-01,  9.596582884616345e-03
PdAg_1_5_100,  1.846523109974680e-01,  2.823320228668866e-01,  9.043046211757694e-03
PdAg_1_5_100,  1.849359671980280e-01,  2.799236937007176e-01,  8.521437867126237e-03
PdAg_1_1_100,  1.535896786579120e+00,  1.549310388153009e+00,  2.834517512526973e-01
PdAg_1_1_100,  1.542341149952750e+00,  1.517482825436849e+00,  2.765583736632716e-01
PdAg_1_1_100,  1.476543275391880e+00,  1.486429290069556e+00,  2.698326389068162e-01
PdAg_1_1_100,  1.443594468047830e+00,  1.456130958167499e+00,  2.632704700095860e-01
PdAg_1_1_100,  1.385113175840640e+00,  1.426569463632676e+00,  2.568678891474070e-01
PdAg_1_1_100,  1.289499794158380e+00,  1.397726887019635e+00,  2.506210152344170e-01
PdAg_1_1_100,  1.208605384312000e+00,  1.369585744673156e+00,  2.445260615704481e-01
PdAg_1_1_100,  1.124408621718650e+00,  1.342128978130088e+00,  2.385793335456226e-01
PdAg_1_1_100,  1.055882869290930e+00,  1.315339943778936e+00,  2.327772264007727e-01
PdAg_1_1_100,  1.010936655602070e+00,  1.289202402770910e+00,  2.271162230423237e-01
PdAg_1_1_100,  9.741100506334990e-01,  1.263700511176342e+00,  2.215928919103201e-01
PdAg_1_1_100,  9.478991583993770e-01,  1.238818810380487e+00,  2.162038848982984e-01
PdAg_1_1_100,  9.217389182624810e-01,  1.214542217712893e+00,  2.109459353237479e-01
