# c0 + a0 * (exp(3.749635e+01*((av_mu_C_critical_subsurf+4.037269e+00) / (time+5.127083e+02))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.218674668233376; Max AE: 0.810969245757407
# Coefficients
# Task   a0                      c0
# 2   , -1.229791026939193e+01,  1.227261206755652e+01, 
# 3   , -1.196742035272185e+01,  1.176691420007815e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         12|0|div|exp:3.7496346175082e+01,0.0000000000000e+00,4.0372686735026e+00,5.1270834567571e+02; (exp(3.749635e+01*((av_mu_C_critical_subsurf+4.037269e+00) / (time+5.127083e+02)))); $\left(\exp{ \left(3.750e+01\left(\frac{ av_{mu, C, critical, subsurf} +4.037e+00 }{ time+5.127e+02 } \right) \right)}\right)$; exp(3.749635e+01.*((av_mu_C_critical_subsurf+4.037269e+00) ./ (time+5.127083e+02))); av_mu_C_critical_subsurf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 269                   
# 3   , 270                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  3.489755053836875e-01,  9.695660726887376e-01
PdAg_1_9_100,  6.062451827416920e-01,  3.397539695661785e-01,  9.703159184442771e-01
PdAg_1_9_100,  3.628741788873400e-01,  3.309758838415585e-01,  9.710297052204311e-01
PdAg_1_9_100,  3.099375324862660e-01,  3.226100141797703e-01,  9.717099728007378e-01
PdAg_1_9_100,  2.919675286925200e-01,  3.146279923233340e-01,  9.723590279395041e-01
PdAg_1_9_100,  2.856868471553150e-01,  3.070039945046826e-01,  9.729789704867861e-01
PdAg_1_9_100,  2.813651505179750e-01,  2.997144624357890e-01,  9.735717160760132e-01
PdAg_1_9_100,  2.773647395214370e-01,  2.927378602208432e-01,  9.741390158905443e-01
PdAg_1_9_100,  2.742250823045090e-01,  2.860544619096257e-01,  9.746824739386853e-01
PdAg_1_9_100,  2.739275035497000e-01,  2.796461652786460e-01,  9.752035621960073e-01
PdAg_1_9_100,  2.725813187048580e-01,  2.734963281387895e-01,  9.757036339159290e-01
PdAg_1_9_100,  2.710137208355010e-01,  2.675896240533017e-01,  9.761839353619550e-01
PdAg_1_9_100,  2.699577938430830e-01,  2.619119148330365e-01,  9.766456161756780e-01
PdAg_1_9_100,  2.691444146104700e-01,  2.564501375763367e-01,  9.770897385620881e-01
PdAg_1_9_100,  2.679801391469650e-01,  2.511922043540852e-01,  9.775172854466461e-01
PdAg_1_9_100,  2.658907762370700e-01,  2.461269129187834e-01,  9.779291677359411e-01
PdAg_1_9_100,  2.650229112638520e-01,  2.412438670497584e-01,  9.783262307947909e-01
PdAg_1_9_100,  2.637375021423530e-01,  2.365334053427323e-01,  9.787092602366912e-01
PdAg_1_9_100,  2.642144249687690e-01,  2.319865374175311e-01,  9.790789871110626e-01
PdAg_1_9_100,  2.621887653386570e-01,  2.275948866578107e-01,  9.794360925593476e-01
PdAg_1_9_100,  2.609797547787540e-01,  2.233506387155703e-01,  9.797812120023479e-01
PdAg_1_9_100,  2.597681369110620e-01,  2.192464951145716e-01,  9.801149389129445e-01
PdAg_1_9_100,  2.586590858830060e-01,  2.152756313732013e-01,  9.804378282213219e-01
