# FEAT_ID     Feature Postfix Expression (RPN)
0             12|5|add|13|sp|mult
1             18|16|abd|log:1.0000000000000e+00,-5.1933117522457e-02,4.8307693339834e+00,1.0141634721512e+01
2             3|16|div|exp:1.9523568649037e-01,0.0000000000000e+00,3.8479270769463e+01,3.9729394861885e-01
3             12|sp|18|6|mult|mult
4             0|log:1.0000000000000e+00,1.5906824935595e+02|16|sq|div
5             19|12|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
6             11|18|div|0|log:1.0000000000000e+00,1.5906824935595e+02|div
7             17|13|sub|0|log:1.0000000000000e+00,1.5906824935595e+02|div
8             16|11|sub|0|log:1.0000000000000e+00,1.5906824935595e+02|div
9             19|13|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
10            16|12|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
11            11|8|div|0|log:1.0000000000000e+00,1.5906824935595e+02|div
12            11|0|log:1.0000000000000e+00,1.5906824935595e+02|div
13            16|13|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
14            14|11|add|0|log:1.0000000000000e+00,1.5906824935595e+02|div
15            0|log:1.0000000000000e+00,1.5906824935595e+02|19|16|mult|div
16            19|14|abd|0|log:1.0000000000000e+00,1.5906824935595e+02|div
17            13|5|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
18            19|exp:9.7307996031480e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,1.5906824935595e+02|mult
19            17|12|add|0|log:1.0000000000000e+00,1.5906824935595e+02|div
20            3|11|div|exp:3.3650462274687e-01,0.0000000000000e+00,8.5978547299891e+00,3.6433092000851e+00
21            8|18|div|0|log:1.0000000000000e+00,1.5906824935595e+02|div
22            0|log:1.0000000000000e+00,1.5906824935595e+02|16|cb|div
23            16|sp|0|log:1.0000000000000e+00,1.5906824935595e+02|div
24            19|abs|0|log:1.0000000000000e+00,1.5906824935595e+02|div
25            16|exp:9.9319279423859e-01,0.0000000000000e+00|0|log:1.0000000000000e+00,1.5906824935595e+02|mult
26            13|11|sub|0|log:1.0000000000000e+00,1.5906824935595e+02|div
27            19|9|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
28            19|11|add|0|log:1.0000000000000e+00,1.5906824935595e+02|div
29            12|5|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
30            17|11|sub|0|log:1.0000000000000e+00,1.5906824935595e+02|div
31            19|sq|0|log:1.0000000000000e+00,1.5906824935595e+02|div
32            12|11|add|0|log:1.0000000000000e+00,1.5906824935595e+02|div
33            16|sq|0|log:1.0000000000000e+00,1.5906824935595e+02|div
34            11|0|div|exp:6.4593749894552e+00,0.0000000000000e+00,3.9833515543633e+00,5.0257536085901e+02
35            19|log:-1.0000000000000e+00,1.2365594472573e-03|0|log:1.0000000000000e+00,1.5906824935595e+02|div
36            13|9|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
37            19|16|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
38            11|cb|0|log:1.0000000000000e+00,1.5906824935595e+02|div
39            19|0|div|exp:4.8192768790005e+02,0.0000000000000e+00,1.3678873293479e+00,4.8095104503157e+02
40            12|11|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
41            11|sq|0|log:1.0000000000000e+00,1.5906824935595e+02|div
42            13|11|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
43            16|cb|0|log:1.0000000000000e+00,1.5906824935595e+02|div
44            12|9|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
45            16|0|div|exp:1.2355982157729e+02,0.0000000000000e+00,2.1275375139136e+00,4.7741523780325e+02
46            0|16|div|exp:1.0944324547410e-03,0.0000000000000e+00,1.1185495006710e+03,1.8500696831817e+00
47            19|11|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
48            16|11|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div
49            0|11|div|exp:2.6910724354891e-03,0.0000000000000e+00,6.0841970132543e+02,4.0518757983835e+00
#-----------------------------------------------------------------------
50            6|3|mult|12|11|abd|mult
51            3|5|div|8|exp:1.0626477090129e+00,0.0000000000000e+00|div
52            10|3|div|14|1|mult|div
53            3|19|div|12|5|add|div
54            7|exp|14|3|mult|div
55            9|14|div|3|1|mult|div
56            3|7|div|19|18|mult|div
57            15|3|mult|6|4|mult|div
58            8|3|mult|12|11|abd|mult
59            3|12|div|12|5|add|div
60            2|log:1.0000000000000e+00,-2.9995042188587e+00|2|17|div|mult
61            3|18|div|11|7|mult|div
62            3|4|div|7|cb|div
63            4|3|div|17|14|add|div
64            14|3|mult|15|5|mult|div
65            15|3|mult|6|5|mult|div
66            3|6|div|15|1|add|mult
67            3|19|div|11|5|add|div
68            15|3|mult|14|6|add|div
69            5|3|mult|12|11|abd|mult
70            14|3|mult|11|6|mult|div
71            15|3|mult|8|6|mult|div
72            13|6|mult|14|3|mult|div
73            3|sq|14|6|div|mult
74            15|3|mult|17|6|add|div
75            8|6|div|15|3|mult|mult
76            14|3|mult|16|6|mult|div
77            3|6|div|15|5|mult|mult
78            3|sq|12|11|abd|mult
79            14|3|mult|15|7|mult|div
80            12|6|mult|14|3|mult|div
81            15|3|mult|17|6|abd|div
82            16|6|mult|14|3|mult|div
83            7|5|mult|14|2|mult|div
84            7|3|mult|12|11|abd|mult
85            15|6|div|3|mult
86            14|3|mult|19|6|mult|div
87            15|3|mult|16|6|mult|div
88            5|3|div|14|1|mult|div
89            11|6|mult|14|3|mult|div
90            3|4|div|17|14|add|mult
91            3|6|div|15|1|sub|mult
92            19|6|mult|14|3|mult|div
93            2|log:1.0000000000000e+00,-2.9995042188587e+00|3|17|div|mult
94            7|14|div|3|1|mult|div
95            3|4|div|12|11|abd|mult
96            14|3|mult|12|6|mult|div
97            14|3|mult|13|6|mult|div
98            2|log:1.0000000000000e+00,-2.9995042188587e+00|14|17|div|add
99            4|3|div|12|11|abd|div
#-----------------------------------------------------------------------
100           14|cb|16|0|mult|mult
101           0|6|div|14|cb|mult
102           0|2|div|14|cb|mult
103           6|0|mult|14|sp|mult
104           19|0|mult|14|cb|mult
105           0|5|div|14|cb|mult
106           0|8|div|14|cb|mult
107           12|0|mult|14|cb|mult
108           14|cb|13|0|mult|mult
109           0|18|div|14|cb|mult
110           0|7|div|14|cb|mult
111           0|1|div|14|sp|mult
112           2|0|mult|14|sp|mult
113           14|cb|14|0|mult|mult
114           0|2|div|14|sp|mult
115           1|0|mult|14|cb|mult
116           0|cb|14|sp|mult
117           4|0|mult|14|sp|mult
118           18|0|mult|14|sp|mult
119           0|12|div|14|sp|mult
120           0|6|div|14|sp|mult
121           0|13|div|14|sp|mult
122           7|0|mult|14|sp|mult
123           0|19|div|14|sp|mult
124           10|0|mult|14|sp|mult
125           17|0|mult|18|16|abd|div
126           5|0|mult|14|sp|mult
127           0|11|div|14|sp|mult
128           8|0|mult|14|sp|mult
129           0|15|div|14|sp|mult
130           0|16|div|14|sp|mult
131           0|10|div|14|sp|mult
132           9|0|mult|14|sp|mult
133           0|9|div|14|sp|mult
134           14|sp|0|mult
135           14|sp|15|0|mult|mult
136           0|18|div|14|sp|mult
137           0|7|div|14|sp|mult
138           19|0|mult|14|sp|mult
139           12|0|mult|14|sp|mult
140           0|5|div|14|sp|mult
141           14|sp|16|0|mult|mult
142           11|0|mult|14|sp|mult
143           14|sp|13|0|mult|mult
144           0|8|div|14|sp|mult
145           14|sp|14|0|mult|mult
146           1|0|mult|14|sp|mult
147           0|4|div|14|sp|mult
148           0|sq|14|sp|mult
149           0|17|div|18|16|abd|div
#-----------------------------------------------------------------------
150           2|sp|16|0|div|mult
151           7|0|div|2|sp|mult
152           2|sp|18|0|mult|div
153           2|sp|3|0|div|mult
154           9|0|div|2|sp|mult
155           2|sp|13|0|div|mult
156           12|0|div|2|sp|mult
157           2|sp|4|0|mult|div
158           2|sp|19|0|div|mult
159           11|0|div|2|sp|mult
160           7|3|mult|2|sub
161           2|sp|2|0|div|mult
162           2|exp:1.4185223010535e+00,0.0000000000000e+00|17|0|div|mult
163           11|log:-1.0000000000000e+00,2.3885531776321e-01|2|3|div|abd
164           2|exp:1.4185223010535e+00,0.0000000000000e+00|17|0|mult|div
165           2|exp:1.4185223010535e+00,0.0000000000000e+00|2|0|mult|div
166           2|exp:1.4185223010535e+00,0.0000000000000e+00|10|0|mult|div
167           3|1|div|15|2|mult|div
168           2|exp:1.4185223010535e+00,0.0000000000000e+00|11|0|mult|div
169           2|exp:1.4185223010535e+00,0.0000000000000e+00|18|0|div|mult
170           2|exp:1.4185223010535e+00,0.0000000000000e+00|19|0|mult|div
171           2|exp:1.4185223010535e+00,0.0000000000000e+00|9|0|mult|div
172           2|exp:1.4185223010535e+00,0.0000000000000e+00|12|0|mult|div
173           2|exp:1.4185223010535e+00,0.0000000000000e+00|13|0|mult|div
