# FEAT_ID     Score                   Feature Expression
0             0.779323808397471396    ((av_mu_C_critical_surf / av_d_band_center_surf) - (std_dev / particle_diameter))
1             0.779565104550832833    ((av_mu_C_critical_surf^3) / (av_E_def_subsurf * particle_diameter))
2             0.77973614218669407     ((|av_BE_H_subsurf - av_W_change_H|) / cbrt(total_metal_loading))
3             0.779778507444457092    (exp(9.478268e-02*((av_BE_H_subsurf+6.956054e+00) / (av_BE_H_surf+2.141499e+00))))
4             0.780027697822071708    ((av_mu_C_critical_surf^6) * (surface_area / av_E_coh))
5             0.78015344258345809     (exp(4.718888e+01*((av_mu_C_critical_surf+3.649399e+00) / (time+6.310493e+02))))
6             0.78038107730900641     ((av_mu_C_critical_subsurf^6) * (av_BE_H_surf * av_EA))
7             0.780559499552050062    ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
8             0.780969931541548368    ((av_mu_C_critical_subsurf^6) * av_EA)
9             0.781114727813676302    ((av_BE_H_surf^6) / cbrt(particle_diameter))
10            0.781387345032939162    ((av_mu_C_critical_surf + av_IP) / (exp(8.055905e-01*av_mu_C_critical_subsurf)))
11            0.782416180241897075    ((av_mu_C_critical_subsurf^6) * (av_EA / av_E_coh))
12            0.78242272005366531     (|(exp(4.712816e-01*std_dev)) - (av_E_b_C_subsurf / av_W_change_H)|)
13            0.784113979272841877    (exp(1.371316e-01*((particle_diameter+6.406656e+01) / (av_BE_H_subsurf-2.969011e-01))))
14            0.784928366132040423    (exp(3.730877e-01*((av_mu_C_critical_surf+5.594770e+00) / (av_BE_H_surf+2.159995e+00))))
15            0.785092557688389592    (exp(8.391931e-02*((particle_diameter+1.007284e+02) / (av_BE_H_surf+6.724300e-01))))
16            0.785351924802560775    ((av_BE_H_subsurf^3) / cbrt(particle_diameter))
17            0.786110208775808172    (exp(5.502224e-01*((av_mu_C_critical_subsurf+8.907169e+00) / (av_mu_C_critical_surf+4.051990e+00))))
