# FEAT_ID     Feature Postfix Expression (RPN)
0             11|18|div|3|2|div|sub
1             11|cb|14|2|mult|div
2             19|17|abd|1|cbrt|div
3             19|16|div|exp:9.4782678907854e-02,0.0000000000000e+00,6.9560543403089e+00,2.1414994256850e+00
4             11|sp|4|9|div|mult
5             11|0|div|exp:4.7188884016014e+01,0.0000000000000e+00,3.6493988481418e+00,6.3104927788187e+02
6             12|sp|16|6|mult|mult
7             8|6|mult|12|sp|mult
8             12|sp|6|mult
9             16|sp|2|cbrt|div
10            11|5|add|12|exp:8.0559053255740e-01,0.0000000000000e+00|div
11            12|sp|6|9|div|mult
12            3|exp:4.7128161802998e-01,0.0000000000000e+00|13|17|div|abd
13            2|19|div|exp:1.3713162526299e-01,0.0000000000000e+00,6.4066564876573e+01,-2.9690107010208e-01
14            11|16|div|exp:3.7308772862277e-01,0.0000000000000e+00,5.5947700600648e+00,2.1599952327642e+00
15            2|16|div|exp:8.3919306286909e-02,0.0000000000000e+00,1.0072841185160e+02,6.7243001812860e-01
16            19|cb|2|cbrt|div
17            12|11|div|exp:5.5022238035831e-01,0.0000000000000e+00,8.9071691658086e+00,4.0519898220176e+00
18            12|9|mult|exp:9.6977548694899e-01,0.0000000000000e+00,4.6301417843870e+00,-3.0761725779125e+00
19            14|11|mult|exp:5.3630671735591e+00,0.0000000000000e+00,-1.6928830768219e-01,5.2450170095201e+00
20            11|17|div|18|17|div|abd
21            10|15|div|2|sqrt|div
22            16|13|mult|exp:2.9565050270823e+00,0.0000000000000e+00,2.3966111386203e+00,-4.2255101232052e+00
23            16|3|div|exp:2.2527568700984e+00,0.0000000000000e+00,2.2224857029474e+00,3.4497527786338e+00
24            18|16|abd|log:1.0000000000000e+00,-2.7941791984246e-01,2.4470259457633e+00,3.9820918951621e+00
25            19|sp|3|cbrt|div
26            2|3|div|19|sp|mult
27            13|11|mult|exp:7.3226704468775e-01,0.0000000000000e+00,-4.6170213044382e+00,4.8199269709090e+00
28            11|sp|2|3|div|mult
29            16|sp|3|cbrt|div
30            11|sp|14|2|mult|div
31            16|2|div|exp:1.0208611799040e-03,0.0000000000000e+00,2.4596251818270e+00,-2.7347391176729e+00
32            19|sp|3|sqrt|div
33            19|2|div|exp:1.2917817719239e+00,0.0000000000000e+00,1.8720498199370e+00,-2.8851656170831e+00
34            19|cb|3|cbrt|div
35            11|sp|3|sqrt|div
36            19|3|div|exp:1.6931383222772e+00,0.0000000000000e+00,5.6076856706108e-01,1.4292939678915e+01
37            11|sp|3|cbrt|div
38            3|11|div|exp:6.1531781504443e-01,0.0000000000000e+00,1.1046603702626e+01,3.1049912922133e+00
39            13|5|abd|log:1.0000000000000e+00,-2.0362813321313e-01,-1.9664826332732e-01,8.2396637257461e+00
40            3|16|div|exp:1.9833695542430e-01,0.0000000000000e+00,2.7152879655460e+01,1.1879790620340e+00
41            3|19|div|exp:3.2815699549415e-01,0.0000000000000e+00,2.3245633763378e+01,3.5069383028106e-03
42            13|0|div|exp:4.4283201805469e+01,0.0000000000000e+00,-4.1446973695344e+00,6.1174878019142e+02
