# FEAT_ID     Score                   Feature Expression
0             0.811116594280119507    ((av_mu_C_critical_subsurf^6) * (av_E_b_C_subsurf * av_EA))
1             0.811403447949013867    (exp(7.502207e-01*((std_dev+4.330917e+01) / (av_mu_C_critical_surf-2.202087e+00))))
2             0.811513524229466321    ((av_mu_C_critical_subsurf^6) * (av_BE_H_subsurf * av_EA))
3             0.811681418696323376    ((av_BE_H_subsurf * av_EA) * (av_E_b_C_subsurf^6))
4             0.811786686641981059    ((av_mu_C_critical_surf * av_EA) * (av_mu_C_critical_subsurf^6))
5             0.81180166593253944     ((total_metal_loading / av_E_b_C_subsurf) * (|av_W_change_H|))
6             0.812041452030945354    ((av_mu_C_critical_subsurf^6) * (av_EA / av_IP))
7             0.812239860470601815    ((av_mu_C_critical_surf^3) / (av_E_def_subsurf * particle_diameter))
8             0.812345580529762246    ((total_metal_loading / av_mu_C_critical_subsurf) * (|av_W_change_H|))
9             0.812382257069910185    ((av_mu_C_critical_subsurf^6) * (av_EA / av_bulk_int_dist))
10            0.812671313158607633    ((av_E_coh / av_d_band_center_surf) / (|av_W_change_H|))
11            0.813047375875180611    (exp(4.613160e+00*(av_E_def_subsurf * (av_mu_C_critical_surf+5.223184e+00))))
12            0.813749135665544299    ((av_BE_H_surf^6) / cbrt(particle_diameter))
13            0.814059282093701153    (|(exp(5.058539e-01*std_dev)) - (av_E_b_C_subsurf / av_W_change_H)|)
14            0.814452481087466817    ((av_bulk_int_dist * av_EA) * (av_mu_C_critical_subsurf^6))
15            0.814593634971855995    (exp(1.097945e+00*((av_BE_H_surf+2.467319e+00) / (particle_diameter-2.901568e+00))))
16            0.814617527465133273    ((av_mu_C_critical_surf^6) * (particle_diameter / std_dev))
17            0.814783427474928157    ((av_BE_H_subsurf^3) / cbrt(particle_diameter))
18            0.815003865739121314    (exp(1.372627e-01*((particle_diameter+5.714042e+01) / (av_BE_H_subsurf-2.724669e-01))))
19            0.81555560419683415     ((av_EA / av_mu_C_critical_surf) * (av_mu_C_critical_subsurf^6))
20            0.815756410967793943    ((av_mu_C_critical_subsurf^6) * (av_BE_H_surf * av_EA))
21            0.815982163981674669    (exp(3.525485e+00*((av_BE_H_surf+2.175974e+00) / (std_dev+4.076808e+00))))
22            0.816066956821236977    ((av_EA / av_BE_H_surf) * (av_mu_C_critical_subsurf^6))
23            0.816209263644157246    (exp(7.300600e-02*((particle_diameter+6.338463e+01) / (av_BE_H_surf+1.267698e+00))))
24            0.816588869200688294    ((av_BE_H_subsurf^6) / cbrt(std_dev))
25            0.81733291409168507     (exp(1.208514e+00*((av_BE_H_subsurf+1.866751e+00) / (particle_diameter-2.802181e+00))))
26            0.817704591990758067    ((av_mu_C_critical_subsurf^6) * (av_EA / av_E_coh))
27            0.817717058707860267    ((av_mu_C_critical_subsurf^6) * av_EA)
28            0.818925435067907048    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
29            0.820496671013577039    ((av_BE_H_subsurf^6) / sqrt(std_dev))
30            0.820855060462431507    ((av_d_band_center_surf - av_mu_C_critical_surf) / (|av_W_change_H|))
31            0.821081907787994281    (exp(3.224782e-01*(av_mu_C_critical_subsurf * (av_E_coh-2.963202e+00))))
32            0.821781184658840425    ((av_BE_H_surf^6) / cbrt(std_dev))
33            0.82247203996192253     ((av_BE_H_subsurf^3) / cbrt(std_dev))
34            0.823818457077360122    (exp(6.959597e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.801621e+00))))
35            0.829403928470451302    (exp(9.245960e+00*((av_mu_C_critical_subsurf+4.108740e+00) / (time+6.035193e+02))))
