# c0 + a0 * ((av_E_b_C_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+1.590682e+02)))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.220252968983596; Max AE: 0.611004065471263
# Coefficients
# Task   a0                      c0
# 2   ,  4.510534707993974e-01,  2.051189440897824e+00, 
# 3   ,  4.204167816891867e-01,  2.122147972533646e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^2;                                             13|11|mult|0|log:1.0000000000000e+00,1.5906824935595e+02|div; ((av_E_b_C_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+1.590682e+02))); $\left(\frac{ \left(av_{E, b, C, subsurf} av_{mu, C, critical, surf}\right) }{ \left(\ln{ \left(1.0time+1.591e+02 \right)}\right) } \right)$; ((av_E_b_C_subsurf .* av_mu_C_critical_surf) ./ log(1.0*time+1.590682e+02)); av_E_b_C_subsurf,av_mu_C_critical_surf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 181                   
# 3   , 164                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  3.916378609994742e-01, -3.679279037487826e+00
PdAg_1_9_100,  4.212956441336370e-01,  4.155559482138508e-01, -3.626251871613264e+00
PdAg_1_9_100,  4.889175556194310e-01,  4.371875330365462e-01, -3.578293954818260e+00
PdAg_1_9_100,  5.190263630918930e-01,  4.749523978463288e-01, -3.494568039256958e+00
PdAg_1_9_100,  5.224295719363120e-01,  5.070107865637925e-01, -3.423493564071905e+00
PdAg_1_9_100,  5.245052994310410e-01,  5.213460670275007e-01, -3.391711787870733e+00
PdAg_1_9_100,  5.250038067660980e-01,  5.347296503781058e-01, -3.362039954669039e+00
PdAg_1_9_100,  5.301609565427799e-01,  5.701570086681437e-01, -3.283496365973777e+00
PdAg_1_9_100,  5.311850747278510e-01,  5.806509386734295e-01, -3.260230986845472e+00
PdAg_1_9_100,  5.337303696543760e-01,  6.090010534190909e-01, -3.197377873897651e+00
PdAg_1_9_100,  5.338785022320920e-01,  6.257191418421760e-01, -3.160313336086966e+00
PdAg_1_9_100,  5.374193757726820e-01,  6.481736853413397e-01, -3.110530893532278e+00
PdAg_1_9_100,  5.397703104721880e-01,  6.741935305526099e-01, -3.052844062822039e+00
PdAg_1_9_100,  5.406782826954460e-01,  6.801179397621113e-01, -3.039709457740736e+00
PdAg_1_9_100,  5.449528999218350e-01,  6.858387836369505e-01, -3.027026163530184e+00
PdAg_1_9_100,  5.492079417796780e-01,  6.913682322868453e-01, -3.014767198667116e+00
PdAg_1_9_100,  5.513618316460450e-01,  7.018966435011009e-01, -2.991425373593481e+00
PdAg_1_5_100,  2.374958845661730e-01,  2.172849578121460e-01, -4.065825011468083e+00
PdAg_1_5_100,  4.808701435604430e-01,  2.437158852389194e-01, -4.007226798311824e+00
PdAg_1_5_100,  5.154914790070170e-01,  2.676200897620584e-01, -3.954230410808644e+00
PdAg_1_5_100,  5.367991849441260e-01,  2.893944659970657e-01, -3.905955920876405e+00
PdAg_1_5_100,  5.423108450430540e-01,  3.093525406943923e-01, -3.861708229661536e+00
PdAg_1_5_100,  5.500936576470050e-01,  3.277458567228313e-01, -3.820929658562547e+00
PdAg_1_5_100,  5.645630120222940e-01,  3.447789917318835e-01, -3.783166652374246e+00
PdAg_1_5_100,  5.582907011266131e-01,  3.754100062968083e-01, -3.715256711429467e+00
PdAg_1_5_100,  5.598480318312991e-01,  4.022870813874485e-01, -3.655669374604397e+00
PdAg_1_5_100,  5.575686028510159e-01,  4.145593716910209e-01, -3.628461313702389e+00
PdAg_1_5_100,  5.602593885180470e-01,  4.261557966018150e-01, -3.602751668036118e+00
PdAg_1_5_100,  5.581440247555720e-01,  4.371397668274590e-01, -3.578399854034604e+00
PdAg_1_5_100,  5.573180603724570e-01,  4.475665077204796e-01, -3.555283435321450e+00
