# FEAT_ID     Score                   Feature Expression
0             0.550617775039288215    (surface_area / av_EA)
1             0.551229494180452972    (av_BE_H_surf - av_EA)
2             0.552718026616679792    (av_delta_M1_M2_subsurf^3)
3             0.555029036363543171    ln(av_delta_M1_M2_subsurf)
4             0.55512643857198074     (ln(1.0*av_delta_M1_M2_subsurf+1.973154e-03))
5             0.555318105096415771    (av_W_change_H - av_EA)
6             0.555318105096415771    (|av_W_change_H - av_EA|)
7             0.556070313410030215    (av_delta_M1_M2_subsurf^2)
8             0.556088092322950756    cbrt(av_delta_M1_M2_subsurf)
9             0.556470539238055117    sqrt(av_delta_M1_M2_subsurf)
10            0.556577540009433047    av_EA
11            0.557030326293312839    (exp(-1.0 * av_delta_M1_M2_subsurf))
12            0.557067059030737832    av_delta_M1_M2_subsurf
13            0.557086422058845399    exp(av_delta_M1_M2_subsurf)
14            0.557086422061024988    (exp(1.000000e+00*av_delta_M1_M2_subsurf))
15            0.559434077561883014    (av_d_band_center_surf / av_EA)
16            0.562240224958318047    (av_delta_M1_M2_subsurf * av_E_coh)
17            0.563173557965941485    (av_EA / av_IP)
18            0.567006616305006483    (particle_diameter / av_W_change_H)
19            0.568774970696229953    (av_mu_C_critical_surf / av_BE_H_subsurf)
20            0.569482962376819835    (av_E_coh / av_BE_H_surf)
21            0.571217693697923079    (av_E_coh * av_EA)
22            0.572928435836253858    (total_metal_loading / av_delta_M1_M2_subsurf)
23            0.574540064351785285    (av_BE_H_surf / av_EA)
24            0.575519613820444365    (av_W_change_H - av_E_def_subsurf)
25            0.58087341436224027     (av_EA / av_PE)
26            0.58318964921343408     (av_delta_M1_M2_subsurf * av_EA)
27            0.586450963061203145    sqrt(av_EA)
28            0.587263214440086778    (av_delta_M1_M2_subsurf - total_metal_loading)
29            0.587926937056571397    (av_BE_H_subsurf / av_mu_C_critical_surf)
30            0.588548157985673726    (av_mu_C_critical_surf * av_EA)
31            0.595943572047679004    (av_BE_H_subsurf * av_EA)
32            0.596081599295468445    (av_BE_H_surf / av_E_coh)
33            0.596114899490295169    cbrt(av_EA)
34            0.597250627434620096    (av_BE_H_surf * av_EA)
35            0.600526080751961011    (av_E_def_subsurf + av_EA)
36            0.604312438270296459    (av_EA / av_d_band_center_surf)
37            0.611316903702660452    (av_delta_M1_M2_subsurf * av_PE)
38            0.612223594925421333    (av_EA / av_bulk_int_dist)
39            0.614434901552448398    (av_delta_M1_M2_subsurf * av_bulk_int_dist)
40            0.62597577823698447     (av_delta_M1_M2_subsurf * av_IP)
41            0.629100193864689738    (av_PE / av_EA)
42            0.631361072149565494    (av_IP / av_EA)
43            0.631511239603347319    (av_E_def_subsurf * av_EA)
44            0.63285523914314501     (av_mu_C_critical_subsurf * av_EA)
45            0.635252688002709509    (total_metal_loading / av_EA)
46            0.63990207072723615     (av_E_b_C_subsurf * av_EA)
47            0.659393929440256987    (1.0 / av_EA)
48            0.681312003608057326    (ln(1.0*av_EA-8.346813e-01))
49            0.725383159740448535    (av_bulk_int_dist / av_EA)
#-----------------------------------------------------------------------
50            0.321930823498602747    (av_d_band_center_surf + av_W_change_H)
51            0.324942134494868251    (av_d_band_center_surf / av_PE)
52            0.328074914648406935    (av_BE_H_surf - av_E_def_subsurf)
53            0.328354553481416844    (av_mu_C_critical_subsurf - av_EA)
54            0.330782401404851267    (av_d_band_center_surf / av_bulk_int_dist)
55            0.331749635782898789    (av_delta_M1_M2_subsurf * av_mu_C_critical_surf)
56            0.332788864474261648    (av_d_band_center_surf - av_BE_H_surf)
57            0.334181864867189149    cbrt(av_d_band_center_surf)
58            0.334235979107133374    (|av_d_band_center_surf - av_E_def_subsurf|)
59            0.334235979107133374    (av_d_band_center_surf - av_E_def_subsurf)
60            0.34098725904656374     (av_E_def_subsurf / av_d_band_center_surf)
61            0.341533616842732868    (av_d_band_center_surf / av_mu_C_critical_subsurf)
62            0.341656960222995076    (av_d_band_center_surf / av_BE_H_subsurf)
63            0.341706313531812467    (av_PE / av_B_0)
64            0.34307229469579259     (av_E_coh / av_IP)
65            0.343356947562526493    (av_BE_H_surf * av_E_def_subsurf)
66            0.343589281657350754    (av_d_band_center_surf / av_B_0)
67            0.345941907840631613    (av_E_b_C_subsurf + av_EA)
68            0.348394071367890967    (av_d_band_center_surf / av_E_b_C_subsurf)
69            0.348434408409948659    (av_d_band_center_surf / av_BE_H_surf)
70            0.352734088767871712    av_d_band_center_surf
71            0.353611904518660536    (av_d_band_center_surf * av_BE_H_surf)
72            0.354826005864524952    (av_d_band_center_surf / av_IP)
73            0.355580110960017681    (av_E_def_subsurf * av_E_b_C_subsurf)
74            0.355599305485455597    (av_E_def_subsurf * av_mu_C_critical_subsurf)
75            0.355621649667004991    (av_bulk_int_dist / av_mu_C_critical_surf)
76            0.355692027301435287    (av_IP / av_E_coh)
77            0.359970225698271584    (av_d_band_center_surf * av_bulk_int_dist)
78            0.360305915119647047    (av_delta_M1_M2_subsurf / av_d_band_center_surf)
79            0.360413596641661615    (av_d_band_center_surf / av_mu_C_critical_surf)
80            0.364551573315314736    (av_d_band_center_surf / av_delta_M1_M2_subsurf)
81            0.3655598392896664      (av_d_band_center_surf - av_W_change_H)
82            0.3655598392896664      (|av_d_band_center_surf - av_W_change_H|)
83            0.365743126573597699    (av_E_coh / av_bulk_int_dist)
84            0.36681051262250014     (av_d_band_center_surf + av_E_def_subsurf)
85            0.368918757423335686    (av_BE_H_subsurf * av_E_def_subsurf)
86            0.369044819979640282    (av_d_band_center_surf / av_E_coh)
87            0.370161260535744108    (av_bulk_int_dist / av_E_coh)
88            0.371970252281248637    (av_E_def_subsurf^6)
89            0.372805929081855225    (av_E_def_subsurf * av_mu_C_critical_surf)
90            0.374723539964238905    (av_d_band_center_surf^2)
91            0.376100756820832549    (av_d_band_center_surf / av_E_def_subsurf)
92            0.37764407595282723     (av_d_band_center_surf + av_BE_H_surf)
93            0.386809596675211365    (av_BE_H_subsurf * av_delta_M1_M2_subsurf)
94            0.389335044589431301    (av_d_band_center_surf^3)
95            0.390724665194702725    (av_delta_M1_M2_subsurf * av_E_b_C_subsurf)
96            0.393836823316578377    (av_BE_H_subsurf + av_d_band_center_surf)
97            0.396537057170548934    (av_delta_M1_M2_subsurf * av_mu_C_critical_subsurf)
98            0.396877500863408506    (av_d_band_center_surf^6)
99            0.474749287818450549    (|av_d_band_center_surf - av_BE_H_surf|)
#-----------------------------------------------------------------------
100           0.237037496249976026    (av_BE_H_surf^6)
101           0.238305305141764928    (av_mu_C_critical_subsurf^6)
102           0.238410649937294633    (av_E_b_C_subsurf / av_d_band_center_surf)
103           0.240001241065503107    (av_mu_C_critical_subsurf / av_d_band_center_surf)
104           0.240529348949005323    (av_mu_C_critical_surf^6)
105           0.240550737466249082    (av_E_b_C_subsurf^6)
106           0.241866915350804956    (av_bulk_int_dist * std_dev)
107           0.244217263270571361    (av_BE_H_surf / av_d_band_center_surf)
108           0.247821903166659557    (av_bulk_int_dist / av_d_band_center_surf)
109           0.247854450419036559    (av_BE_H_subsurf / av_d_band_center_surf)
