# FEAT_ID     Score                   Feature Expression
0             0.552401929107011136    (av_BE_H_surf - av_EA)
1             0.556662649531150855    (av_W_change_H - av_EA)
2             0.556662649531150855    (|av_W_change_H - av_EA|)
3             0.559306164873414557    (1.0 / av_delta_M1_M2_subsurf)
4             0.559766301865117222    av_EA
5             0.564010673480137004    (particle_diameter / av_W_change_H)
6             0.564501875628884542    (av_d_band_center_surf / av_EA)
7             0.565816493635930007    ln(av_delta_M1_M2_subsurf)
8             0.565865001166266701    (ln(1.0*av_delta_M1_M2_subsurf+8.005221e-04))
9             0.566303582145304407    (av_delta_M1_M2_subsurf^3)
10            0.567159980916916329    cbrt(av_delta_M1_M2_subsurf)
11            0.567688624616719317    sqrt(av_delta_M1_M2_subsurf)
12            0.568624788468668263    (exp(-1.0 * av_delta_M1_M2_subsurf))
13            0.568686224865200485    (av_delta_M1_M2_subsurf^2)
14            0.568737088308307603    av_delta_M1_M2_subsurf
15            0.568832447317713763    exp(av_delta_M1_M2_subsurf)
16            0.568832447380041906    (exp(1.000001e+00*av_delta_M1_M2_subsurf))
17            0.570255725223475118    (av_delta_M1_M2_subsurf * av_E_coh)
18            0.570314785042425276    (av_EA / av_IP)
19            0.572723650653713556    (av_E_coh * av_EA)
20            0.573090273142071061    (av_E_coh / av_BE_H_surf)
21            0.576076546973677717    (av_mu_C_critical_surf / av_BE_H_subsurf)
22            0.578511936011232852    (av_BE_H_surf / av_EA)
23            0.58194744859317471     (av_W_change_H - av_E_def_subsurf)
24            0.58306152671284317     (total_metal_loading / av_delta_M1_M2_subsurf)
25            0.588345956066252729    (av_mu_C_critical_surf * av_EA)
26            0.589048233033063529    sqrt(av_EA)
27            0.591992275565178416    (av_EA / av_PE)
28            0.593207415465992205    (av_delta_M1_M2_subsurf * av_EA)
29            0.594938042862642069    (av_BE_H_subsurf * av_EA)
30            0.595002401524792224    (av_BE_H_subsurf / av_mu_C_critical_surf)
31            0.597834160392322955    (av_BE_H_surf * av_EA)
32            0.598533436506730743    cbrt(av_EA)
33            0.598753555920168101    (av_delta_M1_M2_subsurf - total_metal_loading)
34            0.59936208935134494     (av_BE_H_surf / av_E_coh)
35            0.606734198594588436    (av_E_def_subsurf + av_EA)
36            0.608948238265124231    (av_EA / av_d_band_center_surf)
37            0.617926802032153111    (av_EA / av_bulk_int_dist)
38            0.619851527234533295    (av_delta_M1_M2_subsurf * av_PE)
39            0.629783513440594023    (av_delta_M1_M2_subsurf * av_bulk_int_dist)
40            0.633432760002464512    (av_mu_C_critical_subsurf * av_EA)
41            0.636423597313319545    (av_delta_M1_M2_subsurf * av_IP)
42            0.636727654381310071    (av_IP / av_EA)
43            0.637442506801785602    (av_PE / av_EA)
44            0.639855964879648131    (total_metal_loading / av_EA)
45            0.641078414454385515    (av_E_b_C_subsurf * av_EA)
46            0.643490943256301517    (av_E_def_subsurf * av_EA)
47            0.660878570409934141    (1.0 / av_EA)
48            0.682090313980250107    (ln(1.0*av_EA-8.326824e-01))
49            0.72878533415420077     (av_bulk_int_dist / av_EA)
#-----------------------------------------------------------------------
50            0.313742325364664343    (av_d_band_center_surf + av_W_change_H)
51            0.31455395869948799     (av_mu_C_critical_subsurf - av_EA)
52            0.317021095164669642    (|av_BE_H_surf - av_E_def_subsurf|)
53            0.318806654039211324    (av_d_band_center_surf / av_bulk_int_dist)
54            0.32197406503922027     (av_d_band_center_surf - av_BE_H_surf)
55            0.323102718758267071    (av_delta_M1_M2_subsurf * av_mu_C_critical_surf)
56            0.323496032487837371    (av_d_band_center_surf - av_E_def_subsurf)
57            0.323496032487837371    (|av_d_band_center_surf - av_E_def_subsurf|)
58            0.323899801940690846    (av_E_def_subsurf^3)
59            0.325027967502291515    cbrt(av_d_band_center_surf)
