# FEAT_ID     Feature Postfix Expression (RPN)
0             19|abs|2|exp:7.4776251177895e-03,0.0000000000000e+00|div
1             16|sq|2|exp:7.4776251177895e-03,0.0000000000000e+00|div
2             10|4|mult|19|cb|mult
3             19|13|mult|exp:1.6158893782685e+00,0.0000000000000e+00,1.8136335485583e+00,-3.8888171794153e+00
4             16|13|mult|exp:1.0509101257918e+00,0.0000000000000e+00,2.3290878962634e+00,-3.9646398196350e+00
5             9|5|mult|13|6|sub|mult
6             19|18|sub|14|3|mult|mult
7             19|16|add|2|exp:7.4776251177895e-03,0.0000000000000e+00|div
8             2|19|div|exp:1.3411819390730e-01,0.0000000000000e+00,6.7519812392803e+01,-3.5963161347333e-01
9             10|11|div|exp:1.1090283555681e-02,0.0000000000000e+00,1.9316080999346e+02,3.8691563178691e+00
10            19|cb|2|cbrt|div
11            18|11|sub|0|log:1.0000000000000e+00,-2.0731349776768e+00|div
12            11|18|div|3|2|div|sub
13            11|5|add|12|exp:7.6545262871397e-01,0.0000000000000e+00|div
14            2|16|div|exp:6.1584772375967e-02,0.0000000000000e+00,8.9878062228687e+01,9.2219209141017e-01
15            14|11|mult|exp:3.6530267266005e+00,0.0000000000000e+00,-1.6501856164913e-01,5.2496615609223e+00
16            12|9|mult|exp:4.0895100452176e-01,0.0000000000000e+00,4.5752112276104e+00,-2.9791276673697e+00
17            11|sp|0|log:1.0000000000000e+00,-2.0731349776768e+00|div
18            11|17|div|18|17|div|abd
19            11|16|div|exp:3.1803985395691e-01,0.0000000000000e+00,5.8295388764864e+00,2.1599999944091e+00
20            18|16|abd|log:1.0000000000000e+00,-2.8100570236942e-01,2.3836797055072e+00,3.8170969295571e+00
21            10|15|div|2|sqrt|div
22            18|13|add|0|log:1.0000000000000e+00,-2.0731349776768e+00|div
23            11|0|div|exp:4.6435864327726e+01,0.0000000000000e+00,3.7152475276513e+00,5.5327771615046e+02
24            11|sp|14|2|mult|div
25            19|sp|3|cbrt|div
26            16|3|div|exp:3.3536830905955e+00,0.0000000000000e+00,2.1952424932532e+00,3.6221349513666e+00
27            13|11|mult|exp:6.9724063201007e-01,0.0000000000000e+00,-4.5926276268582e+00,4.8458945439160e+00
28            18|12|sub|0|log:1.0000000000000e+00,-2.0731349776768e+00|div
29            19|sp|3|sqrt|div
30            2|3|div|19|sp|mult
31            16|2|div|exp:1.2781384415888e+00,0.0000000000000e+00,2.4721090646160e+00,-3.0094482799145e+00
32            16|sp|3|cbrt|div
33            11|sp|2|3|div|mult
34            11|sp|3|sqrt|div
35            19|2|div|exp:4.4718322389520e-01,0.0000000000000e+00,1.8735350932661e+00,-2.9102564494627e+00
36            3|11|div|exp:6.9021591932204e-01,0.0000000000000e+00,1.1912548646918e+01,2.8460336783032e+00
37            19|cb|3|cbrt|div
38            11|sp|3|cbrt|div
39            19|3|div|exp:9.9995857353587e-01,0.0000000000000e+00,1.6269247517664e-03,2.0454221871337e+01
40            3|16|div|exp:1.9962230018058e-01,0.0000000000000e+00,3.4163586951987e+01,8.1159885135843e-01
41            13|0|div|exp:4.6762159625190e+01,0.0000000000000e+00,-4.0598990957098e+00,6.2772943253473e+02
42            3|19|div|exp:1.5305431557278e-01,0.0000000000000e+00,8.2020610300049e+00,1.1593852176233e+00
43            12|0|div|exp:3.1437079028179e+01,0.0000000000000e+00,4.0054734544509e+00,5.1646877121560e+02
44            0|12|div|exp:4.1970893719162e-03,0.0000000000000e+00,4.8021135795926e+02,3.9254633706112e+00
45            16|0|div|exp:1.3172261981433e+02,0.0000000000000e+00,2.1133940107681e+00,5.1743254175439e+02
46            19|0|div|exp:7.2348423429220e+01,0.0000000000000e+00,1.3030041141435e+00,5.7500643813195e+02
47            0|16|div|exp:1.0973338395194e-03,0.0000000000000e+00,1.2931633332449e+03,1.8228296585628e+00
