# FEAT_ID     Score                   Feature Expression
0             0.76439983527103228     ((|av_BE_H_subsurf|) / (exp(7.477625e-03*particle_diameter)))
1             0.7644961244130275      ((av_BE_H_surf^2) / (exp(7.477625e-03*particle_diameter)))
2             0.76454482131407997     ((av_B_0 * surface_area) * (av_BE_H_subsurf^3))
3             0.764624124684020079    (exp(1.615889e+00*(av_BE_H_subsurf * (av_E_b_C_subsurf-3.888817e+00))))
4             0.765110613083429203    (exp(1.050910e+00*(av_BE_H_surf * (av_E_b_C_subsurf-3.964640e+00))))
5             0.765181723470582664    ((av_E_coh * av_IP) * (av_E_b_C_subsurf - av_EA))
6             0.765705055685435787    ((av_BE_H_subsurf - av_d_band_center_surf) * (av_E_def_subsurf * std_dev))
7             0.766211411648597074    ((av_BE_H_subsurf + av_BE_H_surf) / (exp(7.477625e-03*particle_diameter)))
8             0.76626455205350319     (exp(1.341182e-01*((particle_diameter+6.751981e+01) / (av_BE_H_subsurf-3.596316e-01))))
9             0.766625097582917636    (exp(1.109028e-02*((av_B_0+1.931608e+02) / (av_mu_C_critical_surf+3.869156e+00))))
10            0.7671774569700468      ((av_BE_H_subsurf^3) / cbrt(particle_diameter))
11            0.767492035639513848    ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time-2.073135e+00)))
12            0.767683068872120677    ((av_mu_C_critical_surf / av_d_band_center_surf) - (std_dev / particle_diameter))
13            0.768220145739174187    ((av_mu_C_critical_surf + av_IP) / (exp(7.654526e-01*av_mu_C_critical_subsurf)))
14            0.76980772412243903     (exp(6.158477e-02*((particle_diameter+8.987806e+01) / (av_BE_H_surf+9.221921e-01))))
15            0.771021402973474324    (exp(3.653027e+00*(av_E_def_subsurf * (av_mu_C_critical_surf+5.249662e+00))))
16            0.771500176789882586    (exp(4.089510e-01*(av_mu_C_critical_subsurf * (av_E_coh-2.979128e+00))))
17            0.771780142467317076    ((av_mu_C_critical_surf^6) / (ln(1.0*time-2.073135e+00)))
18            0.771980718164235413    (|(av_mu_C_critical_surf / av_W_change_H) - (av_d_band_center_surf / av_W_change_H)|)
19            0.773180170082463092    (exp(3.180399e-01*((av_mu_C_critical_surf+5.829539e+00) / (av_BE_H_surf+2.160000e+00))))
20            0.773623649999823026    (ln(1.0*|av_d_band_center_surf - (2.383680e+00*av_BE_H_surf+3.817097e+00)|-2.810057e-01))
21            0.774072907648014619    ((av_B_0 / av_delta_M1_M2_subsurf) / sqrt(particle_diameter))
22            0.774337819800248628    ((av_d_band_center_surf + av_E_b_C_subsurf) / (ln(1.0*time-2.073135e+00)))
23            0.775652898144688407    (exp(4.643586e+01*((av_mu_C_critical_surf+3.715248e+00) / (time+5.532777e+02))))
