# FEAT_ID     Score                   Feature Expression
0             0.780012419690363279    ((av_mu_C_critical_surf^6) / (av_E_def_subsurf * particle_diameter))
1             0.780326178937795545    (|(av_mu_C_critical_surf / av_W_change_H) - (av_d_band_center_surf / av_W_change_H)|)
2             0.780490198768574062    ((av_BE_H_subsurf^6) / cbrt(time))
3             0.781089934793354979    ((av_BE_H_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.123252e+00)))
4             0.781313232026881299    ((av_BE_H_subsurf^6) / cbrt(std_dev))
5             0.781537685051569619    ((av_E_b_C_subsurf^6) / (ln(1.0*time+8.123252e+00)))
6             0.783546872131930638    ((av_E_b_C_subsurf * av_mu_C_critical_subsurf) / (ln(1.0*time+8.123252e+00)))
7             0.784182321894635548    ((av_mu_C_critical_surf^6) / cbrt(time))
8             0.785882166730582865    ((av_BE_H_subsurf^6) / sqrt(std_dev))
9             0.786308135960175236    (exp(8.598688e-01*((std_dev+1.624851e+01) / (av_mu_C_critical_surf+2.032537e+00))))
10            0.786362082001808571    (ln(1.0*|av_d_band_center_surf - (3.181815e+00*av_BE_H_surf+5.897484e+00)|-2.305765e-01))
11            0.786685659097472456    (exp(2.803935e+00*((av_BE_H_surf+2.254426e+00) / (std_dev+2.653560e+00))))
12            0.786926680690964386    (exp(2.853746e-03*((av_BE_H_surf+2.471153e+00) / (particle_diameter-2.989389e+00))))
13            0.786988508643238993    ((av_mu_C_critical_subsurf^2) / (ln(1.0*time+8.123252e+00)))
14            0.787355467505432727    ((av_mu_C_critical_surf^6) / sqrt(std_dev))
15            0.787590075996840278    ((av_E_b_C_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.123252e+00)))
16            0.787949336110374876    ((av_E_b_C_subsurf / av_d_band_center_surf) / (ln(1.0*time+8.123252e+00)))
17            0.788417481712347157    (exp(1.592519e+01*((av_mu_C_critical_surf+3.827877e+00) / (time+5.193872e+02))))
18            0.789738195918627484    (exp(6.965100e-01*(av_E_b_C_subsurf * (av_mu_C_critical_surf+4.796321e+00))))
19            0.79104960033272409     ((av_BE_H_surf^6) / cbrt(std_dev))
20            0.791572662445927167    ((av_mu_C_critical_surf^6) / cbrt(std_dev))
21            0.792267458386112122    (exp(4.175727e-01*((av_BE_H_subsurf+1.859170e+00) / (particle_diameter-2.715146e+00))))
22            0.792740197572812555    ((av_mu_C_critical_subsurf * av_mu_C_critical_surf) / (ln(1.0*time+8.123252e+00)))
23            0.794835919615000663    ((av_BE_H_subsurf^3) / cbrt(std_dev))
24            0.794888577000782304    ((av_mu_C_critical_surf / av_d_band_center_surf) / (ln(1.0*time+8.123252e+00)))
25            0.795333396769813183    ((av_BE_H_subsurf^6) / (ln(1.0*time+8.123252e+00)))
26            0.795349753955685856    ((av_BE_H_subsurf^2) / (ln(1.0*time+8.123252e+00)))
27            0.795836103582292842    ((av_BE_H_subsurf * av_E_b_C_subsurf) / (ln(1.0*time+8.123252e+00)))
28            0.796803357400156842    ((av_mu_C_critical_subsurf / av_d_band_center_surf) / (ln(1.0*time+8.123252e+00)))
29            0.797473184390110723    ((av_BE_H_subsurf * av_mu_C_critical_subsurf) / (ln(1.0*time+8.123252e+00)))
30            0.801524839245079779    ((av_d_band_center_surf - av_mu_C_critical_surf) / (ln(1.0*time+8.123252e+00)))
31            0.80193850361945751     (exp(1.731076e+00*((av_BE_H_subsurf+5.686732e-01) / (std_dev+1.351263e+01))))
32            0.808297672894358388    (exp(2.027227e-01*((std_dev+2.907647e+01) / (av_BE_H_surf+1.056879e+00))))
33            0.80875391799187013     (exp(3.453357e-01*((std_dev+2.449143e+01) / (av_BE_H_subsurf-2.045721e-01))))
34            0.809422612496054295    ((av_mu_C_critical_surf^3) / (ln(1.0*time+8.123252e+00)))
35            0.81461632608010337     ((av_BE_H_subsurf / av_d_band_center_surf) / (ln(1.0*time+8.123252e+00)))
