# FEAT_ID     Feature Postfix Expression (RPN)
0             11|sp|14|2|mult|div
1             11|17|div|18|17|div|abd
2             19|sp|0|cbrt|div
3             19|11|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
4             19|sp|3|cbrt|div
5             13|sp|0|log:1.0000000000000e+00,8.1232516158803e+00|div
6             13|12|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
7             11|sp|0|cbrt|div
8             19|sp|3|sqrt|div
9             3|11|div|exp:8.5986875055806e-01,0.0000000000000e+00,1.6248513468943e+01,2.0325366487865e+00
10            18|16|abd|log:1.0000000000000e+00,-2.3057648778796e-01,3.1818150038015e+00,5.8974843508582e+00
11            16|3|div|exp:2.8039347119673e+00,0.0000000000000e+00,2.2544264844193e+00,2.6535604589403e+00
12            16|2|div|exp:2.8537461236887e-03,0.0000000000000e+00,2.4711525010436e+00,-2.9893887521553e+00
13            12|sq|0|log:1.0000000000000e+00,8.1232516158803e+00|div
14            11|sp|3|sqrt|div
15            13|11|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
16            13|18|div|0|log:1.0000000000000e+00,8.1232516158803e+00|div
17            11|0|div|exp:1.5925191377272e+01,0.0000000000000e+00,3.8278772921778e+00,5.1938716238026e+02
18            13|11|mult|exp:6.9650998795787e-01,0.0000000000000e+00,-4.6090599069193e+00,4.7963207753249e+00
19            16|sp|3|cbrt|div
20            11|sp|3|cbrt|div
21            19|2|div|exp:4.1757265243305e-01,0.0000000000000e+00,1.8591699832061e+00,-2.7151457727151e+00
22            12|11|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
23            19|cb|3|cbrt|div
24            11|18|div|0|log:1.0000000000000e+00,8.1232516158803e+00|div
25            19|sp|0|log:1.0000000000000e+00,8.1232516158803e+00|div
26            19|sq|0|log:1.0000000000000e+00,8.1232516158803e+00|div
27            19|13|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
28            12|18|div|0|log:1.0000000000000e+00,8.1232516158803e+00|div
29            19|12|mult|0|log:1.0000000000000e+00,8.1232516158803e+00|div
30            18|11|sub|0|log:1.0000000000000e+00,8.1232516158803e+00|div
31            19|3|div|exp:1.7310761486089e+00,0.0000000000000e+00,5.6867323805841e-01,1.3512626407419e+01
32            3|16|div|exp:2.0272273913808e-01,0.0000000000000e+00,2.9076466676663e+01,1.0568791243827e+00
33            3|19|div|exp:3.4533568051661e-01,0.0000000000000e+00,2.4491430565322e+01,-2.0457214713385e-01
34            11|cb|0|log:1.0000000000000e+00,8.1232516158803e+00|div
35            19|18|div|0|log:1.0000000000000e+00,8.1232516158803e+00|div
36            11|sp|0|log:1.0000000000000e+00,8.1232516158803e+00|div
37            0|19|div|exp:4.3351887346528e-03,0.0000000000000e+00,1.4491900239512e+03,1.4200135708686e-01
38            18|13|add|0|log:1.0000000000000e+00,8.1232516158803e+00|div
39            13|cb|0|log:1.0000000000000e+00,8.1232516158803e+00|div
40            12|cb|0|log:1.0000000000000e+00,8.1232516158803e+00|div
41            13|0|div|exp:6.1785978124157e+00,0.0000000000000e+00,-4.3563067297250e+00,4.6498401018508e+02
42            18|12|sub|0|log:1.0000000000000e+00,8.1232516158803e+00|div
43            12|0|div|exp:3.8608800028183e+01,0.0000000000000e+00,4.0310843262879e+00,4.7419032285398e+02
44            0|12|div|exp:4.2388643859345e-03,0.0000000000000e+00,4.3309957084230e+02,3.9811756497086e+00
45            19|cb|0|log:1.0000000000000e+00,8.1232516158803e+00|div
46            19|0|div|exp:1.2584287097719e+01,0.0000000000000e+00,1.3320491345097e+00,5.0875521043569e+02
47            16|sp|0|log:1.0000000000000e+00,8.1232516158803e+00|div
48            16|0|div|exp:6.2645783111248e+01,0.0000000000000e+00,2.1013467803484e+00,5.0288716839925e+02
49            0|11|div|exp:2.9663395757446e-03,0.0000000000000e+00,6.3589905197666e+02,4.0518173283197e+00
#-----------------------------------------------------------------------
50            17|14|abd|3|log:1.0000000000000e+00,-2.7931886040477e-01|div
51            4|1|mult|15|3|mult|div
52            16|4|mult|14|3|mult|div
53            4|log:1.0000000000000e+00,-4.9999992065998e+01|3|sq|div
54            10|4|div|3|log:1.0000000000000e+00,-2.7931886040477e-01|div
55            18|4|mult|15|3|mult|div
56            14|3|mult|8|4|mult|div
57            19|3|div|14|1|mult|div
58            6|4|div|3|log:1.0000000000000e+00,-2.7931886040477e-01|div
59            11|3|div|14|1|mult|div
60            3|1|mult|15|5|mult|mult
61            15|3|mult|6|cbrt|div
62            16|4|div|15|3|mult|mult
63            4|2|mult|7|3|mult|div
64            4|sq|15|3|mult|div
65            8|1|div|15|3|mult|div
66            3|2|add|14|5|div|mult
67            8|3|div|14|1|mult|div
68            4|11|div|15|3|mult|div
69            4|14|div|3|2|add|div
70            4|3|div|14|log:-1.0000000000000e+00,3.8901448722781e-01|div
71            15|3|mult|8|4|mult|div
72            4|8|div|14|3|mult|div
73            7|14|div|3|exp:5.2942943615056e-01,0.0000000000000e+00|div
74            4|10|div|15|3|mult|div
75            18|4|mult|6|3|mult|div
76            3|2|add|14|7|div|mult
77            4|9|div|15|3|mult|div
78            4|14|div|16|3|mult|div
79            14|log:-1.0000000000000e+00,3.8901448722781e-01|3|4|div|mult
80            4|3|div|15|sq|div
81            7|3|mult|14|1|mult|mult
82            3|4|div|14|8|mult|mult
83            4|3|div|13|12|add|div
84            2|3|div|4|sq|mult
85            8|4|mult|14|3|mult|div
86            3|1|mult|14|4|div|mult
87            4|1|mult|14|3|mult|div
