# FEAT_ID     Feature Postfix Expression (RPN)
0             19|cb|2|cbrt|div
1             2|19|div|exp:1.0721579464669e-01,0.0000000000000e+00,4.4980117288171e+01,1.9470000633070e-01
2             19|sp|3|cbrt|div
3             11|cb|19|4|mult|mult
4             11|4|mult|11|cb|mult
5             11|4|mult|11|exp:5.2588822557931e-01,0.0000000000000e+00|div
6             11|sp|14|2|mult|div
7             3|exp:5.6601339693504e-01,0.0000000000000e+00|13|17|div|abd
8             18|11|sub|17|abs|div
9             13|sq|0|log:1.0000000000000e+00,1.7311762566081e+01|div
10            16|3|div|exp:1.8683653465215e+00,0.0000000000000e+00,2.2241721041716e+00,3.4501384379605e+00
11            16|2|div|exp:6.7835941329178e-01,0.0000000000000e+00,2.4384713827543e+00,-2.2514352911283e+00
12            19|sp|3|sqrt|div
13            11|sp|3|sqrt|div
14            13|12|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
15            16|sp|3|cbrt|div
16            12|sq|0|log:1.0000000000000e+00,1.7311762566081e+01|div
17            19|11|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
18            18|16|abd|log:1.0000000000000e+00,-2.6541817724322e-01,2.5464329860424e+00,4.2442309442356e+00
19            13|18|div|0|log:1.0000000000000e+00,1.7311762566081e+01|div
20            13|11|mult|exp:7.1411256226242e-01,0.0000000000000e+00,-4.6456844812630e+00,4.8013153490111e+00
21            11|sp|0|log:1.0000000000000e+00,1.7311762566081e+01|div
22            19|cb|3|cbrt|div
23            18|11|sub|0|log:1.0000000000000e+00,1.7311762566081e+01|div
24            11|sp|3|cbrt|div
25            19|sq|0|log:1.0000000000000e+00,1.7311762566081e+01|div
26            12|18|div|0|log:1.0000000000000e+00,1.7311762566081e+01|div
27            11|18|div|0|log:1.0000000000000e+00,1.7311762566081e+01|div
28            19|12|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
29            13|11|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
30            19|13|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
31            12|11|mult|0|log:1.0000000000000e+00,1.7311762566081e+01|div
32            11|cb|0|log:1.0000000000000e+00,1.7311762566081e+01|div
33            3|19|div|exp:3.4330707006922e-01,0.0000000000000e+00,2.3656053888874e+01,-7.1024645915547e-02
34            3|16|div|exp:1.4628792475344e-01,0.0000000000000e+00,2.2214452105662e+01,1.4583625519578e+00
35            13|cb|0|log:1.0000000000000e+00,1.7311762566081e+01|div
36            12|cb|0|log:1.0000000000000e+00,1.7311762566081e+01|div
37            19|18|div|0|log:1.0000000000000e+00,1.7311762566081e+01|div
