# c0 + a0 * (exp(3.283655e-03*((time+1.154400e+03) / (av_BE_H_subsurf+5.387530e-01))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.220899220565259; Max AE: 0.652940544308651
# Coefficients
# Task   a0                      c0
# 2   ,  2.345347921603021e+01,  1.738851657996925e-01, 
# 3   ,  2.353349850317288e+01, -4.405932125999078e-02, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|19|div|exp:3.2836553763568e-03,0.0000000000000e+00,1.1544004640332e+03,5.3875303270545e-01; (exp(3.283655e-03*((time+1.154400e+03) / (av_BE_H_subsurf+5.387530e-01)))); $\left(\exp{ \left(3.284e-03\left(\frac{ time +1.154e+03 }{ av_{BE, H, subsurf}+5.388e-01 } \right) \right)}\right)$; exp(3.283655e-03.*((time+1.154400e+03) ./ (av_BE_H_subsurf+5.387530e-01))); time,av_BE_H_subsurf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 173                   
# 3   , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  4.942524330672778e-01,  1.365969050121219e-02
PdAg_1_9_100,  3.628741788873400e-01,  4.639816709825305e-01,  1.236901794018519e-02
PdAg_1_9_100,  3.099375324862660e-01,  4.499363896696007e-01,  1.177016089285508e-02
PdAg_1_9_100,  2.919675286925200e-01,  4.365711231918550e-01,  1.120029804416478e-02
PdAg_1_9_100,  2.856868471553150e-01,  4.238529480238920e-01,  1.065802561409947e-02
PdAg_1_9_100,  2.742250823045090e-01,  3.892751861334546e-01,  9.183712930171372e-03
PdAg_1_9_100,  2.739275035497000e-01,  3.788468859866512e-01,  8.739075268920846e-03
PdAg_1_9_100,  2.710137208355010e-01,  3.594805271161684e-01,  7.913340259965500e-03
PdAg_1_9_100,  2.679801391469650e-01,  3.338073297366161e-01,  6.818696810988218e-03
PdAg_1_9_100,  2.637375021423530e-01,  3.116854768465714e-01,  5.875474157910605e-03
PdAg_1_9_100,  2.642144249687690e-01,  3.050137517513561e-01,  5.591007830601039e-03
PdAg_1_9_100,  2.621887653386570e-01,  2.986650441835175e-01,  5.320314194515723e-03
PdAg_1_9_100,  2.609797547787540e-01,  2.926237149610595e-01,  5.062726432512005e-03
PdAg_1_9_100,  2.597681369110620e-01,  2.868748820869460e-01,  4.817610011994563e-03
PdAg_1_9_100,  2.586590858830060e-01,  2.814043840893146e-01,  4.584361121830227e-03
PdAg_1_9_100,  2.564021611090790e-01,  2.761987451366072e-01,  4.362405184940942e-03
