# c0 + a0 * (exp(3.501462e-03*((time+3.944407e+03) / (av_BE_H_subsurf-9.537557e-01))))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.212528938115122; Max AE: 0.71317710533681
# Coefficients
# Task   a0                      c0
# 2   ,  2.022541182053893e+02, -1.703250711628427e-01, 
# 3   ,  2.015626516274894e+02, -3.665653849096242e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|19|div|exp:3.5014618963044e-03,0.0000000000000e+00,3.9444067435283e+03,-9.5375567316144e-01; (exp(3.501462e-03*((time+3.944407e+03) / (av_BE_H_subsurf-9.537557e-01)))); $\left(\exp{ \left(3.501e-03\left(\frac{ time +3.944e+03 }{ av_{BE, H, subsurf}-9.538e-01 } \right) \right)}\right)$; exp(3.501462e-03.*((time+3.944407e+03) ./ (av_BE_H_subsurf-9.537557e-01))); time,av_BE_H_subsurf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 211                   
# 3   , 220                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.062451827416920e-01,  4.247172120857563e-01,  2.942052742996970e-03
PdAg_1_9_100,  3.099375324862660e-01,  4.015987664515376e-01,  2.827748787955906e-03
PdAg_1_9_100,  2.919675286925200e-01,  3.903785792607411e-01,  2.772273095839703e-03
PdAg_1_9_100,  2.813651505179750e-01,  3.685942502741402e-01,  2.664565380516552e-03
PdAg_1_9_100,  2.773647395214370e-01,  3.580215563775502e-01,  2.612291073370660e-03
PdAg_1_9_100,  2.742250823045090e-01,  3.476562810161375e-01,  2.561042300522996e-03
PdAg_1_9_100,  2.739275035497000e-01,  3.374943549858595e-01,  2.510798942709344e-03
PdAg_1_9_100,  2.725813187048580e-01,  3.275317889136393e-01,  2.461541275371746e-03
PdAg_1_9_100,  2.710137208355010e-01,  3.177646716912118e-01,  2.413249960915004e-03
PdAg_1_9_100,  2.699577938430830e-01,  3.081891689397030e-01,  2.365906041115137e-03
PdAg_1_9_100,  2.691444146104700e-01,  2.988015215043249e-01,  2.319490929676739e-03
PdAg_1_9_100,  2.679801391469650e-01,  2.895980439786073e-01,  2.273986404936375e-03
PdAg_1_9_100,  2.658907762370700e-01,  2.805751232575782e-01,  2.229374602709108e-03
PdAg_1_9_100,  2.650229112638520e-01,  2.717292171193302e-01,  2.185638009275372e-03
PdAg_1_9_100,  2.642144249687690e-01,  2.545546258025055e-01,  2.100722105118682e-03
PdAg_1_9_100,  2.586590858830060e-01,  2.221813085998841e-01,  1.940659519051849e-03
PdAg_1_9_100,  2.564021611090790e-01,  2.144809912413885e-01,  1.902587031693763e-03
PdAg_1_9_100,  2.562832756759230e-01,  2.069317412042884e-01,  1.865261462730891e-03
PdAg_1_9_100,  2.537741737812260e-01,  1.995305948009168e-01,  1.828668158876105e-03
PdAg_1_9_100,  2.518192543109310e-01,  1.922746464861898e-01,  1.792792754315203e-03
PdAg_1_9_100,  2.496764650829220e-01,  1.851610477169512e-01,  1.757621165067191e-03
PdAg_1_9_100,  2.479231710514490e-01,  1.781870058336850e-01,  1.723139583455172e-03
PdAg_1_5_100,  5.770639017232591e-01,  5.647315534645281e-01,  3.634322164362160e-03
PdAg_1_5_100,  3.293542674131830e-01,  5.507818419711445e-01,  3.565350953208786e-03
PdAg_1_5_100,  2.565338589410230e-01,  5.370968644373351e-01,  3.497688659579183e-03
PdAg_1_5_100,  2.303037511075600e-01,  5.105011103874533e-01,  3.366191935132397e-03
PdAg_1_5_100,  2.261682956735730e-01,  4.975805699942781e-01,  3.302309229020799e-03
PdAg_1_5_100,  2.236877838869310e-01,  4.849052322219426e-01,  3.239638872121249e-03
PdAg_1_5_100,  2.195369868150280e-01,  4.724704436795314e-01,  3.178157856788925e-03
PdAg_1_5_100,  2.164592134781930e-01,  4.602716392869610e-01,  3.117843612012052e-03
PdAg_1_5_100,  2.121100061106850e-01,  4.365641541613288e-01,  3.000627283682178e-03
PdAg_1_5_100,  2.099035907134980e-01,  4.250467698972154e-01,  2.943682167477338e-03
PdAg_1_5_100,  2.074551680388040e-01,  4.137479595255896e-01,  2.887817740726077e-03
PdAg_1_5_100,  2.050856479851930e-01,  4.026635750085463e-01,  2.833013494387878e-03
