# FEAT_ID     Feature Postfix Expression (RPN)
0             12|6|div|13|6|sub|div
1             12|6|div|12|6|add|div
2             10|6|div|16|13|mult|div
3             18|6|abd|13|8|div|mult
4             6|log:1.0000000000000e+00,-8.1233406327512e-01|18|12|div|sub
5             6|log:1.0000000000000e+00,-8.1233406327512e-01|18|11|div|abd
6             14|2|div|15|sp|div
7             18|16|div|16|6|div|sub
8             7|13|div|14|6|abd|div
9             19|6|mult|exp:1.7774387099652e+00,0.0000000000000e+00,-8.0430146007542e-01,-1.8819226583186e-01
10            10|19|div|16|6|mult|div
11            12|6|mult|exp:5.0519160663752e-01,0.0000000000000e+00,-2.5801639869969e+00,-1.9899986037009e-01
12            6|log:1.0000000000000e+00,-8.1233406327512e-01|19|6|div|sub
13            7|16|div|6|inv|sub
14            19|6|sub|12|6|mult|div
15            11|6|mult|exp:6.9095996003572e-01,0.0000000000000e+00,-1.1314577090025e+00,-3.3645581001883e-01
16            8|13|div|18|6|abd|div
17            6|log:1.0000000000000e+00,-8.1233406327512e-01|16|6|div|sub
18            19|6|sub|13|6|mult|div
19            7|13|div|6|inv|add
20            18|1|div|6|sq|div
21            10|6|div|11|6|add|div
22            18|1|div|6|cb|div
23            5|6|div|18|19|div|add
24            6|10|div|16|13|mult|mult
25            10|16|div|12|6|mult|div
26            6|19|div|13|6|sub|mult
27            6|14|div|8|sp|div
28            7|12|div|6|inv|sub
29            12|10|div|16|6|mult|mult
30            11|6|div|12|6|add|div
31            6|log:1.0000000000000e+00,-8.1233406327512e-01|18|16|div|sub
32            19|6|div|13|6|sub|div
33            11|6|div|13|6|sub|div
34            17|6|mult|exp:1.2894927471683e+02,0.0000000000000e+00,-1.0970457319269e-01,-9.3097288632200e-01
35            19|6|div|18|16|div|sub
36            6|19|div|12|6|add|mult
37            19|6|div|12|6|add|div
38            8|sp|14|6|div|mult
39            5|19|div|5|6|div|sub
40            18|6|div|exp:1.8544282081397e-01,0.0000000000000e+00,1.4563807814412e+00,-8.9899999891101e-01
41            11|6|add|6|10|div|mult
