# c0 + a0 * (exp(2.575435e-03*((time+6.541251e+02) / (av_mu_C_critical_surf+4.051922e+00))))
# Property Label: $S_{ethylene}$; Unit of the Property: Unitless
# RMSE: 0.20888240367933; Max AE: 0.610347260112215
# Coefficients
# Task   a0                      c0
# 2   , -5.024763819655679e+00,  4.953707872163329e-01, 
# 3   , -4.853547750358112e+00,  7.100005923331503e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         0|11|div|exp:2.5754352261176e-03,0.0000000000000e+00,6.5412505594115e+02,4.0519221517999e+00; (exp(2.575435e-03*((time+6.541251e+02) / (av_mu_C_critical_surf+4.051922e+00)))); $\left(\exp{ \left(2.575e-03\left(\frac{ time +6.541e+02 }{ av_{mu, C, critical, surf}+4.052e+00 } \right) \right)}\right)$; exp(2.575435e-03.*((time+6.541251e+02) ./ (av_mu_C_critical_surf+4.051922e+00))); time,av_mu_C_critical_surf
# Number of Samples Per Task
# Task, n_samples               
# 2   , 173                   
# 3   , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.096363688024650e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  4.889175556194310e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.056601140297000e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.190263630918930e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.343009987338970e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.250038067660980e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.324653140763990e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.301609565427799e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.354507873556270e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.338785022320920e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.368098128623250e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.372121836650180e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.374193757726820e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.370904880212340e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.357670351206070e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.243066765750370e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.397703104721880e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.484023401121820e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_9_100,  5.513618316460450e-01,  4.953707872163329e-01,  0.000000000000000e+00
PdAg_1_5_100,  5.154914790070170e-01,  4.941597445970526e-01,  2.410148342779782e-04
PdAg_1_5_100,  5.500936576470050e-01,  4.946256863255335e-01,  1.482857538268179e-04
PdAg_1_5_100,  5.557853067401700e-01,  4.948317912444451e-01,  1.072679216840726e-04
PdAg_1_5_100,  5.582907011266131e-01,  4.949123596361376e-01,  9.123365727201138e-05
PdAg_1_5_100,  5.565493546496050e-01,  4.949808847731891e-01,  7.759617310141992e-05
PdAg_1_5_100,  5.575686028510159e-01,  4.950887370283936e-01,  5.613202889974098e-05
PdAg_1_5_100,  5.602593885180470e-01,  4.951308975104826e-01,  4.774148884607331e-05
PdAg_1_5_100,  5.581440247555720e-01,  4.951667559005115e-01,  4.060515541511559e-05
PdAg_1_5_100,  5.573180603724570e-01,  4.951972542267106e-01,  3.453555149068834e-05
PdAg_1_5_100,  5.670953068021050e-01,  4.952640200529878e-01,  2.124819537338141e-05
PdAg_1_5_100,  5.619488591146869e-01,  4.952799794647180e-01,  1.807204375650413e-05
PdAg_1_5_100,  5.641858757894110e-01,  4.952935532850847e-01,  1.537065900411222e-05
PdAg_1_5_100,  5.688182680948790e-01,  4.953232685988567e-01,  9.456885772478793e-06
PdAg_1_5_100,  5.726284043483260e-01,  4.953415511154332e-01,  5.818403003396640e-06
PdAg_1_5_100,  5.756184173897150e-01,  4.953459212884062e-01,  4.948675961540052e-06
PdAg_1_5_100,  5.748142709268410e-01,  4.953496382138109e-01,  4.208954546123411e-06
PdAg_1_1_100, -9.717271086694580e-01, -8.270999632349817e-01,  2.631906290357617e-01
PdAg_1_1_100, -9.805113751193140e-01, -7.918807043948313e-01,  2.561814918694771e-01
PdAg_1_1_100, -9.271610956676301e-01, -7.242310235040869e-01,  2.427182360192987e-01
PdAg_1_1_100, -8.529977989918130e-01, -6.917513094241947e-01,  2.362543075152685e-01
PdAg_1_1_100, -7.530017323218090e-01, -6.601365758792924e-01,  2.299625225320155e-01
PdAg_1_1_100, -5.593859615030060e-01, -5.994105212662312e-01,  2.178771675198027e-01
PdAg_1_1_100, -4.916379417262000e-01, -5.702549529758564e-01,  2.120747916596031e-01
PdAg_1_1_100, -3.578780939481840e-01, -4.873648096542662e-01,  1.955784654049553e-01
PdAg_1_1_100, -2.576351643592600e-01, -3.632933592478696e-01,  1.708864689530905e-01
PdAg_1_1_100, -2.410399546736480e-01, -3.404259235629899e-01,  1.663355215840962e-01
PdAg_1_1_100, -2.257372496018260e-01, -3.181674799001427e-01,  1.619057723537388e-01
PdAg_1_1_100, -2.107963275440860e-01, -2.965018099439908e-01,  1.575939935848739e-01
PdAg_1_1_100, -1.990275787567010e-01, -2.754131272957779e-01,  1.533970435579455e-01
PdAg_1_1_100, -1.875776586949730e-01, -2.548860659707826e-01,  1.493118642218147e-01
PdAg_1_1_100, -1.764119820223890e-01, -2.349056692021004e-01,  1.453354789655517e-01
PdAg_1_1_100, -1.649059173329500e-01, -2.154573785425969e-01,  1.414649904495689e-01
PdAg_1_1_100, -1.507812993782130e-01, -1.965270232570905e-01,  1.376975784945123e-01
PdAg_1_1_100, -1.281630446115000e-01, -1.601653127501975e-01,  1.304610770763452e-01
PdAg_1_1_100, -1.127993153452220e-01, -1.257145404931052e-01,  1.236048797517408e-01
PdAu_1_9_100, -4.245180861522260e-01, -2.200309331843378e-01,  1.423751933577832e-01
PdAu_1_9_100, -9.100467303064901e-02, -1.923808523271581e-01,  1.368724310689331e-01
PdAu_1_9_100, -7.191156478202700e-02, -1.657994395338188e-01,  1.315823490377421e-01
PdAu_1_9_100, -1.007560701613500e-02, -1.156789996027670e-01,  1.216076633152027e-01
PdAu_1_9_100,  4.079877212234700e-02, -6.935797228475687e-02,  1.123891151444781e-01
PdAu_1_9_100,  5.806571622389000e-02, -4.753136016278058e-02,  1.080453065784723e-01
PdAu_1_9_100,  7.894321375694401e-02, -2.654834063053565e-02,  1.038693850256693e-01
PdAu_1_9_100,  9.683182273926901e-02, -6.376309065120618e-03,  9.985486169891974e-02
PdAu_1_9_100,  1.191551569766660e-01,  3.165895656286014e-02,  9.228529883126896e-02
PdAu_1_9_100,  1.313415091122350e-01,  4.958129200932549e-02,  8.871849726810743e-02
PdAu_1_9_100,  1.429267254119260e-01,  6.681093409189098e-02,  8.528955160997177e-02
PdAu_1_9_100,  1.597320334915230e-01,  8.337465521964452e-02,  8.199313376383138e-02
PdAu_1_9_100,  1.699090731693030e-01,  9.929819305538463e-02,  7.882412156599414e-02
PdAu_1_9_100,  1.835385422534630e-01,  1.146062905082809e-01,  7.577759082299391e-02
PdAu_1_9_100,  2.019303936948270e-01,  1.293227341808296e-01,  7.284880766009549e-02
PdAu_1_9_100,  2.229614152668760e-01,  1.570712453989206e-01,  6.732645631901445e-02
PdAu_1_9_100,  2.228328257008080e-01,  1.701464301775644e-01,  6.472430719361741e-02
PdAu_1_9_100,  2.440082744924090e-01,  1.827162626401000e-01,  6.222273042032402e-02
PdAu_1_9_100,  2.592868694966930e-01,  1.948002745153498e-01,  5.981783890522831e-02
PdAu_1_9_100,  2.700130477468170e-01,  2.064172426361582e-01,  5.750589578954084e-02
PdAu_1_9_100,  2.857011488378830e-01,  2.175852181159149e-01,  5.528330864304248e-02
PdAu_1_9_100,  3.090110205184420e-01,  2.386429342176290e-01,  5.109252140258726e-02
PdAu_1_9_100,  3.282848750136670e-01,  2.485653955303143e-01,  4.911780942232044e-02
PdAu_1_9_100,  3.588392118477170e-01,  2.672746390929911e-01,  4.539440186841897e-02
PdAu_1_5_100, -8.038512742030930e-01, -4.533105852071096e-01,  1.888011867766654e-01
PdAu_1_5_100, -2.174925417142420e-01, -3.336414467488968e-01,  1.649853134832589e-01
PdAu_1_5_100, -1.699783647313870e-01, -3.061616106811612e-01,  1.595164323469474e-01
PdAu_1_5_100, -1.362761787390710e-01, -2.795926675524813e-01,  1.542288319577015e-01
PdAu_1_5_100, -1.087631903666510e-01, -2.539044233710013e-01,  1.491165032784920e-01
PdAu_1_5_100, -9.689959266113200e-02, -2.290676850057850e-01,  1.441736364579539e-01
PdAu_1_5_100, -7.919011777646100e-02, -2.050542270105926e-01,  1.393946142278429e-01
PdAu_1_5_100, -7.525787289907200e-02, -1.818367595473750e-01,  1.347740055193506e-01
PdAu_1_5_100, -5.369294007029500e-02, -1.593888973730266e-01,  1.303065592910249e-01
PdAu_1_5_100, -4.786224463248100e-02, -1.376851298541597e-01,  1.259871985612794e-01
PdAu_1_5_100, -2.593796229460700e-02, -1.167007919758159e-01,  1.218110146387121e-01
PdAu_1_5_100, -1.512413556708100e-02, -9.641203631117276e-02,  1.177732615436754e-01
PdAu_1_5_100,  2.416643494279400e-02, -7.679580592039253e-02,  1.138693506147585e-01
PdAu_1_5_100,  2.409704628662700e-02, -5.782980814780545e-02,  1.100948452940513e-01
PdAu_1_5_100,  6.101614798206100e-02, -2.176301008965273e-02,  1.029170356789868e-01
PdAu_1_5_100,  7.309947033697700e-02, -4.621222076365152e-03,  9.950557423949927e-02
PdAu_1_5_100,  9.356113070450700e-02,  1.195235535423930e-02,  9.620719484786049e-02
PdAu_1_5_100,  1.136676485138780e-01,  2.797655706734613e-02,  9.301814909601361e-02
PdAu_1_5_100,  1.588196272209420e-01,  5.844907183612173e-02,  8.695368201607358e-02
PdAu_1_5_100,  2.045384443122770e-01,  8.693488224177934e-02,  8.128459757189972e-02
PdAu_1_5_100,  2.487554516102670e-01,  1.135635146544386e-01,  7.598511815985365e-02
PdAu_1_5_100,  2.698969616536510e-01,  1.262195417063990e-01,  7.346638742818164e-02
PdAu_1_5_100,  2.565483015813650e-01,  1.384560507652493e-01,  7.103114678841584e-02
PdAu_1_1_100, -9.528343749756660e-01, -1.415129354735557e+00,  3.802169038231147e-01
PdAu_1_1_100, -9.568121972548200e-01, -1.378134481453039e+00,  3.728543939400028e-01
PdAu_1_1_100, -9.568121972548200e-01, -1.306279966351539e+00,  3.585543158307747e-01
PdAu_1_1_100, -9.568121972548200e-01, -1.237181286222492e+00,  3.448026883694500e-01
PdAu_1_1_100, -9.568121972548200e-01, -1.203632194544985e+00,  3.381259384003728e-01
PdAu_1_1_100, -9.527045141986290e-01, -1.138470362629152e+00,  3.251578001446133e-01
PdAu_1_1_100, -9.495458690001219e-01, -1.045383423784109e+00,  3.066321654708185e-01
PdAu_1_1_100, -9.465978713907660e-01, -9.862909042308221e-01,  2.948719073424402e-01
PdAu_1_1_100, -9.409292111285500e-01, -8.748180660420602e-01,  2.726872152475189e-01
PdAu_1_1_100, -9.371761903144160e-01, -8.222672366983632e-01,  2.622288472067901e-01
PdAu_1_1_100, -9.358850517740310e-01, -7.967525294986295e-01,  2.571510548735612e-01
PdAu_1_1_100, -9.346340465590610e-01, -7.717318884017810e-01,  2.521715887742843e-01
PdAu_1_1_100, -9.331182416744070e-01, -7.471957463251100e-01,  2.472885449224138e-01
PdAu_1_1_100, -9.309761215251300e-01, -7.231347214426416e-01,  2.425000562001484e-01
PdAu_1_1_100, -9.287832471261041e-01, -6.995396135978268e-01,  2.378042916445058e-01
PdAu_1_1_100, -9.277287987240580e-01, -6.764014007856994e-01,  2.331994557472211e-01
PdAu_1_1_100, -9.265071722522060e-01, -6.537112357031545e-01,  2.286837877682036e-01
PdAu_1_1_100, -9.240702334290249e-01, -6.096405127916723e-01,  2.199130824190113e-01
PdCu_1_9_100, -9.866203845893050e-01, -7.123619928074574e-01,  2.403561288392158e-01
PdCu_1_9_100, -8.743534284765540e-01, -6.123028044773006e-01,  2.204429166124542e-01
PdCu_1_9_100, -8.289577796871100e-01, -5.808270566864105e-01,  2.141787917857779e-01
PdCu_1_9_100, -7.852647984540430e-01, -5.502457264445397e-01,  2.080926688674739e-01
PdCu_1_9_100, -7.406333925295950e-01, -5.205333979058975e-01,  2.021794897400462e-01
PdCu_1_9_100, -6.065222712070060e-01, -4.363669747816221e-01,  1.854291655168386e-01
PdCu_1_9_100, -4.863474741535960e-01, -3.841666484075241e-01,  1.750405525894204e-01
PdCu_1_9_100, -4.568785227914880e-01, -3.591736371956079e-01,  1.700665852331540e-01
PdCu_1_9_100, -4.152953588062170e-01, -3.348908295340338e-01,  1.652339585599190e-01
PdCu_1_9_100, -2.552418689384970e-01, -2.444665150421597e-01,  1.472382242851744e-01
PdCu_1_9_100, -1.746696479659310e-01, -2.030173538974918e-01,  1.389892472919616e-01
PdCu_1_9_100, -1.017538013533290e-01, -1.638903694724242e-01,  1.312024167404415e-01
PdCu_1_9_100, -2.272871368258400e-02, -1.269554625184288e-01,  1.238518410159637e-01
PdCu_1_9_100,  1.714195726681800e-02, -1.092713864267064e-01,  1.203324564784166e-01
PdCu_1_9_100,  5.063551683309100e-02, -9.208982255803583e-02,  1.169130790737592e-01
PdCu_1_9_100,  2.178155404455340e-01, -2.810911833405981e-02,  1.041800021530692e-01
PdCu_1_5_100, -1.050447729960220e+00, -8.858225911617080e-01,  2.748772734302738e-01
PdCu_1_5_100, -1.003761569886260e+00, -8.502210777320235e-01,  2.677920621233423e-01
PdCu_1_5_100, -9.961225955060580e-01, -8.155372256366064e-01,  2.608894785711081e-01
PdCu_1_5_100, -9.928515291828820e-01, -7.817473813213442e-01,  2.541648153773706e-01
PdCu_1_5_100, -9.789029797012609e-01, -7.167581345586431e-01,  2.412310240400587e-01
PdCu_1_5_100, -9.725859018790340e-01, -6.855144110057857e-01,  2.350130753614283e-01
PdCu_1_5_100, -9.576219724636360e-01, -6.254222116805247e-01,  2.230538666340063e-01
PdCu_1_5_100, -9.479534614018320e-01, -5.965327544714405e-01,  2.173044506920916e-01
PdCu_1_5_100, -9.380249131325850e-01, -5.683879492530959e-01,  2.117032311664596e-01
PdCu_1_5_100, -9.288776058542270e-01, -5.409686019442969e-01,  2.062463881599205e-01
PdCu_1_5_100, -9.154524884400360e-01, -5.142560132087209e-01,  2.009302002366030e-01
PdCu_1_5_100, -8.840211165581610e-01, -4.628787116500168e-01,  1.907053810405787e-01
PdCu_1_5_100, -8.414776922269830e-01, -4.141158683389968e-01,  1.810008764984405e-01
PdCu_1_5_100, -8.374338740484140e-01, -3.906730239923960e-01,  1.763354145607275e-01
PdCu_1_5_100, -8.010350850736860e-01, -3.678344402445651e-01,  1.717902091406256e-01
PdCu_1_5_100, -7.731228977008010e-01, -3.455845417299114e-01,  1.673621605172023e-01
PdCu_1_5_100, -7.395585721269960e-01, -3.239081545520327e-01,  1.630482488676466e-01
PdCu_1_5_100, -6.991275061596950e-01, -2.621741286602610e-01,  1.507622931277404e-01
PdCu_1_5_100, -6.374955687997910e-01, -2.426477206146033e-01,  1.468762581325681e-01
PdCu_1_5_100, -5.834928286422441e-01, -2.050918639190684e-01,  1.394021045119292e-01
PdCu_1_5_100, -5.671718941973490e-01, -1.870368030769191e-01,  1.358088886932031e-01
PdCu_1_5_100, -5.041869760720120e-01, -1.523108424173125e-01,  1.288979249333211e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.592739717341242e+00,  4.155639109622196e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.555989671915582e+00,  4.082501253307632e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.449574933873105e+00,  3.870720676425176e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.415344540680565e+00,  3.802597289095728e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.316225797220950e+00,  3.605336786876925e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.253019949907842e+00,  3.479548093951972e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.222248858593050e+00,  3.418309213042939e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.162321827372275e+00,  3.299045833963598e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.076328688257638e+00,  3.127907165160395e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.048667303961604e+00,  3.072857046808902e-01
PdCu_1_1_100, -9.823924572290270e-01, -1.021492750763443e+00,  3.018775792100252e-01
PdCu_1_1_100, -9.795816919089870e-01, -9.174937337135296e-01,  2.811802846141889e-01
PdCu_1_1_100, -9.787666155632170e-01, -8.926277914125130e-01,  2.762316057919630e-01
PdCu_1_1_100, -9.720764009337820e-01, -8.681994813666477e-01,  2.713700220593491e-01
PdCu_1_1_100, -9.710618563603270e-01, -8.442011013948363e-01,  2.665940005719439e-01
PdCu_1_1_100, -9.687575490232070e-01, -8.206250848717896e-01,  2.619020354628929e-01
PdAg_1_9_150,  5.579001507964000e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.988927582817520e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.592133329068930e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.664965441028950e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.584606651444430e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.598445936948840e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.504633467427730e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.503312461571270e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.515748154001850e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.482587259962990e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.519105950060340e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.445443563553750e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.426777066306660e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.469316258371790e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.455956891394640e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.450507815719220e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.377826683819960e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_9_150,  6.467832922270750e-01,  7.100005923331503e-01,  0.000000000000000e+00
PdAg_1_5_150,  2.792553515357840e-01,  7.083835080965359e-01,  3.331757138878382e-04
PdAg_1_5_150,  6.357649788363980e-01,  7.086252276695395e-01,  2.833730570610488e-04
PdAg_1_5_150,  6.409475868620760e-01,  7.088308153264374e-01,  2.410148342779782e-04
PdAg_1_5_150,  6.431433293331460e-01,  7.091543913657232e-01,  1.743468924076389e-04
PdAg_1_5_150,  6.397206000541910e-01,  7.093884619243926e-01,  1.261201991290799e-04
PdAg_1_5_150,  6.436599641213010e-01,  7.095577854211408e-01,  9.123365727201138e-05
PdAg_1_5_150,  6.405764815813060e-01,  7.096802717633531e-01,  6.599720169096734e-05
PdAg_1_5_150,  6.310116260365080e-01,  7.097688767373627e-01,  4.774148884607331e-05
PdAg_1_5_150,  6.276768437297980e-01,  7.098035132724323e-01,  4.060515541511559e-05
PdAg_1_5_150,  6.400652272354970e-01,  7.098580279889358e-01,  2.937322378335226e-05
PdAg_1_5_150,  6.378912911218220e-01,  7.099371415461647e-01,  1.307307360495221e-05
PdAg_1_5_150,  6.378331997281540e-01,  7.099546928864838e-01,  9.456885772478793e-06
PdAg_1_5_150,  6.416358142312180e-01,  7.099673892902194e-01,  6.840984088075049e-06
PdAg_1_5_150,  6.420365676410970e-01,  7.099723524363425e-01,  5.818403003396640e-06
PdAg_1_5_150,  6.432322783167600e-01,  7.099765736980699e-01,  4.948675961540052e-06
PdAg_1_5_150,  6.379741203674650e-01,  7.099801639712816e-01,  4.208954546123411e-06
PdAg_1_5_150,  6.377673469712420e-01,  7.099832175752907e-01,  3.579805691262081e-06
PdAg_1_1_150, -8.901904690932410e-01, -5.333885112133355e-01,  2.561814918694771e-01
PdAg_1_1_150, -4.271712959914270e-01, -4.680439560692062e-01,  2.427182360192987e-01
PdAg_1_1_150, -2.575667566599730e-01, -4.366709704199946e-01,  2.362543075152685e-01
PdAg_1_1_150, -3.381768393403300e-02, -3.474766439369857e-01,  2.178771675198027e-01
PdAg_1_1_150,  3.114230267399000e-03, -3.193145356339815e-01,  2.120747916596031e-01
