# c0 + a0 * ((av_BE_H_subsurf * av_E_b_C_subsurf) / (ln(1.0*time+5.174043e+01)))
# Property Label: $S_{ethane}$; Unit of the Property: Unitless
# RMSE: 0.206040296680161; Max AE: 0.602441860144329
# Coefficients
# Task   a0                      c0
# 2   , -9.035156325301251e-01, -8.633679705895678e-01, 
# 3   , -9.135077446868523e-01, -1.070087763487132e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^2;                                             19|13|mult|0|log:1.0000000000000e+00,5.1740428417589e+01|div; ((av_BE_H_subsurf * av_E_b_C_subsurf) / (ln(1.0*time+5.174043e+01))); $\left(\frac{ \left(av_{BE, H, subsurf} av_{E, b, C, subsurf}\right) }{ \left(\ln{ \left(1.0time+5.174e+01 \right)}\right) } \right)$; ((av_BE_H_subsurf .* av_E_b_C_subsurf) ./ log(1.0*time+5.174043e+01)); av_BE_H_subsurf,av_E_b_C_subsurf,time
# Number of Samples Per Task
# Task, n_samples               
# 2   , 179                   
# 3   , 166                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
PdAg_1_9_100,  6.929580134110400e-02,  5.849681961800178e-01, -1.603000672731908e+00
PdAg_1_9_100,  3.628741788873400e-01,  4.741055951954099e-01, -1.480299308203042e+00
PdAg_1_9_100,  3.099375324862660e-01,  4.349113487245598e-01, -1.436919597814308e+00
PdAg_1_9_100,  2.919675286925200e-01,  4.022843771844763e-01, -1.400808466622568e+00
PdAg_1_9_100,  2.813651505179750e-01,  3.504650266368405e-01, -1.343455446174515e+00
PdAg_1_9_100,  2.742250823045090e-01,  3.105677471032995e-01, -1.299297627430620e+00
PdAg_1_9_100,  2.739275035497000e-01,  2.937234072909656e-01, -1.280654519103690e+00
PdAg_1_9_100,  2.710137208355010e-01,  2.645968958705489e-01, -1.248417654159966e+00
PdAg_1_9_100,  2.699577938430830e-01,  2.518649481002673e-01, -1.234326090813543e+00
PdAg_1_9_100,  2.679801391469650e-01,  2.292569957361401e-01, -1.209303886935545e+00
PdAg_1_9_100,  2.650229112638520e-01,  2.097013968323848e-01, -1.187659990361234e+00
PdAg_1_9_100,  2.621887653386570e-01,  1.846975951903977e-01, -1.159986089941859e+00
PdAg_1_9_100,  2.597681369110620e-01,  1.702713367289626e-01, -1.144019284341565e+00
PdAg_1_9_100,  2.586590858830060e-01,  1.636087692166901e-01, -1.136645236486283e+00
PdAg_1_9_100,  2.564021611090790e-01,  1.572707477383750e-01, -1.129630392193477e+00
PdAg_1_9_100,  2.537741737812260e-01,  1.454630706198696e-01, -1.116561800247325e+00
PdAg_1_9_100,  2.518192543109310e-01,  1.399481467670656e-01, -1.110457950292499e+00
PdAg_1_9_100,  2.496764650829220e-01,  1.346664030282185e-01, -1.104612181222564e+00
PdAg_1_9_100,  2.479231710514490e-01,  1.296008284982172e-01, -1.099005665576768e+00
PdAg_1_9_100,  2.453013105463630e-01,  1.247361368545397e-01, -1.093621484641177e+00
PdAg_1_5_100,  5.770639017232591e-01,  7.429356368122900e-01, -1.777837094975001e+00
PdAg_1_5_100,  3.293542674131830e-01,  6.737422028767185e-01, -1.701254652519845e+00
PdAg_1_5_100,  2.565338589410230e-01,  6.199814498125124e-01, -1.641752911621728e+00
